Video,Frame,Keyframe_Type,Humerus_Angle,Femur_Angle,R_Toe_Y_Norm,L_Toe_Y_Norm,L_Heel_Y_Norm,L_Ankle_X_Norm,L_Ankle_Y_Norm,HorizAlign_ShoulderWrist,VertAlign_SternumWrist,Trunk_Lean_Angle,Norm_Stride,Stride_Length,UpperArm_Compression
AudryeDumlao.mp4,374,Connection,28.385633211846464,100.57159188456158,5.284575064834262,5.5016902211384,5.352975648605105,7.660038559432195,5.240811306146432,1.117159370762538,1.3284750342808658,25.419420052354628,1.6606349059280066,274.8996437863223,103.45368017852071
AudryeDumlao.mp4,375,Connection,21.422776697179778,100.09608625114323,5.210894338807758,5.436083635667809,5.294549218720581,7.584100472643373,5.1890252009009705,1.2086203941862637,1.0287007273082547,21.07464186094833,1.649845753602526,276.4026991915334,105.56920649078684
AudryeDumlao.mp4,376,Connection,16.776609130208225,103.50677031589795,5.1869215122735,5.421885673890855,5.2932771436385195,7.571673291897247,5.1863538362814765,1.2500635758754581,0.533102244081566,20.654818269771727,1.610814602689679,270.3401842118044,104.88912733441911
AudryeDumlao.mp4,377,Release,3.567395406367759,98.43890218824109,5.103851629477203,5.342379453121859,5.220701304355411,7.4800478448213745,5.125442477372691,1.1614080090774703,0.0522154256508069,18.089544186494013,1.5812373696681468,268.40318922740715,102.8565072619458
AudryeDumlao.mp4,378,Release,2.471973521492869,96.98645521709845,5.0705054889838586,5.301421543203864,5.202356564120636,7.418592661655601,5.0864547396244495,1.1155855248336606,0.7248450388210037,16.6582286587337,1.629113499206498,278.83832751802055,108.25289377997596
AudryeDumlao.mp4,379,Release,8.846613865850161,96.58105628515828,5.0108613833447375,5.2403985683940295,5.149078219382372,7.3484460533176685,5.030057173404651,0.999887574109881,1.9400377154311363,14.40018046038802,1.5983662054000236,276.3890011500247,114.5572674077725
BiancaBazarnick (5).mp4,181,LiftOff,60.787189722895086,102.62486572223698,5.708198154439319,5.615734138813088,5.238033806170341,3.2523629393927043,5.251475934026563,0.3110757242544096,10.21096661343068,8.386970463402681,1.5216523876341754,207.51310304575418,85.07713542635973
BiancaBazarnick (5).mp4,182,LiftOff,61.59517167480693,101.55674712703535,5.718805064406368,5.634326771175113,5.214873180975817,3.332191538056467,5.2626500979766675,0.3280813282294325,7.513608831523865,9.75885194678612,1.500657030605811,203.50371156682795,83.6997638978635
BiancaBazarnick (5).mp4,183,LiftOff,62.19289747302422,104.17994202097604,5.892575260725506,5.734205024774016,5.311348473023293,3.4822645554950777,5.372074271545856,0.3328037540276531,7.943443155789045,9.553589978523025,1.4972512715429411,197.52891842556775,86.23351467746114
BiancaBazarnick (5).mp4,211,MaxKneeLift,9.057591624545385,154.3774117820631,5.751254146338335,4.9629777093706355,5.144960240526228,6.985350508604569,4.981582097558414,0.8722838707409091,0.8641190499210416,17.953129593122195,1.5940906539977382,215.97868545996127,77.5046936478095
BiancaBazarnick (5).mp4,212,MaxKneeLift,12.134413625190081,157.53030253721371,5.81514368588419,4.994804265251724,5.168423785454254,7.209490924710521,5.009934368145286,0.801419807853666,0.8404280020524196,19.567929814010736,1.665760579285554,222.6230595293155,75.5247535495704
BiancaBazarnick (5).mp4,213,MaxKneeLift,15.658091298836904,160.26363997166567,5.778212996337744,4.930408953507744,5.143204507569593,7.331500011930392,4.97986144481434,0.7484955668696331,1.0534712777802886,20.144793331093183,1.7203427171912269,229.99927816486968,74.21907917849501
BiancaBazarnick (5).mp4,214,MaxKneeLift,20.768128130560406,161.5938486796915,5.676451785634286,4.784765545648205,5.027800395045645,7.3257834983728864,4.8769681467485775,0.646691095686332,1.0545545951082254,22.717817677671913,1.7346109817590913,235.53749638138535,69.63174684850564
BiancaBazarnick (5).mp4,215,MaxKneeLift,27.5640782937188,163.91623203222278,5.992974032058411,5.028285982141209,5.262237941923255,7.807756638006319,5.106718675393995,0.5657201417567115,1.3213549064410548,19.61222047588316,1.8621615671210228,240.25885042397837,68.65192346942108
BiancaBazarnick (5).mp4,217,DragStart,45.61927528838616,167.96919542256953,5.855019092507417,4.918921106541293,5.11502597993815,7.88493390333963,4.978430175972874,0.33994940387422884,1.6893736323147028,19.24117691644315,1.884194048373322,247.25173671838337,70.99975619369512
BiancaBazarnick (5).mp4,218,DragStart,43.10207575910592,176.35788296541142,5.823074802396698,4.962540497108217,5.108074037686584,7.97738345631023,4.961681763247221,0.24882856966803726,1.5652512509459855,23.07174316327792,1.8252698879159162,239.31072922704539,68.91904073638999
BiancaBazarnick (5).mp4,219,DragStart,60.26096732712432,171.0507834480363,5.344207534431968,4.570186899346197,4.69667216569319,7.415014068830758,4.564947286358766,0.1717020365313708,1.543756442676106,21.789154013925263,1.778927079803578,254.26808681171002,65.79183028964704
BiancaBazarnick (5).mp4,228,CirclePeak,46.774658281923486,169.91012999652972,12.429707510645496,12.653988727140598,13.009443570371246,36.5745224467765,12.794724953328071,2.362749625461126,11.945385807462406,25.454154090383373,6.640502565222964,238.82147390778422,119.48641982686335
BiancaBazarnick (5).mp4,229,CirclePeak,124.04123525262068,155.12339786442408,15.718535402540633,9.485584739391456,9.34935941153389,20.309565145689692,9.311973273636871,2.7730670350505546,7.148456770559167,8.756351461243792,2.1272343205918185,105.9160612955336,79.62811996983947
BiancaBazarnick (5).mp4,230,CirclePeak,18.766376126141136,174.78147864454854,9.255701364317874,15.79875404955223,15.42289019839518,24.47807200989152,14.97178447602331,0.8706816328590816,13.728739575035359,29.764471941605436,5.802198863813413,262.6930061415953,89.0677812146871
BiancaBazarnick (5).mp4,232,FootPlant,171.9759806866558,155.2034222363684,6.557566774198006,6.441635976664036,6.3344932504555205,9.855729272078603,6.219740136826791,1.1415335779509146,0.45496655182355905,35.40998951522268,2.057276305968915,234.80007879476665,72.2319286468112
BiancaBazarnick (5).mp4,233,FootPlant,149.88797719775485,159.26104848458604,5.226518012186398,5.184096880474236,5.090293316880034,7.8614661747641135,4.990265879746321,0.7742974679252722,0.7908000999409204,33.502905393729364,1.6708153295653887,239.51613845389488,66.73782347992613
BiancaBazarnick (5).mp4,234,FootPlant,140.8109668294202,163.73479829071118,5.349334523616296,5.331074962004397,5.256895003024892,8.061510249385595,5.159663148691918,0.7501904391258798,1.0553592435204702,34.61134697363264,1.6887184371595998,235.7517779943899,66.17115770453151
BiancaBazarnick (5).mp4,240,ThreeQuarterArmCircle,94.94966194076147,146.59992526671795,5.657722035237272,5.642121669234298,5.5735919417080435,8.537356533844385,5.462320519175511,0.09351536516871696,2.028250670090249,34.78790454357494,1.5276693211687826,202.1610055535438,71.00050869854311
BiancaBazarnick (5).mp4,241,ThreeQuarterArmCircle,84.22635143879737,139.03444636639736,5.828708802852061,5.821767291087484,5.765528419376169,8.828720736186696,5.654450648940047,0.06487136773537643,1.9954364509535996,35.227227152358324,1.5656988279172752,200.35751502047705,69.22751506287027
BiancaBazarnick (5).mp4,242,ThreeQuarterArmCircle,74.09378639928626,134.43541920679053,5.855965825952145,5.881977614925273,5.808690950074579,8.901715464473368,5.7058148942870766,0.25902020489441874,2.011662991684452,34.88471044561049,1.566487994725677,199.1647810944398,69.79600979333614
BiancaBazarnick (5).mp4,246,Connection,30.783221407984904,122.10724436491061,6.044591668663703,6.0619352037474705,6.035958181283308,9.217478803307383,5.895926728624594,1.0910081998203454,1.7486936335443062,25.45140185274475,1.6238835782664154,199.3461481269912,77.09469882833339
BiancaBazarnick (5).mp4,247,Connection,23.6125086918883,121.02074640846043,5.885194792148759,5.929418885764205,5.892955419190203,9.00468816405573,5.759963323836278,1.1680404852365116,1.307161832882849,23.680926023729082,1.554141704833505,195.20048996144425,80.80698525828717
BiancaBazarnick (5).mp4,248,Connection,19.98658961772721,126.87423628280531,5.994333259083583,6.043597007298314,6.021901230362033,9.202348388562044,5.8794559677144616,1.2015220325213904,0.8009064488399911,20.548452116245944,1.5507915870632343,190.471488511153,74.93664906435502
BiancaBazarnick (5).mp4,249,Release,16.16790010007217,127.18577804759074,6.196147595930885,6.258470118560185,6.238017983829885,9.542135492055,6.086896291507889,1.2587386962239828,0.35989718644629926,16.99534279412547,1.5875146815776056,187.9657262523777,76.17459449392463
BiancaBazarnick (5).mp4,250,Release,9.732489061292036,120.69772052130753,5.666189539138598,5.745840891861073,5.7179014383740405,8.738570523271973,5.584477075112877,1.1548202113310864,0.1302035146132885,15.950766280919707,1.4885774958597928,192.56792831704598,81.19563094170361
BiancaBazarnick (5).mp4,251,Release,5.380960727664572,123.1559146558211,5.468887392082345,5.590255499070464,5.5482255584233595,8.511295351652224,5.420224888731466,0.9980156022726943,1.2487890189674387,7.980071901317736,1.42356004356424,189.38287166946424,76.17584685566942
BiancaBazarnick (7).mp4,283,LiftOff,64.86411863856769,107.67676295588315,5.2878512741755435,5.203063654625313,4.779142395608458,2.3283205356826597,4.818065512626563,0.4233389832389535,2.5616884703937295,27.440694948745335,1.5227680033017807,256.1420227047777,115.24685488399082
BiancaBazarnick (7).mp4,284,LiftOff,65.92003057797409,107.73837569025169,5.238975388379546,5.087540487461296,4.658806534764013,2.3507518801880245,4.72719764675419,0.40826572683792595,2.6204562295143274,26.450673587682545,1.4683119961394746,250.40879346204466,109.98765551401824
BiancaBazarnick (7).mp4,285,LiftOff,65.42579498588374,109.22732927303598,5.151414134843951,4.938046229170856,4.5126408812990055,2.37690207000406,4.584464104095463,0.42919569048097733,2.4031758243422208,30.17031988189621,1.39463660477842,242.92066646856074,106.06090680800683
BiancaBazarnick (7).mp4,311,MaxKneeLift,13.46065451655467,148.5943921854049,5.073404391108726,4.5299002763652565,4.60222675980811,5.570933447789457,4.4290180987965115,1.1303545090421665,0.14288095679388557,27.850198893976064,1.7298616643257183,307.96094906830115,110.13926140551595
BiancaBazarnick (7).mp4,312,MaxKneeLift,9.376255808564748,149.81108944926368,4.982941614971229,4.405577586119661,4.471176216719444,5.613059420939686,4.314379749720877,1.0533710313694837,0.03584208501199584,27.334668077504315,1.7407180498315573,315.5942034965396,104.85633204551034
BiancaBazarnick (7).mp4,313,MaxKneeLift,5.075987302132349,154.30852093998405,4.948250054190458,4.318497268589092,4.425557843989378,5.733806271093189,4.272175194397236,0.9787824057174287,0.16011132692243424,26.440180301443117,1.782645304730756,325.05313324383644,106.01162842038575
BiancaBazarnick (7).mp4,314,MaxKneeLift,5.211170295451344,157.23787582481202,4.758539900725467,4.120084171227355,4.249708540155275,5.634768298144142,4.0853513215391795,0.8690366976369267,0.29417773999671903,26.607725080632285,1.731949444738344,328.49373512626966,106.56071748776823
BiancaBazarnick (7).mp4,315,MaxKneeLift,4.3757582215876525,159.23473517871378,4.710618271219687,4.076272495467043,4.2448010608188556,5.764268889093334,4.0780571615966466,0.820753253357749,0.36878318707154295,29.255119018678705,1.7776472923514541,337.07803288657607,103.92776689596425
BiancaBazarnick (7).mp4,317,DragStart,1.4518931358484113,160.67783723199034,4.542207401641082,3.952214721481871,4.05127447952834,5.821956673383021,3.9164193487681676,0.6532158687293171,0.5371575041241431,29.96846243182214,1.8019907126652461,351.9681224136248,97.44440694796043
BiancaBazarnick (7).mp4,318,DragStart,2.8106116591674515,162.78706333954239,4.591659028109668,3.994451715567833,4.072894766054097,5.955301313654549,3.918065924015025,0.593145970996305,0.5983301446657101,29.912609114489797,1.8482750393231278,357.9910343485549,93.89618276808577
BiancaBazarnick (7).mp4,319,DragStart,9.014357897026695,166.28833721729166,4.399253561949434,3.8243456838118086,3.890941973616989,5.824111698153314,3.7642562698174697,0.4742288970121378,0.6673582894207146,31.373411901836914,1.7954097582508792,361.512530827249,86.74056572736353
BiancaBazarnick (7).mp4,328,CirclePeak,119.61763645709487,134.23011641661876,3.9856885407852194,3.767916475252884,3.622493882986601,5.79980515641789,3.56956552797971,0.39508429078943014,0.42712237153382404,32.13775316040818,1.7668301013470071,391.67033630729543,47.481604926506016
BiancaBazarnick (7).mp4,329,CirclePeak,157.21854447863925,133.56704898888418,4.0874160206987575,3.8896975219510512,3.7163140244260933,5.938569719872936,3.679461889468601,0.5280238613815554,0.2828402426600429,33.60286795762293,1.7675388357965212,382.219883276418,42.997607608134246
BiancaBazarnick (7).mp4,330,CirclePeak,176.3419610058935,129.2779944360437,4.129831356628825,3.98461222648685,3.814770497899048,6.029335530705404,3.7749795096788445,0.6290250988802426,0.13072374429124883,33.92772860493445,1.7898235582791011,383.9078770552195,53.035334531075826
BiancaBazarnick (7).mp4,335,FootPlant,149.76470139319358,167.17991353563713,4.318071031816528,4.436398123858571,4.281676300732384,6.36128729889936,4.188578256305574,0.8660776119140415,0.8407870083228846,36.68131924373964,1.7757171067179072,363.87013141075784,110.84638074411086
BiancaBazarnick (7).mp4,336,FootPlant,144.4217190161194,177.8966894673031,4.4744008396423345,4.613207296112825,4.498184215035673,6.58829658708152,4.388529626340987,0.8752437273473118,1.0796355385725478,37.459559130060306,1.838063518683657,364.58605236010254,111.53116564961755
BiancaBazarnick (7).mp4,337,FootPlant,136.09148500610837,171.12658605353,4.391365652080787,4.555605429836438,4.481109582510648,6.527918693965471,4.379533067875517,0.7395443568229457,1.3268617216612415,37.59433943932998,1.8054896475723252,363.017631995974,100.48579431069732
BiancaBazarnick (7).mp4,342,ThreeQuarterArmCircle,102.2428233102035,129.08106708273837,4.538858711970979,4.708628457431188,4.620859381135243,6.768136488978844,4.506168321869331,0.16731053379378522,2.1615335695082356,36.68098528500851,1.6787887540922144,327.51796103890644,112.89273381394209
BiancaBazarnick (7).mp4,343,ThreeQuarterArmCircle,93.12369779318078,123.69641715616312,4.679356183669509,4.833297593723795,4.746193051369637,6.972428350868983,4.625198176276597,0.02481746015685409,2.0921084201513573,39.05930396760746,1.6992296972474306,321.61773288048437,118.41611738367784
BiancaBazarnick (7).mp4,344,ThreeQuarterArmCircle,84.88662517621042,119.66408138276503,4.796100140956451,4.968015766485342,4.874581527366938,7.14919745381712,4.754425347549943,0.16677290254727323,2.11799461114553,39.16565274786112,1.7285370529873256,319.1942396131564,115.0323316882251
BiancaBazarnick (7).mp4,348,Connection,39.224688491502135,114.05649742208483,4.715685135444502,4.904215028245248,4.813522932033348,7.059746033011874,4.693121936832669,1.039523065405089,1.7172637746912172,33.89516655324517,1.6987328194127385,318.12429926988324,120.8995442768153
BiancaBazarnick (7).mp4,349,Connection,28.44172848077709,112.67314920152651,4.658463230189822,4.835786897908785,4.797829046835311,7.016597414351148,4.660482737399309,1.162888462548478,1.5167071867206003,30.970970560431777,1.6945413097632966,319.2258802004658,125.61071707911142
BiancaBazarnick (7).mp4,350,Connection,18.60488322331164,109.95649152299548,4.76911063536004,4.990734120047697,4.934376277319454,7.231169057137813,4.798718218179629,1.2253243445249842,1.0485702179034972,31.38877375811274,1.749367502432898,319.8656681703443,116.3822064621965
BiancaBazarnick (7).mp4,352,Release,6.597366258363247,112.88748998785995,4.5330015415047455,4.768195550117769,4.707301733384358,6.927475615299345,4.582023480997989,1.2421560450162505,0.16568768410716792,29.225020990969362,1.6273332162320897,310.97215146614394,125.49362950445601
BiancaBazarnick (7).mp4,353,Release,7.97079622992782,111.0269181498765,4.646187565014328,4.906435174930787,4.869332856373839,7.11537663258201,4.714664875295544,1.212032759075489,0.10293452712146503,27.109559869629408,1.7082148447217957,317.236600263969,126.99960929864532
BiancaBazarnick (7).mp4,354,Release,1.9600067966622603,109.06798527237763,4.509729711929289,4.780493599324717,4.709023312329298,6.894340021649211,4.57523448084905,1.0713261306694768,0.5051849598133922,25.28476208487928,1.6479629795745663,315.70022977530203,131.868688229915
BiancaBazarnick.mp4,434,LiftOff,65.8390822049304,105.6015857276271,5.841483565798941,5.830482938287553,5.465620098366373,3.219490391199907,5.513735441812511,0.5588208820651926,3.350993933677458,18.287176027543737,1.603161501700078,201.7920654914519,77.20644342546079
BiancaBazarnick.mp4,435,LiftOff,65.82882834342273,106.0157836665812,5.741960330152206,5.697678607897339,5.338356334164451,3.2378849995798973,5.371002243465424,0.6035682189614225,3.0544791590449014,19.403613298729628,1.4951078005259317,191.8057649019453,78.061855947604
BiancaBazarnick.mp4,436,LiftOff,60.66852712563699,105.81734165108273,5.813914204684165,5.710278687439126,5.294598355381705,3.325536332343166,5.366963986508651,0.6581743412656252,2.9218734734353324,18.791730140024217,1.4630093231789676,186.32738585645615,77.34331322420398
BiancaBazarnick.mp4,463,MaxKneeLift,1.9501799973245,157.14957266595187,5.798586102620661,5.110706452870951,5.211877645754052,6.656433560332792,5.040701783294659,0.5223817749866116,2.714241192883149,7.401524336924123,1.5503313851543503,202.28866186193508,65.40392160901212
BiancaBazarnick.mp4,464,MaxKneeLift,11.584858080628418,161.9578800768585,5.893468233292465,5.164304250328738,5.293135630936667,6.967181449302305,5.117049861558816,0.4415344264150124,6.4739322525588525,4.026756922759949,1.6022845053592765,204.17755256803514,60.436223644970156
BiancaBazarnick.mp4,465,MaxKneeLift,29.54287116639594,162.2457596179227,5.853660749356952,5.124568619252163,5.257877624459903,7.104567746368027,5.077859124947732,0.3291478820592745,3.987676085757733,6.703292651549771,1.6030996958400718,203.60900399539747,60.65944392135154
BiancaBazarnick.mp4,466,MaxKneeLift,27.479015104248514,164.34233308448663,5.831815850201779,5.106926823984863,5.2606976044441645,7.220608224256106,5.092391479015257,0.2466248558498576,3.8357541706238045,7.470366245049956,1.65690125093263,210.73877712846905,55.54666492047376
BiancaBazarnick.mp4,467,MaxKneeLift,59.13449521567836,169.70924400599802,5.820437246051138,5.0614155688731195,5.203278314119117,7.308313014070639,5.027943744274596,0.055889249244535935,3.374329467661183,8.784574375713904,1.6779392861546767,214.71576398346477,54.76388485851626
BiancaBazarnick.mp4,468,DragStart,82.42588357891586,169.24980161564426,5.611849093598766,4.884957890982375,5.013343617769791,7.1951680256892185,4.8888579208026925,0.03635398861370604,2.538362893964527,12.756108419856812,1.7018238269432324,224.83173486474627,67.82310643291234
BiancaBazarnick.mp4,469,DragStart,93.82617654754723,171.39632454738572,5.3600573189279785,4.613408369582077,4.769403359963331,6.9095246289535694,4.633039407920476,0.12484599589322382,3.912633261712124,7.744712233306283,1.620793589077894,225.3482320162117,63.775765222116085
BiancaBazarnick.mp4,470,DragStart,102.66250516333089,171.91099366547996,5.099725266931678,4.476822777224195,4.537970610033298,6.716903683162668,4.427670025992816,0.2527830131808043,2.937734264782084,10.968786221825628,1.6121243682377655,234.12243780365543,69.42976003889467
BiancaBazarnick.mp4,477,CirclePeak,156.47132175843623,169.8598002347709,4.891030198060327,4.557783895803982,4.4846993334798215,6.958795811593516,4.401663930788751,0.7075165552927389,0.5820417612771476,26.686391328916322,1.6731593021295657,249.9874251832129,63.709726030153526
BiancaBazarnick.mp4,478,CirclePeak,84.71568077939666,169.94879136608148,10.715515000847505,9.988305365651543,9.817251445467729,15.26145231055113,9.628873571011544,1.211427670113189,5.573081778018213,15.33847137756589,3.561171230543706,243.44266597561062,62.51857733543376
BiancaBazarnick.mp4,479,CirclePeak,166.80744104253375,163.9240970623119,6.206927372469271,5.9265951078711945,5.760255621793452,8.895119442326108,5.667522748207613,1.0405892530606555,0.2610442418661275,23.35870073372227,1.9458237033173813,229.13106515292998,66.33017102569363
BiancaBazarnick.mp4,483,FootPlant,151.24744917037643,159.50100101305128,5.309395129106766,5.207929010307546,5.1135710782596515,7.679003822445904,4.997062269140465,0.9022688332150498,0.7451440393423825,34.68221027927586,1.7880303782073763,247.2467082964499,67.62789021896695
BiancaBazarnick.mp4,484,FootPlant,153.4935137323947,156.71003516605538,5.37978579751291,5.266306451884395,5.17509412154163,7.729862603433948,5.061413721452604,0.9929775885060438,0.8924018755394107,34.2913558003545,1.735884870005364,238.98988505212904,77.09226699586264
BiancaBazarnick.mp4,485,FootPlant,150.24874414185211,160.94193003257865,5.247719811631112,5.203591615882065,5.1371651264496325,7.620833253453187,5.028345054626517,0.9099505612187384,1.032655625925419,35.23315216145102,1.698661427889799,237.65630927050313,69.75037394917112
BiancaBazarnick.mp4,491,ThreeQuarterArmCircle,92.1193298848539,156.99668706129984,5.637023917827227,5.628310188316742,5.575637599802412,8.292085793012793,5.452952835797184,0.029834544883625393,1.9649889168262615,37.01304121691972,1.6521070431950278,214.22225072439397,63.80833686268825
BiancaBazarnick.mp4,492,ThreeQuarterArmCircle,82.17253871646761,147.12202030118593,5.76599518843925,5.735548554499866,5.699075278168356,8.475332171984398,5.5677814397295124,0.1806915805814511,1.9667218848131733,37.00597583147685,1.6574115002254461,210.03415475225188,69.29994663481521
BiancaBazarnick.mp4,493,ThreeQuarterArmCircle,70.14432189905114,135.1134713690083,5.809530204529422,5.772382030291975,5.714609087592331,8.51618912894354,5.600810059980898,0.4188363455694228,2.04707251200826,35.45710521065432,1.65650502607469,208.82964070653918,70.5594832734252
BiancaBazarnick.mp4,497,Connection,33.94833445367804,108.67622850604405,6.5440305056554235,6.588944839307833,6.550958112570124,9.725655229209872,6.387805877012886,1.1670090452477495,1.373798520905377,31.442694636215958,1.9213126021217757,212.7399968214856,75.91519952716305
BiancaBazarnick.mp4,498,Connection,29.473720907427975,112.01020314584827,5.893560060729422,5.978628705592796,5.950723119334792,8.811119702465549,5.77539867853662,1.1814498451051731,2.220998804289533,12.591834591736,1.6260704988180443,198.5277185551098,87.7609933020271
BiancaBazarnick.mp4,499,Connection,18.636458938221967,107.1989610188315,5.73588870797599,5.839356220476338,5.804867737088989,8.618907723766284,5.652519713376223,1.1400930939508525,0.6424376250193556,26.497032522052088,1.5826380559453601,197.59936664850278,76.17130724921105
BiancaBazarnick.mp4,500,Release,11.551805514817609,99.59491119363115,5.4277465798895275,5.53678146603185,5.495401720289813,8.16456258668327,5.377343767014295,1.1475252144978867,0.21499448884625494,25.02509988432937,1.4865149705297598,195.52811521263396,82.58961586237163
BiancaBazarnick.mp4,501,Release,3.605159407369101,98.72124407765102,5.754308854422929,5.907655914248077,5.858658919660327,8.727098748214981,5.728900742003587,1.1057477856369082,0.15577361836058323,24.209314555257556,1.6096396708562324,198.38020376810107,77.38499226649294
BiancaBazarnick.mp4,502,Release,8.85382343444358,100.09561067604535,5.648980017845595,5.777257508656751,5.7378140374430044,8.540201249555452,5.595689838652903,1.0254087398390621,0.4173441751510282,18.86145531454256,1.561739657044803,196.49791636098,75.04430293977045
