Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
0,1118.94,450.55,1140.4,447.91,1138.36,606.7,1139.68,683.29,1145.65,555.85,1086.1,670.48,1151.38,482.79,1149.4,482.13
1,1113.9,442.74,1147.49,444.14,1134.88,607.63,1131.75,687.97,1140.68,553.29,1077.4,673.06,1151.56,433.14,1149.7,449.13
2,1108.03,449.5,1158.57,447.12,1140.09,609.25,1130.96,688.53,1142.31,551.07,1080.5,671.03,1141.27,502.46,1148.82,489.58
3,1106.44,450.34,1158.68,451.14,1140.09,609.83,1131.18,690.15,1142.57,550.68,1078.6,671.85,1136.93,512.2,1145.58,495.93
4,1109.17,451.33,1154.88,451.93,1137.4,610.3,1130.75,690.95,1139.43,548.38,1077.67,672.45,1129.06,513.65,1140.23,493.69
5,1141.61,451.07,1116.78,452.69,1110.23,609.9,1068.51,684.19,1121.12,545.85,1101.5,674.16,1099.68,536.7,1108.61,496.84
6,1140.66,450.5,1116.07,452.98,1120.69,610.16,1102.27,686.97,1123.83,545.6,1080.22,672.32,1099.91,534.51,1110.18,495.05
7,1146.35,451.52,1111.7,453.54,1111.58,609.27,1061.82,684.61,1118.28,544.88,1087.5,674.34,1097.46,536.63,1105.99,496.46
8,1151.0,451.8,1108.42,453.42,1099.33,608.58,1055.23,684.6,1114.56,544.45,1126.33,675.56,1093.37,538.52,1101.78,497.42
9,1152.4,452.12,1107.89,453.66,1099.07,608.8,1053.96,684.11,1112.78,544.3,1132.06,676.07,1092.38,538.54,1100.07,497.77
10,1150.13,452.17,1110.08,453.11,1105.57,608.54,1057.16,684.31,1114.93,544.06,1128.24,676.43,1096.12,537.49,1102.45,496.86
11,1150.98,452.48,1109.83,452.97,1103.03,608.56,1056.06,684.03,1113.42,544.09,1131.05,676.75,1095.73,536.89,1102.61,497.23
12,1151.06,452.18,1109.36,453.05,1100.18,608.61,1053.38,684.23,1114.16,544.16,1132.34,676.92,1095.01,537.34,1102.09,496.98
13,1145.59,451.15,1110.75,452.95,1104.48,608.66,1062.51,684.12,1116.06,544.13,1111.95,676.84,1097.96,536.24,1104.15,496.57
14,1145.8,451.02,1110.52,452.87,1104.66,608.67,1056.24,684.17,1116.04,544.24,1121.05,676.94,1097.96,536.0,1104.61,496.03
15,1113.63,451.67,1147.16,452.22,1128.88,610.33,1117.96,684.35,1127.71,544.42,1079.75,675.62,1115.65,534.27,1129.98,497.34
16,1107.43,452.33,1153.7,452.56,1135.91,610.34,1130.42,686.73,1136.74,544.39,1076.53,675.07,1129.01,514.83,1142.38,495.74
17,1115.34,452.29,1145.16,452.19,1130.42,610.6,1115.53,686.95,1133.16,544.61,1076.65,674.58,1124.77,528.17,1136.79,495.36
18,1113.47,452.17,1145.45,451.96,1129.57,611.08,1113.81,687.49,1131.32,544.58,1076.52,674.52,1119.65,529.63,1131.18,496.94
19,1109.88,452.26,1150.6,452.66,1133.57,610.41,1122.66,687.73,1133.87,544.42,1076.47,674.48,1125.75,525.52,1138.04,496.8
20,1107.69,452.29,1152.79,453.16,1135.37,610.22,1128.27,688.57,1137.18,544.65,1076.48,674.52,1128.61,522.62,1142.65,496.74
21,1106.15,452.24,1154.74,453.07,1136.66,610.05,1130.28,688.88,1139.19,544.78,1076.76,674.53,1131.0,516.31,1144.36,494.3
22,1106.4,452.31,1154.53,453.57,1136.82,609.83,1129.91,689.14,1139.55,544.7,1076.83,674.51,1131.11,516.61,1145.64,495.55
23,1105.56,452.34,1155.0,453.67,1137.19,609.64,1129.31,689.23,1140.33,544.78,1076.89,674.48,1132.69,515.58,1147.02,495.44
24,1105.8,452.3,1155.09,453.8,1137.3,609.65,1128.92,689.24,1140.73,545.09,1076.92,674.43,1133.41,516.11,1147.47,495.36
25,1106.87,452.28,1155.32,454.88,1136.54,609.65,1128.79,689.24,1140.41,545.14,1077.02,674.29,1132.82,519.85,1148.48,499.15
26,1106.88,452.27,1155.73,454.94,1136.58,609.69,1128.88,689.34,1140.52,545.34,1077.0,674.24,1131.55,520.58,1147.45,499.38
27,1106.52,452.25,1156.22,454.83,1137.34,609.75,1129.62,689.45,1141.23,545.57,1077.13,674.19,1132.39,520.09,1148.51,498.24
28,1106.55,452.24,1156.08,454.75,1137.69,609.75,1128.98,689.58,1141.46,545.59,1077.05,674.14,1133.24,518.05,1148.76,497.37
29,1106.43,452.3,1156.04,454.7,1137.49,609.75,1130.64,689.4,1141.05,545.55,1077.35,674.07,1134.75,515.99,1148.66,496.14
30,1106.23,452.39,1156.11,454.63,1137.6,609.78,1131.08,689.31,1141.04,545.87,1077.52,674.04,1134.59,512.11,1149.03,495.34
31,1106.1,452.53,1156.09,454.23,1137.9,609.82,1131.01,689.19,1141.46,546.43,1077.63,674.04,1133.98,511.92,1149.32,493.16
32,1106.15,452.58,1156.04,454.18,1138.07,609.96,1130.92,689.1,1141.54,546.47,1077.57,674.05,1133.67,512.27,1149.37,493.27
33,1106.13,452.67,1156.2,454.16,1138.32,610.03,1130.62,689.02,1141.77,546.5,1077.48,674.07,1133.43,512.78,1149.77,493.34
34,1106.21,452.66,1156.3,453.79,1138.4,610.04,1130.46,688.9,1141.99,546.31,1077.48,674.12,1133.27,512.2,1149.71,492.45
35,1106.21,452.65,1156.42,453.34,1138.45,610.04,1130.27,688.89,1142.01,546.24,1077.53,674.17,1133.18,510.31,1149.6,491.65
36,1106.26,452.62,1156.53,453.26,1138.43,609.99,1130.15,688.76,1141.94,546.16,1077.56,674.2,1132.82,510.62,1148.9,491.09
37,1106.31,452.4,1156.47,453.22,1138.39,609.99,1130.08,688.69,1141.9,546.15,1077.56,674.25,1131.67,510.72,1147.67,490.96
38,1106.31,452.4,1156.42,453.15,1138.36,610.05,1130.01,688.68,1141.89,546.14,1077.52,674.26,1130.87,510.92,1146.61,490.75
39,1106.28,452.4,1156.43,453.12,1138.35,610.07,1129.97,688.68,1141.86,546.02,1077.48,674.26,1130.87,510.54,1146.36,490.71
40,1106.23,452.47,1156.4,453.05,1138.33,610.08,1129.93,688.69,1141.85,546.02,1077.35,674.26,1130.69,510.66,1145.83,490.61
