Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
1,679.02,403.7,652.15,411.32,621.81,683.04,689.16,864.03,555.41,564.78,477.64,773.28,677.23,590.17,605.6,520.4
2,678.9,406.4,651.63,411.08,621.8,682.73,689.68,870.33,552.46,561.37,475.92,773.49,674.15,590.17,602.7,520.88
3,678.24,410.8,652.04,412.63,627.59,688.31,690.11,869.79,552.37,562.03,474.67,776.02,671.07,589.63,601.42,521.49
4,678.39,415.38,652.01,413.54,629.12,688.13,689.8,869.44,552.3,562.35,472.55,779.0,666.82,589.21,599.6,521.88
5,678.31,416.08,651.97,414.69,630.93,688.05,689.6,869.49,549.77,562.49,469.1,781.51,665.68,589.16,598.4,522.95
6,678.92,417.63,651.23,415.61,633.04,687.91,689.21,870.67,549.8,564.02,467.8,782.65,663.63,590.42,597.32,523.96
7,678.87,419.1,650.95,418.4,634.79,688.1,688.77,871.89,549.73,566.55,464.64,784.88,664.0,592.32,597.09,526.36
8,680.09,419.87,650.5,420.2,635.29,687.99,688.54,871.7,547.42,566.32,463.26,784.99,664.52,593.43,595.86,528.28
9,680.16,420.88,650.43,421.98,637.63,689.31,686.98,871.28,547.66,566.87,461.85,786.64,662.84,594.04,594.92,528.98
10,680.78,421.29,650.45,423.02,642.12,689.45,686.15,870.65,548.36,568.2,460.8,788.33,662.32,596.83,595.18,530.99
11,683.49,421.75,645.87,425.25,643.44,691.49,683.97,869.73,547.25,568.71,459.94,791.02,662.25,596.99,594.26,536.23
12,683.71,424.19,645.95,429.14,648.15,691.02,683.87,869.41,547.1,568.66,457.44,792.94,661.82,599.03,593.38,537.54
13,683.15,426.43,646.18,432.1,651.35,692.66,683.98,869.4,548.12,573.56,454.58,794.91,663.19,599.12,593.44,540.19
14,681.11,427.21,648.3,433.45,651.8,693.93,684.05,869.79,548.92,574.66,453.71,796.78,663.29,599.59,593.59,539.57
15,682.66,429.39,647.91,435.05,652.91,693.78,685.0,870.95,546.51,576.03,451.54,797.47,665.28,599.64,593.71,543.47
16,681.48,431.53,647.96,437.04,653.41,695.13,685.03,871.19,545.58,577.81,449.17,798.16,665.74,600.01,592.69,544.89
17,681.47,434.05,648.47,440.31,653.98,695.26,685.82,871.26,545.67,579.0,447.54,799.05,667.56,603.26,592.77,547.46
