Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
1,527.47,388.16,504.27,380.91,589.22,705.16,677.62,870.63,525.06,578.53,487.86,829.8,472.14,563.44,426.24,462.95
2,540.78,391.07,502.26,379.67,588.99,705.15,674.17,869.42,521.19,577.9,488.18,829.04,472.1,564.67,424.61,460.63
3,539.99,391.59,502.28,379.58,588.81,705.17,672.31,868.59,521.41,578.77,488.32,828.68,472.05,565.91,424.5,460.19
4,540.4,391.92,503.29,379.8,588.68,705.92,672.55,868.6,521.55,581.43,488.32,828.66,474.76,570.0,427.88,461.94
5,541.45,392.28,504.39,379.88,588.56,706.27,672.11,868.62,521.81,581.75,488.32,828.41,478.2,572.34,431.7,463.07
6,546.57,396.88,505.97,381.76,588.63,706.9,671.92,868.14,523.68,584.86,488.29,829.56,478.61,573.18,434.25,464.96
7,548.03,397.63,513.31,382.44,588.63,707.67,670.68,867.58,526.43,586.34,488.09,829.6,479.84,574.16,437.54,464.93
8,548.86,398.22,515.77,382.42,588.61,707.66,670.63,867.53,527.21,585.96,488.07,829.78,480.58,575.98,442.41,465.6
9,551.96,399.35,517.93,383.61,588.7,707.69,670.32,867.59,528.23,585.75,487.96,831.68,481.3,576.7,444.43,467.22
10,556.96,400.91,521.63,385.35,589.5,707.79,670.39,868.11,528.41,588.45,487.58,833.27,482.19,578.04,445.72,468.86
11,560.21,403.54,522.39,385.5,590.13,708.24,670.58,872.9,528.41,588.25,487.61,833.18,484.9,580.37,450.92,470.84
12,564.4,405.78,524.92,387.36,590.69,709.24,673.77,878.36,528.31,588.3,487.58,833.24,486.42,581.22,453.33,472.32
13,564.76,404.98,527.68,387.16,592.12,709.22,673.57,880.0,528.3,588.58,487.65,833.17,489.94,584.47,457.41,473.8
14,563.42,404.51,531.32,387.15,593.25,708.21,671.42,879.68,529.31,588.84,487.76,832.79,491.96,586.21,461.0,473.41
15,564.52,403.52,532.18,387.37,596.11,708.11,671.43,879.0,530.11,588.9,488.86,832.53,493.31,587.24,463.28,473.45
16,566.91,403.8,532.37,387.61,598.31,708.24,673.83,878.85,529.75,589.18,489.33,832.52,493.67,587.76,467.83,474.56
17,567.86,403.56,536.87,387.78,600.03,708.57,673.69,878.68,531.96,591.01,489.44,832.49,495.69,588.76,470.22,474.46
18,565.27,401.54,544.83,388.88,600.85,708.57,673.66,878.38,534.28,590.85,489.73,832.39,500.24,590.79,477.17,475.45
19,564.66,400.8,545.24,390.42,601.27,708.35,673.76,879.08,534.2,590.99,489.73,832.3,502.59,593.36,478.33,479.47
20,568.77,401.04,547.42,390.3,602.49,708.35,674.32,880.82,533.95,591.45,489.25,832.68,502.76,593.49,480.38,479.49
21,569.73,399.45,548.06,390.96,603.91,708.15,674.96,880.73,533.86,592.18,488.93,833.88,504.58,594.93,482.02,479.66
22,575.06,399.04,548.22,392.24,603.6,708.18,674.95,880.45,533.75,592.13,488.65,834.47,507.36,595.89,485.48,480.86
23,575.85,398.54,553.21,392.54,603.56,707.86,674.1,879.75,534.6,592.12,488.64,834.68,508.8,596.04,486.61,480.53
24,574.66,398.22,555.12,392.97,603.62,707.78,672.1,879.6,536.66,592.22,489.29,834.0,511.55,597.19,491.09,481.31
25,576.67,398.43,558.65,392.94,604.3,708.05,671.3,879.57,537.51,592.31,489.71,833.88,512.93,597.24,492.44,479.82
26,576.41,398.44,561.93,393.47,604.53,708.4,671.7,880.34,537.33,592.27,489.68,833.86,517.43,600.67,495.88,483.32
27,577.64,398.44,565.79,395.7,605.04,708.41,671.73,880.65,537.26,592.74,489.33,833.19,519.4,602.68,498.8,484.68
28,584.75,399.05,565.91,395.59,606.1,708.43,671.89,880.61,536.53,592.71,489.25,832.62,519.81,604.3,501.1,484.17
29,585.42,398.99,566.04,395.84,606.05,708.37,671.88,880.89,536.45,592.31,488.55,832.58,522.31,605.3,505.87,485.83
30,584.46,398.95,571.57,395.81,606.6,708.7,670.41,880.63,539.09,592.14,487.87,831.91,524.14,605.98,509.63,486.49
31,585.12,399.03,573.78,398.43,606.69,710.1,669.61,880.65,539.65,591.82,487.74,832.2,525.9,606.64,514.32,490.76
32,586.17,399.11,578.76,401.09,607.01,711.68,668.8,880.95,543.64,591.3,487.72,832.18,529.28,608.33,519.5,493.25
33,587.87,399.15,583.98,402.61,606.98,712.02,668.83,881.24,545.14,590.98,487.52,832.08,532.22,608.47,523.2,494.09
34,593.54,399.15,580.88,403.05,607.13,712.37,668.69,881.24,546.58,590.01,487.55,832.03,533.77,610.04,524.59,497.35
35,593.8,398.28,584.74,403.58,607.78,713.05,668.71,882.03,547.81,589.88,487.55,831.2,538.24,612.99,531.05,499.15
36,592.97,398.41,590.41,407.0,608.41,713.79,667.24,882.01,549.11,590.22,487.53,830.93,540.29,614.28,533.56,501.35
37,592.19,397.73,593.73,407.35,608.9,714.13,667.44,882.47,550.35,590.49,487.59,830.05,545.01,615.19,540.16,503.08
38,591.93,397.74,598.42,409.23,609.14,714.37,667.97,883.12,552.35,590.58,487.68,829.9,545.37,615.01,544.67,503.31
39,595.83,398.41,599.41,409.61,609.17,714.33,668.18,883.12,554.83,590.57,487.69,829.42,545.4,615.36,543.97,502.84
40,595.4,398.51,602.95,411.6,609.47,714.3,668.24,883.05,554.16,591.05,487.84,829.39,547.97,617.17,548.11,504.04
41,598.41,399.3,605.35,411.63,609.54,714.56,669.77,883.41,553.54,590.91,488.49,829.0,548.59,616.69,550.04,503.57
42,599.49,399.87,609.73,412.04,609.55,714.81,669.77,885.28,553.48,589.63,488.86,829.32,550.28,619.24,555.65,505.28
43,600.82,400.06,610.93,412.94,609.9,714.8,667.34,884.12,553.5,589.62,489.77,829.32,552.18,619.37,557.77,505.47
44,602.04,401.17,614.51,412.87,610.63,714.88,667.42,884.36,555.49,590.43,490.94,829.33,553.31,620.46,562.26,505.72
45,609.65,405.17,615.13,414.31,611.51,715.64,667.28,884.38,555.07,591.1,490.9,829.32,553.1,623.25,560.62,507.26
46,612.21,408.49,616.33,416.61,612.52,716.41,667.69,884.28,555.94,592.51,490.89,829.54,553.22,623.99,560.56,509.03
47,616.47,409.97,618.5,416.91,612.67,716.44,667.79,882.33,555.66,592.48,490.97,829.02,554.06,623.64,562.39,509.2
48,618.01,409.97,618.41,416.54,612.64,716.31,667.82,881.98,555.6,591.74,490.96,828.34,555.25,623.37,564.05,509.01
49,616.22,409.84,620.12,418.42,613.24,717.8,667.9,882.29,555.4,592.26,490.88,827.59,555.86,624.12,565.31,509.76
50,618.24,410.95,623.74,420.28,613.4,717.73,667.93,881.97,557.04,592.67,490.25,826.43,556.05,624.67,565.8,510.78
51,623.2,413.88,622.71,420.12,613.86,717.97,669.23,881.72,558.24,592.72,489.16,826.2,556.45,626.4,566.37,511.74
52,629.12,413.24,621.83,424.23,613.53,717.74,669.03,880.53,559.54,592.7,488.07,826.08,556.92,626.72,566.57,513.23
53,627.4,413.57,623.04,423.77,613.51,717.8,668.35,880.87,558.84,592.57,487.12,825.53,557.8,627.3,566.41,513.42
54,626.47,411.7,626.82,424.53,613.62,717.77,667.71,880.52,558.61,591.82,486.59,822.69,559.93,630.87,567.58,513.94
55,625.22,410.77,631.38,426.55,615.0,717.82,667.02,880.19,558.44,591.79,483.56,822.81,560.92,630.82,570.27,514.12
56,625.35,409.27,631.54,427.72,615.56,718.25,665.92,880.11,559.45,591.99,479.57,821.84,561.62,631.19,572.9,514.78
57,627.27,409.46,633.1,427.12,615.85,718.33,665.95,881.79,559.67,592.51,475.46,821.87,561.29,630.87,573.41,514.67
58,633.79,410.26,632.31,430.99,615.7,718.37,666.05,882.29,559.27,592.22,473.75,819.44,561.47,630.84,574.09,516.65
59,632.01,409.95,635.4,431.01,615.97,718.43,666.06,882.96,559.17,592.82,472.44,816.89,562.82,630.68,577.12,516.82
60,634.91,410.59,635.08,431.22,615.95,718.38,665.03,882.92,559.11,592.57,471.59,815.58,562.79,630.57,576.43,516.65
61,636.82,410.57,635.17,431.13,616.13,718.16,665.02,882.9,559.64,592.96,470.62,814.94,562.62,630.13,576.07,516.63
62,636.07,410.53,636.79,430.82,616.1,717.97,665.4,883.0,559.57,592.95,467.23,814.84,562.52,629.6,576.38,516.23
63,640.41,413.35,636.16,432.57,615.57,717.9,664.02,882.87,559.37,593.08,463.93,814.62,562.11,629.68,566.16,522.46
64,640.44,416.12,636.06,431.43,615.59,717.87,664.4,883.14,560.65,593.58,461.84,812.95,561.61,629.39,569.39,519.21
65,640.46,415.7,636.59,431.32,615.69,717.84,664.1,882.0,561.21,594.87,459.75,812.78,561.6,629.74,571.15,518.71
66,641.33,415.54,637.37,431.17,615.7,717.92,663.83,881.89,561.93,594.84,457.72,812.89,561.59,629.72,571.92,517.53
67,642.68,416.61,637.17,431.48,615.66,717.91,661.73,881.66,562.85,595.79,455.66,812.52,561.5,630.3,571.84,517.43
68,644.52,418.1,636.5,431.17,615.64,717.95,661.8,881.21,560.48,595.39,454.6,811.77,561.19,630.59,571.17,517.14
69,645.19,417.77,636.74,431.02,615.52,717.47,662.34,880.93,560.94,595.19,453.85,810.97,561.18,630.58,571.58,516.52
70,645.96,418.25,636.88,431.89,615.41,717.24,662.41,880.85,559.76,595.06,452.82,810.93,560.61,630.56,571.59,516.13
71,645.18,417.76,637.28,433.79,615.45,715.25,662.89,880.91,559.75,594.49,452.66,810.46,560.75,634.27,572.84,516.68
72,644.79,417.79,637.57,433.61,615.45,715.33,662.87,880.16,559.51,594.41,452.29,810.55,560.75,633.99,573.06,516.51
73,643.25,414.95,637.53,433.3,615.58,715.41,663.05,879.53,560.71,594.56,452.4,810.6,560.56,634.62,573.1,516.47
74,640.61,415.01,637.5,432.84,615.58,715.93,662.73,879.1,560.45,595.05,451.47,810.55,559.69,634.01,572.7,516.52
75,641.63,415.71,635.96,432.65,615.61,716.07,663.07,879.72,558.62,595.1,451.14,810.48,558.26,633.91,569.58,516.5
76,641.31,415.82,634.84,432.56,615.76,716.46,663.06,880.07,557.89,596.06,451.02,810.71,557.43,633.84,567.07,516.63
77,642.47,416.62,631.91,432.51,615.94,715.82,662.57,879.94,556.57,596.04,450.79,811.01,555.34,633.9,565.82,516.69
78,642.45,416.56,631.94,432.47,615.95,715.82,661.89,879.06,556.87,596.36,450.68,811.49,554.73,633.87,565.7,516.24
79,641.75,416.98,631.37,432.46,616.09,715.29,659.86,876.72,556.92,596.36,450.79,812.51,553.05,634.52,564.7,516.23
80,641.19,416.99,631.49,432.75,616.47,714.75,659.21,875.91,556.23,596.38,450.97,813.01,552.43,636.3,564.4,516.18
81,642.84,416.77,627.82,433.12,615.88,714.71,657.7,876.03,554.72,596.26,451.19,813.01,548.02,636.33,562.2,516.06
82,643.04,417.28,628.09,433.64,616.06,714.61,657.87,875.41,554.47,596.82,451.66,813.31,546.97,636.6,562.21,516.18
83,642.53,417.13,628.26,436.33,616.79,714.06,658.02,875.49,554.55,597.44,451.71,814.58,546.66,635.98,562.46,516.33
84,642.36,417.14,628.27,437.98,616.89,713.84,658.07,875.57,553.86,597.89,451.95,816.31,545.61,638.46,562.52,517.37
85,642.37,416.59,627.42,437.88,616.88,713.85,658.15,875.7,553.89,597.87,452.08,817.77,541.48,638.07,561.6,517.11
86,642.3,418.29,625.4,437.64,616.89,713.76,658.0,875.73,551.9,597.85,452.84,818.51,538.3,638.66,557.47,517.67
87,636.86,418.06,625.71,437.57,617.77,713.7,658.02,875.15,552.08,597.84,453.11,819.6,535.4,638.37,557.9,517.73
88,636.92,418.01,621.53,437.1,617.85,713.12,658.05,874.99,550.23,597.41,453.23,820.84,529.48,636.75,552.74,517.52
89,636.54,417.99,621.96,436.38,617.85,712.03,658.61,874.77,546.78,597.25,453.51,821.6,528.31,636.29,552.17,516.9
90,636.62,420.05,619.89,435.81,617.84,710.66,658.34,874.58,544.83,597.45,453.51,822.79,527.62,636.66,549.44,516.9
91,636.69,421.02,617.18,436.09,617.85,709.84,658.29,874.56,543.97,597.49,453.51,822.95,524.63,636.67,546.05,519.07
92,636.59,421.18,616.64,436.92,617.92,709.63,657.2,874.55,541.86,597.42,453.41,824.07,523.01,636.82,543.55,519.57
93,636.57,421.51,616.93,435.72,618.51,709.67,657.62,874.34,541.93,597.0,453.33,824.71,520.76,637.14,543.64,518.46
94,633.85,421.56,617.46,435.74,619.72,709.79,657.24,874.34,542.04,597.15,453.18,824.89,520.49,637.14,543.94,517.68
95,633.22,424.51,616.43,435.63,619.77,709.86,656.8,876.84,537.51,597.64,452.18,825.49,516.5,638.07,540.39,517.69
96,633.39,424.41,613.58,435.56,619.75,709.45,655.87,877.97,535.31,597.09,451.21,825.99,516.34,638.21,540.22,517.71
97,633.49,424.29,610.04,435.91,619.5,709.04,655.84,878.7,532.14,596.79,450.47,827.25,515.17,638.25,538.01,518.01
98,629.47,424.17,608.27,436.4,619.48,709.06,655.9,878.6,529.94,596.72,450.08,828.46,513.92,637.89,537.17,519.26
99,627.53,424.06,607.74,436.46,619.55,709.33,655.29,878.56,531.38,596.95,448.59,828.86,512.53,638.15,535.55,520.0
100,624.35,424.11,608.57,435.96,620.18,709.53,656.91,879.0,532.04,597.38,447.43,829.48,512.74,637.91,535.51,518.7
101,617.75,424.07,608.96,434.98,620.95,709.75,658.07,879.53,534.5,598.2,447.24,829.48,512.17,637.6,535.71,517.93
102,619.52,424.05,606.58,435.34,620.89,709.57,658.28,880.59,529.56,598.19,447.17,829.42,511.22,637.13,532.53,517.93
103,617.38,424.5,607.21,435.7,620.93,709.7,658.48,880.51,530.79,598.71,446.96,829.68,509.12,636.85,532.86,518.21
104,618.37,424.46,605.84,434.69,621.23,709.75,660.45,880.48,531.39,598.65,446.63,831.26,508.28,636.45,531.83,517.72
105,618.86,423.71,604.23,432.75,621.17,709.49,661.89,880.42,530.19,598.6,446.26,831.76,505.37,633.5,530.61,515.97
106,613.78,421.19,604.78,433.76,621.22,709.21,662.2,880.38,530.67,599.78,446.05,831.75,505.25,631.69,530.43,516.58
107,615.02,420.67,601.27,432.3,621.1,708.87,662.69,880.48,527.24,597.93,445.96,831.88,503.09,631.69,527.6,515.6
108,610.46,415.96,601.69,432.33,620.92,708.52,662.61,879.95,526.95,598.01,445.32,832.1,501.41,630.53,526.47,514.31
109,604.35,416.4,600.59,432.59,620.77,708.53,662.19,879.92,527.26,598.92,444.97,832.7,501.29,630.68,525.92,516.28
110,603.0,415.88,599.71,432.15,620.76,708.79,662.12,880.53,527.17,600.11,444.79,832.84,499.76,629.07,525.54,516.22
111,602.52,416.02,598.46,432.06,620.67,708.83,661.44,880.51,525.87,600.42,444.14,833.85,497.82,629.17,522.66,516.55
112,602.45,415.33,596.14,431.34,620.38,708.86,661.15,880.58,524.94,599.82,443.11,834.41,497.42,627.56,522.16,514.17
113,601.42,411.35,593.98,431.28,619.82,709.09,659.92,880.6,524.77,599.52,442.57,834.82,496.52,627.57,520.61,514.33
114,599.13,411.62,593.44,429.85,619.52,709.71,659.11,880.43,523.3,599.59,442.53,834.77,494.65,627.76,518.99,514.32
115,593.77,410.44,590.74,429.06,618.93,709.62,659.46,880.37,522.58,599.18,441.99,834.71,492.36,627.76,516.16,514.37
116,589.12,405.62,589.1,429.45,618.58,709.58,653.32,879.24,524.87,598.69,441.59,834.67,489.65,626.4,514.51,514.39
117,588.27,405.83,588.46,428.68,618.55,709.84,653.75,879.6,523.9,598.75,440.8,834.68,490.06,626.33,514.97,514.33
118,583.12,404.09,588.86,428.39,618.57,709.84,654.08,879.47,524.62,598.6,440.84,835.07,489.5,626.23,515.4,514.39
119,583.69,404.53,587.91,426.62,618.26,710.33,654.27,877.69,524.67,598.61,440.31,835.65,488.66,625.06,515.92,513.6
120,578.89,404.24,587.35,426.68,617.62,710.66,654.45,877.66,524.98,598.63,440.3,835.95,487.35,625.09,516.07,513.55
121,577.4,404.56,585.18,425.87,617.19,710.93,654.58,877.88,525.01,598.26,440.06,836.21,485.71,622.86,514.33,523.24
