Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
1,659.63,341.59,652.83,368.29,679.03,620.64,722.43,770.04,587.58,521.22,510.78,737.72,752.34,555.31,676.59,483.38
2,658.03,340.09,656.5,374.61,679.04,620.37,720.81,770.04,593.94,521.51,511.86,737.02,754.27,555.75,681.5,486.06
3,656.48,339.73,657.31,375.5,679.42,619.72,720.2,770.27,595.15,522.35,512.29,736.71,758.0,555.78,687.92,488.41
4,652.37,336.87,659.3,379.31,679.52,619.72,718.78,770.16,598.43,522.39,512.47,736.57,761.21,555.23,694.16,489.98
5,652.42,336.75,659.05,378.66,680.23,619.18,718.25,770.25,597.77,522.38,512.36,736.43,761.81,551.57,692.65,489.96
6,652.53,336.85,659.51,378.86,681.13,618.97,718.33,770.17,597.9,523.02,511.96,736.43,764.24,548.53,693.31,489.32
7,652.77,337.43,659.37,379.11,681.69,618.8,718.0,770.4,597.55,524.37,511.45,736.24,765.87,545.62,693.04,487.29
8,653.75,338.11,658.22,379.75,681.75,618.78,717.92,770.73,597.04,524.59,511.38,736.08,767.94,542.04,694.24,486.43
9,657.92,341.27,657.67,379.97,681.76,618.79,717.4,769.59,596.85,525.31,511.01,736.0,771.61,540.0,696.11,486.98
10,658.29,341.3,657.63,379.73,681.76,618.79,716.85,769.61,597.29,525.29,509.96,735.81,774.53,536.69,698.4,485.24
11,659.77,341.28,657.78,379.45,681.75,618.67,716.43,769.81,598.12,525.22,507.93,735.77,776.98,534.48,699.21,485.09
12,659.84,341.4,657.97,379.24,681.8,618.52,716.29,770.22,598.33,525.22,506.66,735.22,778.5,529.47,698.32,483.35
13,660.42,341.43,658.07,379.02,681.88,617.7,716.25,770.23,598.24,525.19,505.69,735.09,777.57,524.35,694.94,479.98
14,660.23,342.11,658.13,378.9,681.92,617.42,716.27,770.67,597.93,525.19,504.81,735.25,778.72,522.25,695.46,479.06
15,660.36,343.01,657.59,378.51,682.16,615.79,716.06,770.64,597.25,525.39,504.14,735.3,779.71,519.59,695.35,477.87
16,659.22,342.42,656.11,377.13,682.12,615.78,715.42,770.81,595.77,525.49,502.65,735.75,779.49,514.59,695.4,474.44
17,655.82,340.78,656.2,377.04,682.32,615.84,715.21,771.11,595.61,525.74,501.89,735.94,779.19,512.25,696.04,473.75
18,654.24,340.8,656.08,377.03,682.37,615.87,714.81,771.11,595.1,526.32,500.85,736.11,779.94,510.58,696.24,473.01
19,654.07,341.02,655.67,376.84,682.35,615.9,714.25,771.03,593.62,527.01,499.87,736.2,780.05,507.69,696.19,471.95
20,653.9,341.67,654.06,376.8,681.82,615.93,714.0,771.21,592.18,527.79,498.92,736.21,780.37,506.3,696.16,471.55
21,653.43,341.67,651.91,376.48,681.74,616.6,713.29,771.21,591.57,528.28,497.84,736.25,781.22,505.37,699.29,471.67
22,653.16,341.68,651.18,376.24,681.72,616.79,713.21,771.28,591.64,528.48,497.5,736.42,781.01,505.14,698.98,471.2
