Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
0,1328.28,380.25,1348.12,383.58,1379.3,374.56,1383.54,220.94,1341.84,474.19,1326.54,278.73,1323.31,253.22,1323.06,330.51
2,597.25,344.56,570.65,364.77,609.67,729.31,704.04,908.31,559.64,578.24,489.5,838.39,611.63,594.98,547.97,495.96
3,598.57,343.13,570.38,365.21,609.67,729.82,702.05,907.26,560.42,578.24,489.45,838.43,612.54,594.57,545.53,496.36
4,600.82,343.0,569.36,365.5,609.46,729.97,700.95,907.22,560.54,578.24,489.25,838.48,612.03,594.54,543.37,496.71
5,600.87,343.01,568.85,365.99,608.99,730.03,700.02,907.24,560.46,578.24,488.72,838.83,610.4,594.59,541.93,497.07
6,601.03,343.02,567.93,366.92,608.11,730.51,698.62,907.26,560.26,578.24,488.28,838.96,607.96,594.77,540.7,497.99
7,601.73,343.61,566.83,367.91,607.56,731.55,697.32,907.52,559.51,578.51,488.04,839.1,604.36,595.25,539.97,498.67
8,603.25,344.42,566.2,368.61,607.23,733.88,696.7,908.44,559.28,579.34,487.88,839.46,601.54,595.81,539.71,499.1
9,603.81,344.5,565.98,369.34,606.99,734.89,696.4,908.93,559.35,580.3,487.62,839.7,599.56,596.46,539.64,499.86
10,604.6,344.51,566.02,370.02,606.81,734.98,696.18,909.22,559.37,580.62,487.44,839.89,597.98,597.63,539.73,500.78
11,605.36,344.56,566.05,370.54,606.58,735.09,695.86,909.34,559.47,581.61,487.35,839.92,596.32,598.67,539.78,501.34
12,605.25,344.46,566.11,370.82,605.84,735.04,695.82,909.51,559.8,582.08,487.33,839.85,594.53,599.19,539.79,501.53
13,605.35,344.46,566.14,370.9,604.29,735.09,695.81,909.64,560.18,582.7,487.27,839.85,592.32,599.73,539.76,501.52
14,605.61,344.47,566.14,371.14,603.42,735.24,695.85,910.19,561.02,583.47,487.24,839.91,590.69,601.38,539.79,501.63
15,606.25,344.52,566.16,371.28,602.81,735.23,695.88,910.44,561.42,583.63,487.24,839.93,589.46,602.82,539.83,501.85
16,607.2,344.85,566.33,372.03,602.04,735.27,695.87,910.72,561.77,584.26,487.25,839.91,589.15,605.47,540.2,502.77
17,608.6,345.11,566.42,372.51,601.47,735.31,695.87,910.71,561.72,584.58,487.26,839.78,588.7,609.31,540.71,503.82
18,609.23,345.27,566.57,373.12,601.02,735.51,695.71,910.64,562.07,584.94,487.32,839.72,587.61,612.48,541.41,504.86
19,610.05,345.32,566.75,373.6,600.92,735.69,695.53,910.48,562.53,585.23,487.34,839.64,587.24,614.28,542.37,505.46
20,610.92,345.43,566.98,373.98,600.85,736.35,695.25,910.37,562.94,585.88,487.34,839.64,586.33,615.83,543.27,505.71
21,611.24,345.61,567.31,374.02,600.74,736.93,694.79,909.99,563.52,586.29,487.32,839.64,585.04,617.57,543.93,505.75
22,611.2,345.8,567.32,374.16,600.54,737.4,694.5,909.77,563.55,586.65,487.28,839.64,584.09,618.6,544.16,505.92
23,611.21,346.15,567.32,374.24,600.29,737.38,694.36,909.76,563.19,586.63,487.23,839.77,583.16,621.88,544.71,506.14
24,611.85,346.71,567.21,374.31,600.04,737.41,694.11,909.99,563.06,586.91,487.19,839.79,582.0,623.92,544.93,506.52
25,611.64,346.76,567.17,374.37,599.47,737.54,693.96,910.61,563.06,587.21,487.11,839.91,581.61,625.0,545.25,506.66
26,611.29,346.78,567.19,374.35,599.1,737.29,693.95,910.98,563.13,587.19,487.08,840.05,580.15,625.5,545.25,506.64
27,611.26,346.83,567.19,374.34,598.92,737.02,693.91,911.63,563.18,587.17,486.98,840.59,578.41,625.32,545.19,506.58
28,611.52,347.09,567.21,374.35,598.62,737.36,693.89,912.06,563.46,587.46,486.95,840.82,577.27,626.44,545.2,506.72
29,611.49,347.15,567.22,374.34,598.38,737.09,693.48,912.07,564.2,587.46,486.88,841.01,576.72,628.04,545.22,506.82
30,611.38,347.42,567.26,374.36,598.31,736.32,693.17,912.27,565.06,587.53,486.83,841.26,575.77,629.51,545.18,506.87
31,611.36,347.89,567.28,374.36,598.29,736.06,692.96,912.57,566.16,587.98,486.73,841.49,574.49,630.16,545.07,506.94
32,611.37,347.95,567.3,374.35,598.38,734.43,692.85,913.23,566.61,587.81,486.57,841.65,573.62,631.18,545.07,507.12
33,611.86,347.92,567.3,374.33,598.64,731.31,692.84,913.93,566.59,586.87,486.54,841.7,572.86,631.97,545.21,507.21
34,612.6,347.62,567.32,374.33,598.73,731.36,692.81,914.78,567.05,586.73,486.52,841.78,572.21,632.91,545.48,507.56
35,612.64,347.27,567.41,374.55,598.68,731.23,692.91,916.23,567.27,586.72,486.51,841.87,570.79,633.31,545.74,507.8
36,612.79,346.91,567.36,374.9,598.49,728.89,693.06,917.28,567.13,585.99,486.58,841.89,569.82,634.14,545.81,508.06
37,613.73,346.89,567.34,374.84,598.37,727.38,693.06,917.52,566.92,584.2,486.56,841.89,569.37,634.69,546.09,508.07
38,613.7,346.89,567.36,374.84,597.89,723.72,693.23,917.58,566.53,583.24,486.53,841.89,569.24,635.38,546.36,508.1
39,614.35,347.02,567.3,374.87,597.52,722.06,693.49,917.66,565.67,582.15,486.45,841.82,568.63,635.47,546.5,508.12
