Frame,Shoulder_X,Shoulder_Y,Elbow_X,Elbow_Y,Wrist_X,Wrist_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Elbow_Angle,Trunk_Lean_Angle,Stride_Length,Wrist_Hip_Distance,Mid_Sternum_X,Knee_X,Foot_X,Sternum_to_Knee_Dist,Toe_to_Knee_Dist
1,361.0530281066895,365.7169461250305,340.9212112426758,471.0747814178467,440.6183052062988,524.1027295589447,413.4519481658936,575.9469223022461,361.3843059539795,796.7046546936035,107.19,64.18,226.81,58.53,210.96340370178223,204.8444995880127,216.6712818145752,6.118904113769531,11.8267822265625
2,361.88358306884766,365.5149435997009,341.53956413269043,469.3275690078736,442.8452396392822,525.3286170959473,414.7042751312256,573.45858335495,361.1760234832764,795.2863883972168,107.85,64.23,228.19,55.75,281.49128437042236,273.39210319519043,288.81136322021484,8.099181175231934,15.419260025024414
3,362.4749279022217,365.20025610923767,341.76172256469727,467.7291226387024,443.5513687133789,525.3892242908478,415.81335067749023,572.2901487350464,360.7960796356201,795.0035977363586,108.11,63.93,229.41,54.49,352.1208972930908,342.13525772094727,360.73840141296387,9.985639572143555,18.6031436920166
4,362.5407886505127,365.1963937282562,342.7380180358887,466.985228061676,444.61835861206055,525.3834307193756,415.7888889312744,571.4769244194031,360.70040702819824,795.0367498397827,108.81,64.16,230.25,54.37,352.5791301727295,342.7013854980469,360.3314666748047,9.877744674682617,17.630081176757812
5,362.5803565979004,365.1076877117157,343.7157726287842,466.8166673183441,445.6735038757324,525.8309841156006,414.2867374420166,570.7933473587036,359.6351909637451,795.1897644996643,109.56,64.62,230.96,54.83,352.9439649581909,343.17136573791504,359.8674945831299,9.772599220275879,16.696128845214844
6,362.8047180175781,364.6717536449432,343.7518501281738,466.4426922798157,445.9650707244873,525.8264136314392,413.838529586792,569.8880052566528,359.3496322631836,795.2058577537537,109.55,64.44,231.81,54.53,353.2258358001709,343.5951404571533,359.3881187438965,9.630695343017578,15.792978286743164
7,363.1820297241211,364.44902300834656,343.88946533203125,466.2932825088501,446.002779006958,525.809451341629,413.6231803894043,569.315664768219,358.85616302490234,795.2625060081482,109.51,64.44,232.49,54.23,353.3650531768799,343.7515354156494,358.8259449005127,9.613517761230469,15.074409484863281
8,363.1747627258301,364.4112682342529,343.8805961608887,466.2581670284271,445.8924007415772,525.2985870838165,413.4278297424317,569.0658330917358,358.3992004394531,795.2240109443665,109.33,65.01,232.76,54.49,353.34410190582275,343.6424160003662,358.38230323791504,9.701685905456543,14.739887237548828
9,363.15098762512207,364.2782735824585,343.51999282836914,466.2586176395416,445.4034233093262,524.9197840690613,412.4987125396729,568.540678024292,357.8895378112793,795.1264214515686,109.04,65.41,233.07,54.64,353.21667766571045,343.4765224456787,357.73155212402344,9.740155220031738,14.255029678344727
10,362.9164409637451,364.2231380939484,343.17017555236816,466.266793012619,445.2674388885498,524.5254993438721,411.7906093597412,568.4349131584167,357.41698265075684,795.160539150238,108.76,65.45,233.15,55.22,352.9327640533447,343.2443790435791,356.92223167419434,9.688385009765625,13.677852630615234
11,362.3599433898926,364.19304370880127,342.9223823547363,466.2788951396942,445.2026653289795,524.5563340187073,411.30263328552246,568.4840941429138,356.0958766937256,795.755603313446,108.89,65.42,233.88,55.49,352.621298789978,342.9934959411621,356.12610626220703,9.627802848815918,13.132610321044922
12,361.5036106109619,364.30508494377136,342.7287483215332,466.69020652771,445.1882743835449,524.5560443401337,410.9902095794678,568.5317301750183,354.80956077575684,796.007559299469,109.07,65.79,234.31,55.71,352.24326610565186,342.7332286834717,355.393404006958,9.510037422180176,12.660175323486328
13,361.3145256042481,364.4064724445343,342.6261806488037,467.0405244827271,445.1065921783447,524.9660038948059,411.0031986236572,568.6918258666992,354.4185733795166,796.5997910499573,109.16,65.51,234.83,55.45,351.81939697265625,342.4318428039551,354.62866401672363,9.387554168701172,12.196821212768555
