Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
1,501.19,350.78,440.17,342.9,558.73,661.38,669.96,822.09,473.58,543.57,428.26,755.74,517.55,504.67,425.81,450.08
2,501.26,350.38,440.18,342.93,558.54,660.69,665.49,822.09,474.41,542.65,427.23,756.27,521.72,507.8,429.54,450.1
3,501.16,350.2,440.18,342.9,558.57,660.08,663.31,822.09,474.74,542.0,426.92,756.32,524.0,509.7,431.35,450.1
4,501.28,349.6,440.08,342.87,558.4,659.63,662.18,822.12,474.92,541.33,426.89,756.32,524.94,510.89,431.39,450.13
5,501.22,348.7,439.49,342.87,558.16,659.48,661.84,822.11,474.95,540.58,426.89,755.93,525.15,511.42,432.12,450.46
6,500.92,348.71,439.38,342.65,557.65,659.28,661.84,822.0,475.12,540.22,426.89,755.83,524.85,511.79,431.92,450.47
7,500.54,348.71,439.3,342.57,557.26,658.62,661.84,821.99,475.12,539.66,427.0,755.16,524.69,512.16,431.77,450.53
8,500.4,348.45,439.13,342.33,556.81,657.94,661.95,822.0,475.05,539.31,427.34,754.78,524.88,512.09,431.66,450.53
9,499.82,348.47,439.23,341.78,556.57,657.77,661.94,821.47,475.05,539.25,427.46,754.28,524.76,512.01,431.59,450.35
10,499.65,348.34,439.11,341.64,556.47,657.44,662.0,821.31,475.14,539.26,427.47,754.28,524.67,511.98,431.52,449.98
11,499.36,348.31,439.09,341.55,556.46,657.53,662.04,821.05,475.25,539.22,427.58,754.28,524.59,511.9,431.29,449.97
12,499.33,348.29,439.08,341.21,556.47,657.43,662.06,821.03,475.25,539.06,428.08,754.21,523.62,511.52,430.15,449.19
13,499.37,348.28,438.77,341.16,556.47,657.2,662.12,820.77,475.32,538.92,428.81,753.56,523.56,511.06,429.31,449.15
14,499.59,348.09,438.47,341.11,556.44,656.88,662.24,820.6,475.34,538.74,429.14,753.07,523.1,510.71,428.43,449.11
15,499.61,348.01,438.06,340.99,556.43,656.55,662.5,820.59,475.89,538.26,429.99,751.7,522.26,510.68,427.49,448.97
16,499.61,347.71,437.83,340.34,556.43,656.25,662.81,820.4,475.89,537.72,430.59,750.84,521.84,510.6,426.79,448.59
17,499.49,347.47,437.81,340.12,556.46,656.21,662.96,820.24,475.79,537.15,430.65,750.46,521.1,510.66,426.49,448.58
18,499.39,347.19,437.73,339.88,556.46,656.12,662.98,820.04,475.74,537.03,430.79,750.03,520.94,510.75,425.59,448.54
19,499.27,346.71,437.64,339.64,556.57,655.83,663.0,819.66,475.75,536.69,430.77,749.84,520.41,510.74,424.77,448.23
20,499.35,346.57,437.53,339.49,556.6,655.53,663.02,819.35,475.75,536.4,430.77,749.8,518.88,510.73,423.48,447.81
21,499.23,346.72,437.5,339.27,556.6,655.31,663.09,818.97,475.76,536.03,431.06,749.3,518.46,510.59,423.22,447.49
22,498.97,346.72,437.69,339.05,556.6,654.68,663.17,818.5,475.73,536.01,431.1,749.09,517.78,510.59,423.03,447.15
23,498.16,346.61,437.71,338.8,556.78,654.59,663.18,818.08,475.86,535.8,431.16,749.02,517.43,510.44,422.66,446.95
24,498.12,346.6,437.74,338.62,556.95,654.59,663.19,817.7,476.0,535.62,431.56,748.58,516.98,510.43,422.71,446.73
25,497.98,346.28,437.83,338.06,556.98,654.78,663.2,817.23,476.21,535.07,431.54,748.6,516.97,510.43,422.57,446.5
26,497.62,345.93,438.07,337.74,556.98,654.79,663.23,817.06,476.81,534.87,431.97,748.41,516.1,510.64,422.47,446.22
27,497.26,345.7,438.01,337.74,557.11,655.01,663.24,816.99,477.41,534.98,432.07,748.42,515.83,510.87,422.1,446.29
28,497.1,345.57,438.02,337.81,557.11,654.82,663.25,816.97,477.4,534.97,432.07,748.43,515.3,511.14,421.79,446.34
29,497.71,345.77,437.97,337.73,556.89,654.71,663.31,816.78,477.35,534.99,432.06,748.84,514.46,510.98,420.14,446.35
30,497.71,346.0,437.93,337.72,556.78,654.71,663.32,816.71,477.42,535.04,432.01,749.38,514.3,510.97,419.97,446.36
31,497.74,345.99,437.61,337.86,556.79,654.81,663.34,816.67,477.39,535.21,432.07,749.71,514.37,511.3,419.74,446.91
32,497.67,345.99,437.53,337.89,556.82,654.73,663.34,816.64,477.36,535.4,432.25,749.7,514.25,511.28,419.19,447.15
33,497.67,345.99,436.99,338.26,556.82,655.05,663.37,816.48,477.36,535.85,432.32,749.86,513.99,511.32,418.87,447.53
