Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
1,471.79,380.21,426.68,387.98,534.59,695.0,609.11,853.02,440.93,581.32,389.94,822.71,520.31,570.87,434.9,505.2
2,470.71,380.08,422.08,383.83,534.1,694.51,614.08,862.27,442.04,582.37,390.17,822.34,519.23,570.49,431.09,503.96
3,469.69,378.52,419.62,382.49,533.67,693.69,614.75,858.12,441.79,582.36,390.14,822.33,517.76,569.42,427.89,503.02
4,471.52,378.62,416.05,382.7,532.64,693.57,617.42,857.02,437.87,582.18,390.26,822.33,516.84,569.21,426.91,502.88
5,470.55,378.73,414.01,381.56,531.64,693.38,618.21,855.13,437.5,582.17,390.18,822.37,515.65,568.84,424.55,501.11
6,471.91,379.5,413.19,380.12,531.15,692.98,617.83,855.71,434.61,581.83,389.99,822.88,513.09,568.5,420.87,499.53
7,471.19,379.5,411.88,380.25,530.73,692.63,617.71,855.85,433.2,581.5,389.74,823.43,511.73,568.28,420.08,499.57
8,470.62,379.78,409.63,380.12,530.13,692.76,617.37,855.82,432.26,581.5,389.21,823.74,510.07,568.24,418.81,499.25
9,465.0,378.97,408.73,379.99,528.93,692.85,614.87,854.83,431.85,581.91,388.48,823.78,510.33,568.24,418.52,499.32
10,461.25,378.87,407.48,379.9,527.56,693.57,613.23,854.82,430.54,582.01,388.17,824.16,510.08,568.09,416.3,499.39
11,458.61,377.58,404.14,377.85,526.17,693.58,612.78,854.79,429.18,581.4,387.47,824.69,508.59,568.01,415.61,498.36
12,456.05,376.64,401.04,378.03,525.34,693.52,612.55,854.39,427.07,581.49,386.57,824.69,507.27,567.98,413.65,498.39
13,456.35,377.56,398.23,377.54,524.23,693.52,612.14,853.62,425.71,581.62,386.43,825.14,505.08,567.88,410.75,497.83
14,445.46,374.36,398.36,377.4,523.84,693.83,620.43,861.21,426.24,581.53,386.17,825.48,504.32,567.82,411.49,497.78
15,447.78,374.58,394.17,377.45,523.1,693.84,618.94,857.42,424.67,581.27,386.14,825.5,504.43,567.88,410.42,497.76
16,442.8,373.39,389.45,377.47,522.59,693.5,616.45,852.56,424.89,580.93,385.96,825.73,504.58,567.88,410.38,497.8
17,443.95,374.41,389.28,377.09,521.7,693.56,615.88,851.91,425.15,580.95,385.96,825.72,502.96,566.88,408.73,497.39
18,442.77,374.5,390.28,376.11,521.1,693.7,612.4,846.75,425.33,579.9,386.27,825.61,501.64,566.81,407.45,497.18
19,442.72,375.01,389.82,376.18,521.08,693.7,611.09,846.62,426.77,580.11,386.55,824.7,501.94,567.03,407.9,497.19
20,443.31,375.05,388.85,376.23,520.76,693.74,611.1,846.85,426.69,580.04,386.65,824.54,501.9,567.06,407.97,497.3
21,439.28,374.57,385.49,376.42,520.49,693.29,611.38,846.94,425.03,579.43,386.65,824.26,502.01,567.48,408.18,497.96
22,438.97,374.83,385.0,377.27,519.96,693.32,611.22,847.01,424.75,579.4,386.92,824.22,500.81,567.45,407.39,498.47
23,439.68,375.96,383.31,377.27,519.84,693.33,610.44,848.47,423.46,579.68,386.8,824.22,500.16,567.56,405.56,498.47
24,439.24,377.31,379.89,377.04,519.18,693.34,610.6,851.45,422.73,579.63,386.48,824.48,498.27,567.53,403.98,498.44
25,439.07,377.33,378.78,376.94,517.88,693.34,611.83,855.63,421.51,579.64,386.45,824.7,495.72,567.43,401.09,498.2
