Frame,Shoulder_X,Shoulder_Y,Elbow_X,Elbow_Y,Wrist_X,Wrist_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Elbow_Angle,Trunk_Lean_Angle,Stride_Length,Wrist_Hip_Distance,Mid_Sternum_X,Knee_X,Foot_X,Sternum_to_Knee_Dist,Toe_to_Knee_Dist
1,313.0611038208008,303.2629108428955,322.375602722168,347.20412492752075,348.9999771118164,380.18853664398193,307.5765037536621,370.9127712249756,266.825008392334,457.5738716125488,153.06,100.04,95.76,42.45,188.0084686279297,183.75141525268555,183.75141525268555,4.257053375244141,0.0
2,313.3184814453125,302.608859539032,323.4204864501953,347.3903775215149,349.0436553955078,380.2155303955078,306.0745620727539,370.4277849197388,267.1308898925781,457.3183965682984,154.74,100.13,95.22,44.07,250.9891014099121,244.7861328125,244.7861328125,6.202968597412109,0.0
3,313.6627578735352,302.16927766799927,324.28218841552734,347.8031587600708,349.30572509765625,380.6869125366211,305.1060104370117,370.2613162994385,267.1671485900879,457.1206855773926,155.83,99.89,94.78,45.41,314.34646224975586,306.1298637390137,306.1298637390137,8.216598510742188,0.0
4,314.9031639099121,302.1918296813965,325.29102325439453,348.047947883606,349.51942443847656,380.7455348968506,305.17358779907227,370.2643632888794,267.979793548584,457.0956230163574,156.23,100.68,94.46,45.57,315.5603713989258,306.24896240234375,306.24896240234375,9.311408996582031,0.0
5,316.78680419921875,302.57888317108154,326.98047637939453,349.0099811553955,351.1927032470703,381.2305212020874,306.7186546325684,370.589919090271,269.31467056274414,457.2947931289673,155.46,101.25,94.43,45.73,317.0390167236328,307.0818901062012,307.0818901062012,9.95712661743164,0.0
6,319.1306495666504,303.7696123123169,329.140739440918,351.3893151283264,354.2413330078125,383.11956882476807,308.1719970703125,371.0119915008545,271.2479591369629,457.6935195922852,153.53,104.12,94.22,47.63,318.79205322265625,308.5641784667969,308.5641784667969,10.227874755859375,0.0
7,320.71170806884766,305.16079902648926,330.4610061645508,353.1748080253601,355.3395462036133,384.5283937454224,310.239200592041,371.8393135070801,272.45433807373047,458.0961084365845,153.05,104.86,94.17,46.85,320.60668563842773,310.3591499328613,310.3591499328613,10.247535705566406,0.0
8,322.42794036865234,305.8432602882385,331.65218353271484,353.56844902038574,356.58763885498047,385.5856132507324,312.51745223999023,372.54844665527344,273.5521507263184,458.763484954834,153.03,104.86,94.61,45.96,322.33134841918945,312.1646499633789,312.1646499633789,10.166698455810547,0.0
9,323.9763259887696,306.2878632545471,332.8091812133789,353.6964440345764,357.8513717651367,386.0683250427246,314.14844512939453,373.1320524215698,274.85631942749023,459.3304395675659,152.83,105.51,94.73,45.58,323.9322738647461,314.0309715270996,314.0309715270996,9.901302337646484,0.0
10,325.41011810302734,306.45480394363403,334.28497314453125,353.8220143318176,359.1473388671875,386.3119125366211,315.74615478515625,373.6219310760498,277.5666809082031,459.4382429122925,153.19,105.62,93.93,45.22,325.5833206176758,315.93589782714844,315.93589782714844,9.647422790527344,0.0
