Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
1,572.11,428.4,570.98,421.64,573.72,624.09,632.77,736.47,552.86,540.82,490.37,727.88,596.72,520.83,548.82,483.51
2,577.27,428.5,576.54,421.72,577.8,620.62,631.56,736.44,549.77,540.68,490.0,727.28,597.06,521.96,550.63,483.24
3,583.53,428.9,579.86,421.33,582.37,620.66,631.4,736.72,548.4,539.86,489.32,727.17,599.03,522.6,551.07,482.4
4,585.69,429.47,583.36,421.55,583.13,620.81,631.19,737.65,547.24,539.72,489.33,727.09,600.07,522.97,553.07,481.86
5,588.29,429.52,583.4,422.23,582.78,620.11,630.44,737.87,544.13,539.72,489.2,726.92,601.23,524.87,554.0,481.88
6,586.73,429.33,589.58,422.23,583.85,620.24,630.38,738.06,544.8,539.64,488.96,726.82,603.84,526.93,558.77,481.47
7,586.61,429.56,590.64,422.99,584.09,620.12,629.47,738.06,545.26,539.64,488.97,726.22,605.56,528.01,559.78,481.74
8,589.71,429.62,591.67,423.29,586.28,616.0,627.99,738.02,545.38,539.28,489.14,724.97,604.94,528.89,560.17,481.75
9,594.64,431.5,592.46,424.92,585.31,616.05,627.64,738.21,545.03,539.1,490.62,724.26,605.08,530.7,563.28,482.85
10,594.75,431.42,595.88,425.08,585.76,616.58,629.88,736.07,545.15,537.87,490.85,724.14,606.76,531.48,569.26,483.18
11,593.84,431.53,599.04,425.86,586.26,611.34,630.4,736.12,545.31,537.43,491.24,724.19,608.39,533.32,570.88,484.23
12,593.36,431.49,602.44,426.04,589.22,612.51,630.75,736.17,545.12,536.73,491.23,724.66,610.47,534.67,573.19,485.1
13,596.87,433.18,599.74,427.72,584.76,613.25,630.04,736.23,541.75,536.87,491.48,724.72,610.62,535.76,570.93,488.3
14,595.38,433.04,602.17,428.3,585.81,613.72,630.31,736.26,542.22,537.99,491.46,725.18,611.14,536.04,571.28,488.27
15,598.47,432.99,602.58,428.47,584.48,614.01,629.28,736.44,542.36,538.3,491.45,725.27,612.78,536.25,571.05,488.47
16,602.34,432.99,602.4,428.65,578.04,615.58,626.56,736.79,541.2,537.72,491.74,724.85,615.15,536.3,571.21,489.94
17,606.8,433.79,604.1,428.95,573.94,618.91,624.36,736.9,541.31,537.73,491.73,724.7,616.95,536.96,573.69,490.37
18,609.98,434.23,606.31,428.95,574.29,619.06,624.07,737.85,540.96,537.53,491.47,724.7,618.55,537.87,574.58,490.76
19,613.26,434.54,606.31,429.29,544.39,623.61,598.96,742.67,539.25,536.42,527.47,717.81,621.28,539.09,574.75,491.1
20,612.95,434.47,607.93,429.48,530.22,624.91,566.76,748.28,539.41,534.96,548.73,713.22,623.36,540.64,578.01,491.58
21,611.57,434.21,608.95,430.52,529.42,625.29,554.05,747.05,540.52,535.9,578.95,714.01,624.16,542.0,581.91,492.45
22,615.36,434.19,608.84,431.42,522.85,625.5,538.15,746.18,540.63,536.52,586.81,720.27,624.65,542.73,582.74,494.0
23,614.85,435.72,610.7,432.3,523.96,625.9,538.54,746.03,542.7,537.03,584.56,721.92,625.62,543.17,585.21,494.85
24,613.69,434.95,612.94,433.06,527.25,626.48,571.92,751.07,546.0,537.55,503.44,719.57,626.54,543.81,588.62,495.07
25,612.81,434.58,614.07,433.61,530.91,626.73,556.23,750.34,546.81,538.85,538.1,710.69,627.3,544.48,590.46,495.77
26,613.69,434.55,614.12,434.07,525.15,626.61,539.91,747.13,546.59,539.38,580.15,717.48,627.96,545.37,590.69,496.72
27,613.41,434.41,615.15,434.36,530.7,626.39,541.26,747.09,547.02,539.91,562.48,710.52,629.66,546.58,592.47,497.51
28,612.85,433.77,616.3,434.83,580.74,619.59,616.39,743.59,550.9,539.92,494.21,711.75,631.89,547.92,594.12,497.85
29,612.59,433.22,617.13,436.01,585.66,617.33,626.79,740.08,553.0,539.91,486.71,712.18,634.28,548.68,597.13,499.14
30,612.14,432.29,618.64,436.59,597.03,617.92,629.04,738.14,555.59,539.91,485.05,713.08,634.88,548.81,598.07,499.51
31,612.07,432.24,619.84,436.88,598.77,618.35,629.47,737.15,556.34,539.66,483.46,713.76,635.11,548.78,599.21,499.93
32,611.94,432.21,621.68,437.08,598.66,618.57,628.97,737.2,557.36,539.36,482.71,713.53,635.11,549.51,599.43,500.29
33,613.99,432.56,621.43,437.23,597.54,618.76,629.03,737.39,556.92,539.24,481.56,713.19,635.43,550.32,599.15,500.8
34,617.96,433.61,620.93,438.24,590.17,616.21,624.2,737.78,556.6,539.25,480.98,712.78,636.02,552.39,599.61,503.31
35,621.04,434.29,620.71,438.16,589.33,613.31,625.58,737.94,556.1,538.72,479.61,712.49,636.03,553.56,599.84,504.18
36,621.27,434.28,622.46,437.92,589.18,612.53,627.65,738.0,555.78,538.51,478.49,711.93,636.09,555.13,600.67,503.92
37,623.08,435.5,622.96,437.9,581.45,618.03,625.24,738.08,555.59,538.49,477.7,711.39,636.5,556.48,601.54,503.96
38,627.98,436.75,622.87,437.89,581.47,617.95,624.41,738.18,555.2,538.48,475.92,710.83,637.47,557.69,601.61,504.4
39,631.01,438.24,622.6,437.92,586.6,615.31,626.94,737.98,554.62,538.58,474.84,709.42,637.65,558.38,601.65,504.46
40,631.96,439.59,622.78,437.89,586.06,615.27,626.34,738.03,552.88,538.58,473.91,707.95,637.96,558.45,602.02,504.57
41,632.85,440.66,622.81,437.34,581.1,616.57,620.81,739.03,551.21,538.2,473.35,706.42,637.85,558.09,602.38,504.46
42,634.57,440.78,622.78,436.61,587.12,619.23,622.77,739.03,551.23,538.09,472.5,705.16,637.57,558.04,602.44,504.31
43,638.25,442.42,622.46,436.61,586.92,619.87,623.21,739.05,549.78,538.06,471.72,704.63,636.66,558.31,602.3,504.32
44,639.97,444.03,622.18,437.44,586.85,619.57,623.58,739.15,549.08,538.39,472.11,702.53,636.1,559.02,602.35,505.07
45,640.93,444.93,621.86,438.14,586.52,619.12,624.1,739.16,549.1,539.08,471.52,701.87,635.95,559.44,602.26,505.6
46,640.82,444.87,621.89,438.72,596.29,619.66,626.08,739.17,550.5,539.44,470.82,701.39,635.36,559.96,602.23,505.9
47,640.63,445.16,622.08,439.58,598.71,620.36,628.02,739.14,551.9,539.77,470.5,701.05,635.04,560.57,602.18,506.19
48,640.4,445.43,622.45,440.03,600.44,620.41,629.06,739.02,552.79,540.1,470.45,700.6,634.81,561.37,602.12,506.39
49,640.33,446.16,623.11,440.59,601.74,620.38,629.41,738.74,554.39,540.13,470.37,700.67,634.84,562.42,602.12,506.49
50,642.59,447.25,623.1,442.08,602.82,620.2,629.31,738.73,554.25,539.39,470.45,700.7,634.9,564.04,602.24,507.64
51,643.59,447.8,623.08,443.24,602.14,620.16,629.38,738.78,553.43,539.39,470.55,700.81,635.74,565.63,602.61,509.23
