Frame,Shoulder_X,Shoulder_Y,Elbow_X,Elbow_Y,Wrist_X,Wrist_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Elbow_Angle,Trunk_Lean_Angle,Stride_Length,Wrist_Hip_Distance,Mid_Sternum_X,Knee_X,Foot_X,Sternum_to_Knee_Dist,Toe_to_Knee_Dist
1,606.6689872741699,506.66327476501465,561.6680717468262,579.7021865844727,609.5117568969727,635.2671074867249,516.4374732971191,610.8640050888062,498.9312744140625,768.7831163406372,107.63,140.97,158.89,96.22,351.0959300994873,338.34424209594727,299.40652084350586,12.751688003540039,38.937721252441406
2,606.5174102783203,506.70711278915405,564.3061065673828,578.0434226989746,605.976505279541,632.6328992843628,513.6245727539062,609.7065138816833,498.9145088195801,766.923508644104,112.03,139.25,157.9,95.16,468.44446563720703,451.78033447265625,399.25583267211914,16.66413116455078,52.52450180053711
3,606.0516929626465,506.5150237083435,565.7470321655273,577.9887700080872,605.5080413818359,632.0688629150391,512.7889823913574,608.1597590446472,499.1868209838867,764.5691299438477,114.26,136.7,157.0,95.75,585.751407623291,565.2041816711426,499.08454513549805,20.547225952148438,66.11963653564453
4,606.3048934936523,505.54237961769104,567.1804618835449,576.9381380081177,605.4389190673828,630.8561396598816,512.83447265625,607.047393321991,499.2465591430664,764.2529296875,115.92,133.32,157.79,95.62,586.2277278900146,566.3044624328613,499.143985748291,19.92326545715332,67.16047668457031
5,605.9501838684082,504.9001944065094,567.1192359924316,576.9380736351013,605.214672088623,630.3596305847168,512.3348808288574,605.6449627876282,499.1435623168945,763.6169242858887,116.18,131.53,158.52,96.11,586.4395008087158,566.8700408935547,499.24269104003906,19.569459915161133,67.62734985351562
6,605.9307861328125,504.6342372894287,567.1694755554199,576.5229320526123,605.3216743469238,629.8315787315369,511.9132232666016,604.1611647605896,499.22847747802734,762.6159882545471,116.08,131.61,158.96,96.87,586.540060043335,567.1291351318359,499.28882217407227,19.410924911499023,67.84031295776367
7,605.8072471618652,504.5619142055512,567.1339988708496,576.44362449646,605.4120826721191,629.9800229072571,511.5703582763672,603.6537766456604,499.4080352783203,762.2869777679443,116.15,131.79,159.1,97.46,586.468900680542,567.085578918457,499.2744369506836,19.38332176208496,67.81114196777344
8,605.7618141174316,504.50957894325256,567.0425033569336,576.4197421073914,606.2860679626465,630.1100564002991,511.5121650695801,603.3554077148438,499.41747665405273,762.3736882209778,115.54,131.54,159.48,98.48,586.4358501434326,567.0449180603027,499.24271392822266,19.390932083129883,67.80220413208008
9,605.8110809326172,504.32241439819336,566.9626808166504,576.4074468612671,607.3726844787598,630.7382726669312,511.5242958068848,603.2168126106262,499.1746330261231,762.4858260154724,115.04,131.09,159.75,99.72,586.4003105163574,566.9900779724121,499.24234771728516,19.410232543945312,67.74773025512695
10,605.8229827880859,504.0026092529297,566.9159317016602,576.4213514328003,607.8247261047363,631.4092326164246,511.567440032959,603.2445573806763,498.9849472045898,762.6238417625427,115.11,130.29,159.88,100.29,586.4058094024658,566.972957611084,499.3012390136719,19.432851791381836,67.67171859741211
