Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
1,375.08,306.93,360.26,304.97,415.6,575.34,503.06,726.66,344.79,468.36,286.45,708.33,388.81,428.95,315.87,386.49
2,374.61,306.78,361.02,304.34,416.67,575.34,503.8,727.98,346.04,468.91,285.88,708.42,390.65,428.88,316.97,386.16
3,375.11,306.71,361.1,304.34,418.47,575.67,504.84,729.69,347.31,470.14,285.36,708.46,393.37,428.34,317.77,386.16
4,377.7,306.13,361.57,304.42,420.41,575.85,504.87,731.89,347.92,471.23,285.15,708.43,401.56,428.45,320.08,386.27
5,380.58,306.04,363.89,304.69,422.46,576.18,504.87,733.17,349.69,473.13,285.1,708.02,408.2,428.45,325.53,386.68
6,381.47,306.22,367.66,305.68,424.72,576.74,504.83,733.58,353.16,476.0,285.08,707.38,411.07,428.46,329.48,387.38
7,381.23,306.19,371.79,306.42,426.61,576.95,504.88,733.99,355.95,477.4,285.07,707.12,418.51,428.83,335.83,389.45
8,386.02,306.58,372.39,306.56,428.38,576.94,504.88,734.59,356.82,477.34,285.38,706.8,422.03,429.12,341.04,391.51
9,389.03,306.75,375.0,306.89,430.32,576.96,504.88,734.99,359.05,477.85,285.6,706.42,423.03,429.12,344.15,393.25
10,391.34,306.88,378.37,307.43,432.29,576.99,504.81,735.07,360.75,478.27,285.82,705.96,421.69,429.05,347.25,393.54
11,390.39,306.92,383.87,308.72,434.28,576.99,504.93,735.03,363.92,479.08,286.06,705.93,426.4,429.25,352.78,394.65
12,391.81,306.92,384.11,309.22,435.49,577.05,505.13,734.97,364.07,479.75,286.41,705.92,428.78,429.54,354.42,395.24
