Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
1,520.53,434.41,495.26,435.84,547.43,667.74,620.48,770.27,485.29,591.81,401.14,783.59,431.79,573.71,440.1,498.19
2,522.36,435.84,495.3,435.84,547.65,667.82,620.55,770.13,482.26,588.88,401.17,783.06,431.64,573.73,440.22,496.63
3,524.0,436.98,495.51,435.76,547.98,667.79,620.56,770.07,480.72,587.32,401.13,782.86,431.58,573.81,440.24,495.79
4,525.9,438.09,495.96,435.61,548.52,667.52,620.62,769.65,480.21,586.64,401.1,782.63,431.44,573.58,440.32,494.83
5,527.28,438.54,496.59,435.62,548.65,667.43,620.33,769.65,478.88,585.87,401.07,782.27,431.37,573.46,440.44,494.07
6,527.97,438.57,496.79,435.69,548.73,667.36,619.92,769.87,478.4,585.91,400.72,782.11,431.19,573.47,440.45,494.04
7,529.76,438.74,496.93,435.69,548.89,667.29,619.49,770.33,476.7,585.83,400.61,782.08,430.58,573.51,440.42,494.11
8,531.04,439.12,497.47,435.76,549.06,667.25,618.5,771.18,475.63,585.95,400.17,782.02,429.99,573.52,440.44,494.14
9,532.3,440.06,497.88,435.95,503.69,675.01,528.27,804.17,474.08,586.05,451.97,778.72,429.9,573.42,440.45,494.14
10,532.72,440.33,498.57,436.3,494.6,678.28,511.21,810.03,473.69,586.08,465.16,776.25,429.66,573.41,440.5,494.11
11,532.93,441.06,499.02,436.43,437.33,684.55,438.74,803.93,471.65,586.1,553.41,775.04,429.48,573.41,440.59,494.16
12,533.52,441.66,499.13,436.98,435.94,685.32,438.59,802.74,471.38,586.17,510.95,775.51,429.25,573.47,440.67,494.37
13,534.61,442.29,499.28,437.57,431.6,686.26,433.13,801.81,469.87,586.33,559.64,775.77,429.11,573.61,440.82,494.64
14,535.24,442.57,499.72,438.72,433.89,685.85,436.06,801.75,469.85,586.68,511.78,775.79,429.0,573.98,440.95,494.9
15,536.02,442.87,500.39,439.75,432.83,686.04,435.43,801.61,469.78,587.02,507.74,775.88,428.94,574.11,441.13,494.94
16,537.16,443.21,501.51,440.72,431.76,686.13,437.66,802.38,469.95,587.55,498.71,775.78,428.8,574.44,441.49,495.22
17,537.29,443.72,503.42,441.45,430.91,686.38,429.87,801.73,470.07,588.5,506.08,775.85,428.83,574.87,442.47,495.54
18,537.78,444.67,504.75,442.71,426.64,687.01,424.1,801.64,470.26,589.28,552.87,775.91,429.01,575.46,443.16,496.64
19,537.99,445.54,506.15,443.67,424.74,688.3,422.45,801.59,470.33,590.57,557.83,775.94,429.14,576.74,444.26,497.47
20,538.88,446.58,506.95,444.39,424.23,688.82,422.32,801.87,470.38,591.25,558.04,776.34,429.62,577.19,445.33,498.78
21,538.86,446.95,510.14,445.25,424.88,688.83,426.38,802.14,472.85,592.28,551.85,776.22,430.56,577.9,447.45,499.14
22,539.68,447.23,512.68,445.75,427.51,688.77,428.61,802.56,475.25,592.33,550.64,776.02,431.98,578.47,449.32,499.85
23,541.09,447.99,514.29,446.36,425.48,688.7,424.47,802.73,475.73,592.4,556.62,776.75,433.4,579.76,450.81,501.0
24,542.61,449.3,516.8,447.49,424.62,689.06,423.1,802.62,475.75,593.37,557.6,778.13,434.61,580.95,452.4,501.73
25,545.7,450.79,518.54,448.18,424.64,688.96,421.21,802.51,476.93,593.83,557.91,778.84,436.58,581.09,454.34,502.1
26,549.38,451.52,519.65,448.79,424.71,688.88,421.22,802.46,478.38,594.2,559.1,778.97,438.99,581.25,455.73,502.81
27,552.23,452.58,521.57,449.55,425.18,688.86,421.42,802.4,480.25,594.62,559.96,779.57,441.02,581.43,457.31,503.03
28,555.65,453.37,524.09,450.12,425.82,688.96,422.32,802.42,483.38,594.72,561.48,779.75,443.1,581.94,460.0,503.66
29,560.37,454.75,527.01,450.16,426.22,689.06,423.53,802.41,486.49,595.02,562.39,780.34,445.81,582.56,462.12,503.68
30,562.72,455.99,529.66,451.28,428.64,689.04,424.23,802.44,489.94,595.72,563.39,780.66,448.76,582.88,465.14,503.98
31,566.96,457.69,531.47,452.5,428.78,689.24,424.47,802.41,491.82,596.72,564.35,780.89,450.78,583.89,466.66,504.66
32,569.8,458.39,533.92,453.21,432.39,689.23,438.16,806.7,495.62,596.91,565.34,781.29,453.43,584.24,469.35,504.94
