Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
0,898.39,368.64,880.28,344.42,784.28,479.67,730.32,557.41,902.8,515.03,821.95,555.14,766.23,448.8,826.04,423.4
1,879.55,358.07,840.38,338.74,749.46,434.27,744.95,548.37,863.65,488.1,820.52,538.15,811.41,498.82,831.19,424.08
3,527.52,419.99,494.72,436.84,536.84,699.7,607.63,882.64,419.7,596.01,293.06,832.58,567.11,617.01,489.71,556.87
4,527.57,419.99,487.64,437.68,533.99,701.71,611.58,884.06,417.44,597.67,292.73,832.59,570.71,616.58,487.57,562.64
5,526.5,419.99,481.31,440.18,531.75,702.8,614.21,884.04,416.57,599.33,291.48,833.0,575.39,616.2,486.6,568.1
6,525.23,419.97,476.53,441.7,529.72,702.8,613.85,883.24,414.91,600.26,290.18,834.22,577.18,616.2,486.39,568.95
7,522.45,419.59,474.65,442.01,527.68,703.6,613.77,879.92,412.98,600.4,288.38,834.63,578.62,614.36,486.18,568.79
8,520.34,419.58,471.51,441.85,524.11,703.85,612.06,878.03,408.55,600.37,287.28,834.93,579.01,611.16,486.16,568.5
9,516.75,419.55,469.5,442.42,522.02,704.11,612.01,877.79,406.0,600.29,286.82,835.26,579.29,608.6,485.16,567.95
10,511.6,418.36,469.11,442.51,520.0,704.33,612.0,877.62,405.4,600.24,285.66,835.97,580.69,604.96,485.15,567.76
11,507.49,416.58,468.13,442.59,517.48,704.36,611.54,877.74,403.25,600.37,285.0,836.41,582.95,600.42,485.57,567.43
12,506.83,416.55,464.38,442.36,515.67,704.23,611.51,877.02,401.05,600.22,284.2,836.64,584.02,595.45,484.81,565.45
13,506.91,416.28,460.09,442.06,514.09,704.22,611.54,875.57,399.38,600.18,283.56,837.14,584.9,593.51,483.38,563.8
14,497.2,413.8,459.59,442.13,512.2,704.13,611.52,874.88,398.75,600.06,283.24,837.43,588.36,592.45,484.95,561.52
15,498.33,409.99,460.53,442.09,509.4,704.11,611.5,874.5,398.7,600.01,283.12,837.59,591.39,587.55,487.44,555.02
16,498.69,409.05,460.44,440.42,506.48,704.14,611.26,874.39,395.71,599.44,283.07,837.67,592.98,581.05,488.34,548.64
17,498.83,408.92,460.65,438.76,505.12,704.2,610.67,872.83,395.72,598.02,283.08,837.96,594.0,576.79,489.03,544.37
18,496.88,408.26,460.27,437.79,503.48,704.74,609.3,872.81,393.94,597.56,283.07,838.32,594.3,574.08,491.53,542.01
19,493.08,407.51,460.05,436.76,502.28,704.99,606.22,872.65,391.51,597.34,283.08,838.89,595.12,572.77,494.93,539.58
20,489.42,406.97,460.2,432.82,498.86,705.54,605.54,871.96,389.73,597.34,283.33,839.43,597.7,569.94,497.25,536.92
21,488.6,405.15,459.76,431.43,487.13,705.53,514.19,887.25,387.92,596.6,284.54,839.64,598.79,568.11,500.21,533.3
22,486.68,404.32,459.84,429.61,490.98,706.4,558.58,875.36,388.1,596.47,284.89,839.75,599.03,566.07,501.74,530.08
23,484.25,402.25,459.93,429.36,490.85,706.31,569.51,864.12,387.63,595.35,285.56,839.85,600.11,565.18,504.57,529.91
24,480.22,399.59,460.63,428.84,435.45,706.51,467.93,874.3,387.43,595.0,347.35,847.12,600.89,564.38,505.67,530.18
25,475.29,397.15,461.07,429.19,439.76,706.72,564.2,863.83,387.31,595.09,313.45,846.41,601.41,563.6,506.14,530.01
26,472.63,396.23,461.66,428.58,442.05,707.66,584.23,859.06,387.59,594.89,297.72,845.93,602.46,561.68,506.93,528.71
27,471.74,396.5,462.11,427.29,449.36,707.99,590.03,855.55,388.65,595.15,290.66,845.62,602.81,559.64,506.98,526.38
28,471.9,396.78,462.12,426.23,460.02,707.98,593.48,854.18,387.69,593.62,287.93,845.53,602.78,558.14,507.24,523.84
29,469.59,395.76,463.31,424.16,466.16,708.36,593.05,853.45,387.77,593.21,287.02,845.39,602.72,557.32,507.73,523.27
30,470.7,395.8,465.19,420.28,470.28,709.15,592.57,853.76,387.78,593.12,286.56,845.0,602.75,556.3,508.55,521.72
31,469.57,395.77,470.29,417.55,473.84,710.03,591.58,854.6,387.83,592.9,286.51,844.57,602.7,554.95,509.53,519.35
32,466.71,394.47,473.9,416.0,476.45,710.81,591.3,855.28,388.83,591.98,286.3,844.52,602.62,553.66,510.36,516.92
33,467.84,394.6,466.82,411.25,478.0,711.36,590.74,855.74,388.84,591.71,285.74,844.25,602.57,553.58,510.36,516.81
34,468.62,394.33,467.58,410.99,479.07,711.79,590.62,856.4,388.83,591.56,285.51,844.16,602.43,553.42,510.15,516.47
35,469.16,393.59,468.49,410.71,471.37,711.74,580.24,860.11,388.34,590.29,285.53,844.04,602.35,552.71,510.04,515.6
36,470.48,393.65,463.3,409.85,472.39,712.83,580.65,859.62,388.83,590.11,285.57,843.89,602.3,553.05,509.97,516.12
37,470.57,393.73,469.67,410.58,473.4,713.16,580.73,859.63,393.79,591.86,285.64,843.77,602.22,553.29,509.88,516.24
38,471.74,393.76,465.03,410.4,473.67,714.36,580.96,859.86,393.64,591.63,285.81,843.7,602.15,553.34,509.82,516.49
39,471.77,393.39,472.69,410.84,474.0,714.39,581.83,859.98,393.75,590.88,286.08,843.46,602.13,554.02,510.23,516.68
40,471.8,393.42,474.41,411.57,474.16,714.41,582.01,859.99,393.68,590.28,286.45,843.23,602.1,555.25,510.31,516.76
41,472.04,393.84,469.12,411.79,474.58,714.36,582.15,859.98,393.69,590.24,286.89,843.06,601.79,557.69,510.21,517.23
42,470.93,393.93,468.36,412.09,475.97,714.33,582.21,859.78,395.45,593.21,287.24,843.0,601.77,560.38,510.61,518.52
43,471.09,393.81,467.65,412.86,476.86,714.31,582.23,859.73,395.34,593.15,287.52,842.67,601.6,563.24,510.07,520.34
44,470.81,393.77,472.49,417.82,478.83,714.29,582.35,859.92,397.96,594.43,287.92,841.39,600.0,565.76,510.01,523.04
45,470.87,393.47,473.02,420.64,480.37,714.34,584.28,860.08,397.73,594.82,288.81,841.01,598.58,568.2,509.57,524.96
46,473.38,393.31,472.15,420.52,481.53,714.22,584.94,860.48,397.64,594.76,289.22,840.92,596.23,569.64,508.47,525.25
47,482.06,393.39,469.66,422.54,482.74,713.93,586.49,860.73,393.92,594.7,289.53,840.72,594.13,572.97,507.24,525.61
48,486.52,393.73,468.84,423.9,483.37,713.85,587.14,861.52,391.11,594.03,289.95,840.37,589.31,580.91,503.47,527.72
49,489.59,394.48,468.77,426.04,485.33,712.13,588.05,861.17,391.13,593.62,289.95,840.3,585.02,591.95,498.38,532.59
50,493.98,396.16,467.03,429.1,486.98,711.26,588.44,861.17,390.13,592.21,290.06,840.29,581.9,598.09,494.69,537.48
51,497.58,398.55,464.81,432.36,487.62,708.4,590.03,855.99,388.08,591.5,290.48,840.58,579.5,605.8,489.87,543.06
52,501.85,400.95,464.25,431.97,489.67,706.13,591.79,855.54,388.07,591.49,290.99,840.36,574.28,611.43,485.68,545.74
53,509.14,405.21,464.31,432.32,489.9,704.2,593.12,855.35,387.09,590.23,292.22,839.78,566.73,622.63,481.62,550.93
54,510.71,405.59,464.96,433.06,397.21,709.37,378.71,871.41,386.1,590.23,388.02,854.82,560.44,638.69,480.09,557.59
55,512.1,406.6,466.61,435.93,384.37,712.62,358.59,874.61,386.24,590.53,462.68,858.09,547.61,644.5,476.93,560.64
56,513.44,407.96,466.8,437.5,475.14,708.43,564.97,873.6,387.41,590.54,327.48,847.33,531.72,650.24,473.03,561.81
57,517.73,410.13,467.42,439.93,496.85,704.97,592.99,869.95,390.19,590.0,302.53,843.19,519.63,657.26,470.29,566.45
58,521.27,411.9,467.73,443.97,480.74,710.24,570.91,890.81,391.6,590.36,301.36,839.98,506.89,659.25,463.41,568.75
59,524.19,416.38,468.46,445.67,496.12,708.57,589.38,885.76,392.36,590.37,299.66,838.71,490.35,658.58,458.01,565.69
60,526.17,418.9,469.38,446.83,498.92,708.12,590.93,875.88,395.48,591.49,299.32,837.1,479.54,665.7,451.73,565.73
61,529.82,418.68,469.56,451.46,498.13,705.53,589.89,872.34,398.03,591.45,301.03,834.51,459.08,666.76,448.22,565.14
62,533.19,421.01,471.4,449.55,496.58,706.27,586.7,872.01,399.5,592.07,301.4,834.46,440.97,671.25,439.8,564.22
63,537.48,423.12,472.9,450.37,507.41,706.11,586.24,872.14,405.49,592.06,302.9,833.01,424.11,674.3,435.43,567.47
64,546.06,429.9,476.31,452.76,415.04,708.02,363.6,872.99,410.03,590.89,517.05,843.39,412.05,669.07,433.94,567.11
65,545.68,431.47,482.39,456.95,503.35,703.28,566.09,872.95,418.15,594.59,344.0,838.91,395.51,666.12,428.35,566.61
66,547.39,435.9,481.82,460.06,433.85,705.98,468.96,887.28,415.8,603.39,388.05,841.97,375.37,659.01,412.45,560.76
67,548.4,438.4,484.86,459.34,520.06,703.23,587.76,886.2,417.05,602.39,315.9,840.48,361.98,644.13,410.47,547.43
68,554.96,440.63,486.15,459.12,535.49,702.26,601.63,884.62,420.71,603.55,307.22,840.21,342.02,636.05,403.81,544.3
69,551.95,438.85,488.69,458.85,543.03,701.99,606.69,884.4,423.29,605.23,306.71,839.84,330.33,623.79,401.93,541.42
70,551.83,436.13,490.95,460.04,549.97,701.61,607.2,882.33,427.12,604.52,305.58,839.76,313.16,610.04,389.62,540.39
71,554.91,433.91,491.36,460.96,555.05,701.76,607.82,883.93,426.98,603.88,305.69,838.43,304.3,594.31,384.8,530.67
72,561.11,433.49,497.6,460.57,559.8,702.36,608.93,883.79,429.88,603.55,306.03,838.43,293.86,576.57,386.55,516.23
73,571.38,434.31,501.79,460.26,564.42,703.1,609.27,884.3,433.92,603.37,306.32,838.45,288.04,556.32,385.41,505.71
74,574.26,437.03,510.19,459.88,570.37,703.77,611.53,883.9,438.58,603.58,306.58,838.6,289.26,537.52,388.52,494.45
75,578.9,441.32,512.5,459.64,573.21,706.55,609.1,884.52,444.25,608.17,306.78,838.53,286.25,518.33,389.37,489.12
76,583.88,445.21,516.04,459.52,576.9,709.05,610.88,884.71,452.79,610.38,306.77,838.53,283.68,507.42,390.54,481.86
77,583.24,444.63,522.83,459.47,578.6,711.6,609.87,885.25,464.66,612.04,306.58,838.78,282.14,492.59,391.7,474.82
78,580.87,450.99,536.39,455.72,583.28,714.29,609.55,885.76,480.91,613.75,306.59,838.79,289.08,479.46,403.57,468.04
79,578.75,449.12,545.72,453.12,588.2,715.8,609.99,888.53,487.14,615.11,307.04,838.51,294.12,465.83,412.68,462.93
80,584.0,450.67,548.81,448.38,592.52,718.95,609.98,889.6,489.16,616.56,307.38,837.88,297.05,455.54,416.61,455.33
81,591.38,452.08,549.6,441.2,596.0,719.89,609.72,894.31,494.44,616.52,309.44,836.24,298.58,447.59,418.32,447.03
82,594.52,453.34,551.65,432.08,600.26,721.23,609.54,894.84,496.53,616.05,311.21,834.38,303.21,439.91,422.73,440.91
83,593.12,452.63,557.48,426.47,606.88,721.01,612.43,894.08,500.9,615.96,314.31,832.99,307.83,437.88,426.69,437.35
84,600.71,452.31,560.84,422.66,611.02,721.14,613.23,894.62,506.63,615.91,322.02,829.91,314.16,434.7,431.74,435.27
85,606.21,451.86,564.36,420.08,614.51,723.3,614.69,896.46,508.71,614.67,328.2,828.46,320.35,434.72,436.33,435.84
86,606.29,449.53,567.67,418.7,618.12,725.45,614.26,897.51,513.4,614.58,334.72,824.75,326.32,436.11,439.98,435.96
87,608.09,447.6,570.91,417.28,623.24,727.14,615.25,897.2,518.93,613.08,341.97,818.26,330.52,438.3,443.04,436.55
88,611.72,446.02,574.63,416.67,627.82,728.47,614.84,899.01,523.01,613.04,349.73,813.79,335.51,441.96,447.07,437.42
89,619.41,444.88,574.59,416.22,629.91,729.61,614.81,902.25,520.47,609.66,357.72,809.24,338.39,445.36,448.56,438.99
90,623.24,441.79,577.35,416.16,632.68,729.93,614.8,903.65,524.58,607.98,366.76,804.27,344.46,445.51,456.44,440.26
91,626.09,437.32,580.98,416.63,633.76,730.8,615.63,903.46,529.01,607.37,379.6,799.08,347.78,460.25,462.83,442.64
92,630.07,433.43,586.37,416.63,634.99,731.92,615.6,903.1,536.07,606.76,390.33,794.4,350.8,475.39,468.27,447.7
93,632.97,432.32,591.35,416.69,636.3,733.24,616.0,903.01,544.98,606.94,402.77,791.21,357.52,492.25,473.6,455.55
94,632.84,428.77,596.53,416.58,636.62,733.67,615.9,902.76,552.86,607.18,415.06,786.61,363.1,504.45,479.26,462.48
95,643.87,428.9,598.61,416.77,634.93,735.31,613.45,903.31,555.22,607.38,426.58,780.08,371.99,522.24,480.63,471.35
96,653.2,429.06,599.39,416.86,638.12,736.73,611.45,903.86,558.65,607.36,437.85,780.23,379.57,537.52,483.37,480.81
97,659.28,426.78,599.8,417.81,636.59,736.23,610.57,902.62,560.31,606.59,455.42,780.79,390.9,558.4,488.52,488.31
98,661.25,424.13,601.24,419.42,638.21,736.82,605.63,902.92,564.89,606.57,467.49,781.92,409.13,570.1,497.42,495.07
99,661.6,421.91,605.03,422.08,641.61,737.97,600.33,905.78,571.76,607.64,485.41,782.65,425.18,584.53,508.39,503.44
100,665.52,419.46,607.08,426.57,644.05,738.8,600.72,905.85,577.18,608.66,501.35,783.22,439.33,600.86,518.66,512.83
101,674.99,418.97,610.57,426.77,648.55,742.45,600.0,907.2,579.12,608.34,526.1,782.53,457.73,615.64,528.9,517.79
102,680.35,417.84,613.73,428.42,649.8,743.89,598.91,908.41,584.22,608.14,545.52,783.17,479.52,631.94,536.22,528.53
103,690.34,418.81,615.63,429.44,649.4,744.26,595.0,910.01,587.57,607.94,564.06,802.93,493.98,644.53,547.28,534.9
104,694.4,418.32,616.15,430.04,649.15,747.0,595.24,912.17,591.68,610.97,588.25,800.03,523.3,651.66,564.48,542.52
105,697.39,417.01,620.32,429.67,648.31,750.64,595.81,912.22,599.57,612.64,603.92,804.74,554.19,660.5,580.86,545.66
106,704.11,416.11,622.79,430.14,650.35,750.29,598.52,911.94,608.17,611.88,623.2,812.08,579.44,667.29,590.68,551.86
107,708.2,414.78,629.35,430.47,649.78,747.61,600.17,911.69,611.56,606.24,646.03,821.47,610.87,673.63,604.67,560.0
108,712.64,412.93,635.82,431.16,649.36,747.23,602.75,911.49,609.51,604.26,664.55,825.32,636.83,672.19,626.92,561.24
