Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
0,1289.67,374.49,1224.44,385.31,1229.52,524.49,1232.08,620.25,1229.77,519.92,1261.79,593.13,1195.76,402.08,1193.49,419.92
2,538.84,365.9,505.28,370.18,603.79,692.49,670.22,855.95,516.3,571.59,460.73,815.26,516.85,610.45,495.97,496.78
3,535.34,364.95,505.25,371.16,603.92,690.44,669.89,853.02,515.67,572.16,461.17,813.3,517.86,611.64,496.45,497.68
4,527.34,362.76,505.8,371.37,603.47,689.25,667.75,851.66,515.68,572.16,461.26,811.64,524.0,612.27,498.48,497.67
5,528.69,362.76,505.75,371.36,603.06,688.18,667.44,851.0,515.65,572.16,461.27,811.68,528.49,612.64,499.21,497.67
6,528.79,362.47,504.99,371.37,602.04,687.3,667.45,851.11,514.71,570.82,461.25,811.1,532.4,613.08,501.49,498.02
7,529.31,362.45,504.41,370.89,601.47,686.23,667.84,851.14,512.47,569.41,460.57,811.12,533.78,610.8,503.04,497.77
8,532.56,363.06,504.21,371.01,598.76,686.34,668.2,852.29,511.76,568.81,460.51,811.15,537.35,608.34,503.13,496.49
9,532.64,362.9,503.88,371.31,597.22,687.66,667.88,852.35,511.28,568.33,460.49,811.19,544.17,607.45,506.76,496.28
10,528.57,361.76,505.14,372.02,596.69,687.62,667.64,852.39,510.21,566.76,460.49,811.2,552.89,607.56,510.35,496.08
11,529.51,362.55,505.04,372.04,595.57,687.5,667.21,851.89,510.29,566.8,460.7,811.07,555.37,606.69,511.21,494.65
12,529.84,362.49,505.03,372.48,593.36,687.69,667.49,852.14,510.25,566.53,460.7,811.32,561.36,611.11,515.76,496.33
13,530.11,361.35,506.07,374.31,589.02,690.67,664.91,849.62,510.31,569.32,460.56,811.35,569.48,610.12,518.36,496.77
14,541.74,362.13,506.09,376.68,587.91,691.62,665.09,851.35,505.61,569.2,460.52,811.27,570.25,605.23,519.25,497.09
15,540.84,362.23,506.69,376.83,588.59,691.56,666.14,851.37,505.79,569.17,460.5,811.34,574.01,605.1,522.07,499.29
16,539.92,362.7,508.41,377.43,588.68,691.55,666.18,851.01,506.08,570.08,459.83,811.24,577.81,605.05,524.29,500.43
17,547.47,365.81,508.44,378.73,588.78,691.52,665.75,849.56,502.47,570.04,459.83,811.2,582.19,605.04,525.86,503.78
18,549.99,368.48,508.34,380.26,589.37,691.5,665.78,850.31,498.74,570.23,459.86,811.06,587.46,605.12,527.8,506.84
19,551.38,369.16,508.39,380.66,591.77,691.11,666.1,850.93,499.12,570.29,459.87,811.12,592.88,603.95,529.8,507.19
20,550.89,368.94,508.41,380.59,592.54,691.09,667.59,851.94,499.82,570.43,459.61,811.01,599.98,600.09,530.31,507.23
21,553.44,369.59,508.23,380.59,593.23,690.94,668.23,853.62,499.18,570.57,459.59,811.17,604.64,596.9,529.8,507.3
22,552.68,369.56,505.41,382.37,593.46,690.9,668.76,854.03,498.64,570.79,459.54,811.18,609.23,594.52,530.68,508.38
23,554.82,370.43,503.75,383.17,593.49,690.68,668.76,854.56,497.02,570.99,458.45,811.92,612.39,592.75,530.98,509.65
24,554.41,370.37,503.78,383.12,593.48,690.67,668.72,854.62,496.63,571.87,458.15,812.29,620.52,589.85,532.44,510.35
25,554.26,370.48,503.43,383.19,593.49,690.66,670.04,855.18,496.64,572.73,457.61,813.24,625.95,587.81,534.36,511.56
26,553.51,370.95,502.91,383.31,593.52,690.45,670.9,857.11,496.88,573.32,457.26,813.51,629.33,586.68,536.38,512.58
27,552.06,370.85,502.78,383.51,593.69,690.65,669.53,856.94,497.03,573.27,456.12,813.66,631.01,585.18,538.01,513.75
28,551.88,370.52,502.79,383.49,594.47,690.93,669.16,857.64,496.34,573.15,455.46,814.9,631.06,583.77,539.95,513.7
29,552.61,370.39,501.23,383.8,596.46,690.93,668.49,858.76,493.57,573.12,454.71,815.39,635.74,584.04,541.33,515.43
30,551.75,370.32,499.7,383.92,596.37,690.86,668.07,858.71,490.99,573.1,453.37,815.57,636.51,581.57,541.8,515.39
31,550.03,370.28,498.46,384.21,597.03,690.88,668.88,860.29,490.51,573.58,451.84,816.28,637.67,578.55,541.22,515.33
32,545.65,370.27,498.56,385.05,598.14,691.78,670.53,861.64,490.97,574.85,450.43,817.84,641.14,576.48,542.25,516.18
33,542.48,370.16,498.7,385.02,598.26,691.75,670.37,862.18,490.4,574.9,450.65,817.13,642.42,570.77,543.22,516.3
34,539.82,369.97,498.77,384.99,598.27,691.9,672.76,862.38,490.43,575.13,450.62,817.16,643.39,567.69,543.06,516.26
35,538.83,369.94,498.34,385.0,598.24,691.89,671.67,863.78,490.48,575.1,450.24,818.32,643.38,564.43,542.81,515.92
36,535.22,368.94,498.88,384.63,598.24,692.04,667.6,863.75,490.95,575.07,450.02,818.53,643.02,559.17,542.71,515.31
37,532.84,367.58,499.9,383.11,598.22,692.28,666.95,863.65,492.86,575.1,449.73,818.9,643.1,555.46,542.75,512.02
38,524.59,366.39,501.69,383.61,597.72,692.44,660.92,863.48,496.05,575.1,448.73,820.1,642.79,554.31,541.46,510.49
39,523.51,366.0,502.24,383.09,597.09,692.35,654.51,860.41,496.15,574.99,448.21,820.15,643.91,553.15,540.78,508.53
40,523.55,365.75,502.5,382.13,596.8,692.32,655.56,860.53,496.27,574.75,447.7,820.77,646.49,551.28,540.92,507.59
41,520.93,364.09,502.87,381.74,596.68,692.32,655.88,860.68,496.48,574.38,444.87,824.37,646.78,546.97,540.81,506.38
42,522.05,364.13,502.84,381.75,596.62,692.68,656.15,860.82,497.2,574.73,445.64,824.28,650.88,544.02,542.58,506.53
43,529.27,364.92,502.13,382.2,596.51,692.72,658.63,860.04,497.18,574.87,445.82,823.8,650.55,539.7,542.55,507.26
44,529.32,365.08,502.34,382.26,596.52,692.83,662.14,859.7,497.62,575.1,446.33,823.63,650.48,537.78,542.57,507.31
45,529.74,364.97,502.69,380.51,596.49,693.11,662.2,859.5,497.6,575.02,446.46,823.96,650.25,535.65,539.76,506.98
46,529.76,364.9,502.64,380.11,596.49,693.79,662.52,859.51,497.64,575.09,446.57,823.77,647.81,534.3,537.51,506.29
47,529.0,364.77,503.13,380.09,596.38,693.7,667.24,864.53,499.14,575.33,446.99,823.49,647.35,533.3,537.57,505.81
48,528.33,364.35,503.16,380.11,596.4,693.31,667.1,863.7,499.48,575.44,447.18,823.23,646.69,531.61,537.57,505.69
49,529.28,364.23,502.93,380.04,596.1,692.98,666.99,862.34,498.67,575.37,447.47,822.94,645.19,530.68,536.51,505.76
50,529.29,364.17,503.16,379.64,595.96,692.98,665.89,860.17,498.86,575.52,447.68,822.32,641.7,529.53,534.79,504.95
51,529.32,363.92,503.45,379.48,595.89,692.97,665.37,858.39,498.53,575.38,447.78,822.25,637.51,528.76,533.23,504.06
52,531.8,364.07,502.79,379.23,595.88,693.09,665.72,858.47,497.36,575.31,447.85,822.21,635.98,526.77,531.56,502.85
53,531.9,363.94,502.68,378.68,595.88,693.17,667.49,859.68,497.25,575.22,447.88,822.44,635.42,525.33,531.46,501.86
54,528.11,363.57,503.8,378.23,595.9,693.47,667.89,860.28,499.48,575.28,447.91,822.44,635.45,524.18,531.7,501.27
55,527.53,363.43,504.19,376.53,595.7,693.5,667.93,860.33,500.09,575.29,448.5,822.4,633.2,522.08,527.1,499.47
56,529.19,363.58,504.38,376.12,595.7,693.37,667.79,860.65,500.59,575.33,448.55,822.6,631.95,521.08,526.14,499.48
57,527.57,363.3,505.26,375.97,595.61,693.34,667.86,859.77,500.71,575.01,448.71,822.6,630.44,520.62,524.23,499.25
58,531.33,363.7,505.23,376.01,595.71,693.32,667.84,860.39,500.67,575.01,448.98,822.68,629.26,519.58,523.12,499.19
59,530.46,362.61,505.52,376.18,595.82,693.29,667.46,860.13,500.64,575.02,449.4,822.21,628.09,519.19,520.94,499.47
60,530.64,362.73,505.52,376.12,595.97,693.37,666.86,861.99,500.87,575.65,449.42,822.23,626.73,516.56,517.73,499.41
61,531.69,363.0,505.38,376.49,595.97,693.36,668.06,862.28,500.76,575.84,449.33,822.26,624.55,516.87,517.15,499.34
62,533.69,363.01,505.15,376.28,595.96,693.38,668.02,862.43,500.71,575.9,449.28,822.33,622.28,516.01,513.41,498.14
63,536.06,363.19,504.81,376.29,596.06,693.36,667.24,862.69,499.55,575.52,449.27,822.35,622.47,516.12,514.43,497.39
64,536.54,363.85,504.81,376.42,596.37,693.36,667.13,862.46,500.27,575.64,449.71,821.43,621.35,516.24,512.69,497.47
65,532.01,363.26,505.47,376.57,596.37,693.41,665.87,860.96,501.7,575.73,450.19,820.59,621.44,516.57,511.29,497.54
66,531.65,362.87,505.48,376.61,596.36,693.36,666.54,862.25,502.05,575.77,450.2,820.67,618.83,517.18,510.52,497.55
67,533.02,363.1,505.24,376.58,596.2,693.66,666.43,862.33,501.9,576.04,450.03,820.68,613.99,517.66,508.39,496.41
68,534.48,363.56,504.52,376.62,596.2,693.81,665.06,862.68,501.88,576.77,449.98,821.77,613.05,518.33,507.11,496.21
69,535.05,364.28,503.62,377.21,596.48,694.04,663.66,863.05,502.14,577.82,449.9,822.53,609.31,518.77,505.18,496.77
70,533.73,363.48,503.63,377.09,596.6,694.08,663.76,864.16,502.48,577.82,449.9,822.43,608.12,519.57,503.95,497.12
71,528.91,363.16,505.12,376.5,596.72,694.86,663.8,864.13,504.33,578.19,449.99,822.49,605.74,519.62,501.59,496.7
72,530.6,363.37,504.76,376.4,597.06,695.03,663.82,864.13,505.44,578.49,450.08,822.98,602.88,520.36,499.91,496.68
73,542.37,365.12,502.55,376.41,597.44,695.05,663.94,864.34,502.6,578.54,450.2,823.13,599.64,523.23,496.67,496.48
74,544.98,365.17,502.38,376.09,598.31,694.71,664.22,863.0,502.55,578.54,450.04,823.55,599.76,526.67,497.22,496.92
75,544.78,364.69,503.88,375.91,598.4,694.58,663.79,862.44,504.73,578.8,450.21,822.66,599.38,528.44,497.74,496.75
76,544.45,364.78,503.7,375.91,599.09,694.57,663.78,862.41,504.81,579.06,450.22,822.64,598.84,530.8,497.68,496.96
77,547.26,365.55,503.9,375.65,599.73,694.51,665.63,863.83,504.77,578.92,450.21,822.64,596.7,531.61,496.2,496.88
78,546.3,365.54,503.86,374.04,600.07,694.46,665.65,864.42,504.89,578.7,450.21,822.49,597.29,533.61,496.1,496.89
79,545.77,365.75,503.56,374.07,600.94,694.59,665.97,865.32,506.43,579.57,450.66,822.6,595.69,535.86,495.7,497.46
80,545.51,365.61,503.7,374.0,600.96,694.59,666.16,865.37,507.4,579.53,450.81,821.76,595.13,537.12,494.68,497.34
81,545.98,365.67,503.71,373.17,600.97,694.63,666.63,865.32,507.06,579.55,450.85,821.47,595.15,540.64,494.87,497.35
82,545.67,365.69,503.73,372.3,600.91,693.81,667.13,864.85,506.65,579.19,450.82,821.09,592.54,542.44,493.82,496.23
83,546.23,366.5,503.99,372.09,600.98,693.36,667.17,870.45,506.6,579.18,450.88,820.55,589.7,544.42,492.86,495.64
84,544.87,366.5,506.55,372.13,601.72,692.35,666.23,863.34,508.9,579.08,451.64,820.7,589.41,546.84,492.86,495.52
85,547.78,366.95,506.5,371.07,601.87,692.18,665.72,862.3,508.75,578.52,451.75,820.17,588.81,548.79,492.83,494.64
86,544.06,366.25,507.02,371.5,602.85,691.98,667.49,862.5,508.64,578.45,451.91,820.17,589.36,550.67,493.18,494.93
87,544.28,366.21,506.97,371.53,602.86,691.32,667.43,862.47,508.63,578.55,451.91,820.29,589.3,551.35,493.09,494.89
88,543.08,366.19,507.39,371.61,603.42,690.97,667.7,863.14,508.57,578.83,452.29,819.95,588.77,552.3,493.16,494.9
