Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
1,543.41,365.86,498.41,361.8,563.3,672.09,615.65,834.14,486.38,559.87,429.41,779.18,531.0,520.14,441.54,456.27
2,544.93,365.11,498.71,361.81,563.31,672.81,612.43,834.12,488.59,559.09,430.48,780.47,523.3,516.2,441.54,456.06
3,545.67,364.11,499.24,361.83,563.22,673.36,610.94,834.27,490.86,558.7,431.37,780.78,522.02,514.57,441.67,455.87
4,546.31,363.45,499.4,362.01,563.02,673.4,610.49,834.22,491.12,557.6,432.04,780.81,521.09,513.55,441.8,455.83
5,546.36,362.82,499.74,361.61,562.85,673.7,610.46,834.22,491.26,557.3,432.21,780.8,521.73,513.81,442.37,455.62
6,545.98,362.11,500.24,361.27,562.86,673.74,609.84,834.02,492.18,556.96,432.24,780.68,522.18,514.02,443.04,455.5
7,545.96,362.12,500.62,361.12,562.87,673.78,609.27,833.95,492.55,556.91,432.32,780.56,522.19,514.15,443.5,455.41
8,545.95,361.66,500.99,361.03,562.92,674.29,609.06,833.98,492.49,556.92,432.32,780.53,521.93,514.12,444.52,455.38
9,545.82,361.59,501.69,361.02,562.93,674.37,609.1,833.87,493.16,557.05,432.31,780.51,522.07,514.41,445.17,455.38
10,545.75,361.59,502.54,361.01,562.94,674.41,609.14,833.84,493.34,557.28,432.22,780.51,522.19,515.0,446.39,455.54
11,545.29,361.61,503.19,361.19,562.92,674.5,609.16,833.61,494.37,557.77,432.17,780.61,522.36,516.56,447.1,455.61
12,545.05,361.63,504.11,362.24,562.96,674.56,609.25,832.94,494.83,558.62,432.17,780.73,523.25,517.93,448.31,456.22
13,545.39,361.7,504.72,362.45,563.12,674.62,609.28,832.71,495.57,558.93,432.23,780.81,525.51,519.5,450.24,457.2
14,545.67,362.03,505.48,362.57,563.13,674.64,609.05,831.76,496.11,559.25,432.47,780.81,528.77,520.15,452.6,458.17
15,546.04,362.09,506.26,362.55,563.39,674.59,608.89,830.82,496.32,559.39,432.7,780.78,533.61,522.37,455.26,458.98
16,546.84,362.41,506.84,362.57,563.4,674.63,608.73,829.7,497.01,559.47,433.06,780.78,534.67,523.06,458.11,459.68
17,547.81,362.44,508.57,363.08,563.46,674.61,608.75,828.58,497.81,559.35,433.34,780.69,536.13,523.1,461.68,460.83
18,549.38,362.45,511.22,363.07,563.47,674.24,608.72,827.85,499.12,559.3,433.68,780.45,536.66,523.71,464.01,461.27
19,551.27,362.46,513.27,363.07,563.5,674.17,608.83,827.6,499.51,559.31,433.87,780.34,538.45,525.03,466.19,461.66
20,553.81,362.47,514.43,363.06,563.53,673.66,609.31,827.63,499.41,558.71,434.01,780.02,538.94,525.81,467.9,462.3
21,555.12,362.83,515.49,363.15,563.73,673.85,613.2,827.1,499.39,558.39,434.01,779.84,538.45,526.07,469.12,462.23
22,555.91,362.85,517.21,363.23,563.84,673.79,615.38,827.71,500.13,558.39,434.01,779.78,539.05,526.89,470.14,462.72
23,557.09,362.97,518.82,363.46,563.88,673.81,617.51,827.75,500.63,558.45,433.85,779.79,539.62,527.39,471.34,462.88
24,557.14,363.15,521.58,363.69,563.93,674.26,617.18,828.27,501.74,559.58,433.79,779.82,542.62,529.0,472.88,463.57
25,557.6,363.2,522.61,364.13,564.09,674.81,617.94,828.91,501.75,560.11,433.6,780.18,545.56,530.0,473.91,464.22
26,557.43,363.18,524.96,364.41,564.24,674.9,617.69,829.11,502.51,561.6,433.54,780.34,546.86,531.11,474.53,465.14
27,557.33,363.18,526.72,365.05,564.3,674.89,617.55,827.67,503.6,562.64,433.53,780.33,547.54,531.58,476.05,465.47
28,558.48,363.26,528.08,365.25,564.24,674.94,617.22,834.48,504.29,562.79,434.44,780.32,547.87,531.75,477.55,465.45
29,559.47,363.22,529.37,365.31,564.16,675.05,615.81,831.69,505.77,563.02,435.13,779.68,548.09,531.77,479.47,465.42
30,559.56,363.13,531.38,365.81,564.36,675.28,615.09,829.04,508.69,563.76,435.85,779.68,549.47,532.06,481.11,465.36
31,561.37,363.1,532.34,365.94,564.87,675.46,615.05,828.92,508.35,563.7,436.59,779.66,550.41,532.02,481.82,465.32
32,562.68,363.09,533.25,365.98,565.1,675.44,615.64,829.47,508.79,563.79,438.09,778.91,551.36,532.03,483.05,465.3
33,563.2,363.06,534.6,366.41,565.16,675.22,616.86,828.56,509.91,563.77,437.99,776.03,555.6,532.53,484.43,465.27
34,564.07,363.19,535.31,366.97,565.27,674.67,618.14,828.59,509.76,563.74,437.69,773.33,558.93,533.09,485.09,465.53
35,564.52,363.2,536.9,367.35,565.47,674.05,618.56,831.97,509.57,563.36,436.26,771.41,562.13,533.54,486.04,465.59
36,564.92,363.34,537.85,367.39,566.08,674.38,617.94,835.41,509.5,562.69,435.45,768.92,561.24,533.57,486.73,465.77
37,564.92,363.34,539.08,367.39,566.09,673.99,619.47,836.11,509.43,562.58,433.66,767.39,560.37,533.54,487.64,465.76
38,565.9,363.32,539.91,367.61,566.46,674.22,619.4,836.37,510.05,562.57,431.04,765.53,561.85,533.97,487.94,466.03
39,566.33,363.3,540.8,367.91,566.74,674.22,618.65,836.08,510.31,562.53,428.14,763.52,561.83,533.77,489.32,466.37
