Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
1,582.82,336.47,545.29,337.36,586.49,622.48,625.39,762.99,529.16,516.28,410.21,706.84,610.71,445.87,524.5,427.07
2,582.18,335.39,546.17,334.71,586.57,622.41,625.49,764.24,529.76,515.99,410.17,706.92,610.66,445.06,524.45,425.98
3,580.52,334.0,546.71,334.06,586.79,622.3,625.62,764.74,529.95,515.28,410.59,706.64,610.96,444.91,524.59,425.56
4,580.39,333.44,546.84,333.83,586.78,622.26,625.64,764.85,529.94,514.35,411.4,705.84,611.61,444.89,525.44,425.24
5,580.43,332.97,546.98,333.63,586.68,622.23,625.57,764.98,529.9,513.63,411.68,704.81,612.0,444.86,525.86,424.86
6,580.14,332.4,547.08,333.31,586.15,622.16,625.34,764.97,529.85,513.04,411.83,703.73,612.14,444.71,526.06,424.28
7,579.52,331.61,547.17,333.15,585.65,622.01,625.06,764.99,529.64,512.23,411.98,703.09,612.41,444.55,526.37,423.82
8,578.06,331.1,547.31,332.75,584.57,621.9,624.49,764.98,529.5,511.45,412.27,702.13,612.82,444.35,526.58,423.47
9,576.27,330.29,547.49,332.81,582.57,621.86,623.73,764.94,528.85,511.13,412.39,701.25,613.28,444.32,527.11,423.45
10,576.22,330.32,546.75,332.85,580.87,621.8,623.12,764.95,526.28,509.81,412.39,700.58,613.08,443.76,527.25,423.22
11,576.0,330.37,545.19,333.17,578.69,621.58,622.43,764.94,524.36,509.19,412.38,700.18,612.9,444.18,527.29,423.35
12,575.62,330.39,544.19,333.23,577.66,621.45,621.25,764.89,523.6,509.0,412.4,699.85,612.56,444.29,527.3,423.36
13,574.84,330.42,543.38,333.25,576.71,621.4,620.16,764.91,522.06,508.92,412.24,699.8,612.22,444.83,527.14,423.38
14,574.23,330.45,542.16,333.31,575.65,621.34,618.75,764.93,520.54,508.94,411.71,699.73,611.75,446.3,526.83,423.45
15,573.92,330.47,539.81,333.36,574.38,621.29,617.38,765.06,518.92,508.88,411.27,699.63,610.45,447.82,526.43,423.55
16,573.36,330.6,537.93,333.57,573.12,621.29,616.46,765.55,516.83,508.39,411.01,699.56,609.99,450.17,526.17,423.74
17,572.99,330.82,536.24,333.63,572.23,621.28,615.08,765.65,515.44,508.15,410.94,699.55,609.11,451.37,525.76,423.84
18,572.06,330.86,535.28,333.67,571.69,621.26,613.54,765.69,514.56,507.98,410.93,699.49,608.99,452.53,525.69,423.95
19,570.18,330.82,535.1,333.67,571.16,621.1,612.46,765.65,514.12,507.61,410.98,699.44,608.9,453.48,525.63,423.94
20,569.74,330.78,534.51,333.67,569.9,621.05,612.42,765.42,512.94,506.87,411.43,699.21,608.92,454.15,525.73,423.88
21,569.85,330.78,533.68,333.44,569.28,620.94,611.79,765.35,510.86,506.11,411.6,699.35,608.82,455.03,525.97,423.84
22,569.92,330.87,532.61,333.44,568.92,620.87,610.3,765.16,510.02,505.96,412.24,699.93,608.83,455.72,526.24,423.89
23,569.11,330.8,532.6,333.44,568.91,620.61,609.53,764.84,509.64,505.85,413.17,700.02,608.84,456.44,526.4,423.9
24,567.71,330.31,532.84,333.46,568.93,620.39,609.77,764.35,509.95,505.88,414.04,700.05,608.91,457.55,526.75,423.96
25,567.6,329.73,532.95,333.49,568.81,620.2,609.88,763.73,510.01,505.74,414.76,700.05,608.93,458.4,527.16,424.01
26,567.6,329.05,532.73,333.58,568.74,620.04,610.02,763.22,509.52,505.39,415.76,699.61,609.03,459.1,528.72,424.2
27,566.32,328.42,532.79,333.37,568.64,619.66,610.11,762.67,509.65,505.23,416.11,699.18,609.04,459.0,529.04,424.1
28,566.47,328.2,532.73,333.06,568.44,619.33,610.17,762.27,509.34,504.74,416.19,698.79,609.15,458.99,529.39,424.04
29,566.46,327.71,532.42,332.98,568.47,618.77,610.25,761.71,508.94,504.15,416.6,698.26,609.35,458.88,529.89,424.02
30,566.44,327.26,532.07,332.89,568.5,617.76,610.29,761.33,508.41,503.56,416.65,697.71,609.82,458.91,530.76,424.07
31,566.12,326.63,531.84,332.93,568.34,617.46,610.25,761.09,507.98,503.03,416.61,697.18,610.37,459.1,531.92,424.08
32,565.74,326.2,531.4,332.93,568.35,616.94,610.2,760.58,507.77,502.58,416.57,696.51,610.55,459.11,533.01,423.57
33,565.54,326.01,530.53,332.93,568.35,616.07,610.06,760.12,505.97,501.71,416.51,695.85,610.88,459.09,534.27,423.35
34,564.96,325.76,530.35,332.93,568.36,615.65,609.93,759.89,505.2,501.32,416.15,695.42,611.65,458.59,535.21,423.36
35,564.26,325.67,529.97,332.91,568.36,615.31,609.74,759.77,504.57,501.21,415.71,695.02,612.3,458.23,535.47,423.36
36,563.61,325.63,529.58,332.86,568.32,614.9,609.68,759.56,504.11,501.06,414.6,694.85,612.83,457.83,535.91,423.39
37,563.44,325.54,528.72,332.76,568.1,614.35,609.51,759.32,503.05,500.08,413.62,694.61,613.72,456.97,537.89,423.37
38,563.47,325.54,527.6,332.67,567.41,613.8,609.15,758.94,501.44,499.17,413.37,693.5,613.69,456.04,538.2,423.14
39,563.46,325.51,527.21,332.61,567.27,613.31,609.19,758.59,500.92,498.65,413.26,692.78,613.97,455.35,538.8,423.04
40,563.48,325.48,526.95,332.58,567.13,612.99,609.2,757.98,500.47,497.63,413.17,692.22,615.43,454.45,540.46,422.67
41,563.49,325.46,526.45,332.56,566.09,612.3,609.74,757.5,499.52,496.23,412.89,692.05,617.16,453.66,541.97,422.58
42,563.51,325.4,526.09,332.5,565.64,612.14,609.87,756.9,499.58,495.94,412.14,692.07,618.8,453.21,543.03,422.36
43,563.94,325.34,525.38,332.49,565.66,611.97,609.85,756.41,499.69,495.98,411.82,692.01,620.37,452.84,543.54,422.01
44,563.99,325.2,524.99,332.3,565.68,611.76,609.85,756.22,499.62,495.84,411.25,691.96,620.93,450.99,543.73,421.56
45,564.57,325.12,524.07,332.11,565.69,611.04,609.93,756.1,498.4,494.62,410.87,691.78,623.24,449.74,544.55,420.68
46,564.59,324.86,523.83,331.9,565.91,610.24,610.06,756.06,498.28,494.42,410.42,691.61,624.53,448.26,545.37,419.72
47,565.1,324.7,523.69,331.32,566.05,609.6,610.51,755.49,498.23,494.16,410.11,691.37,624.68,443.61,545.37,418.61
48,566.12,324.65,522.53,331.31,565.81,608.43,610.67,755.12,496.99,493.38,409.78,691.1,627.51,442.02,546.46,417.84
49,567.03,324.58,522.2,331.17,565.71,607.85,611.43,755.14,496.54,492.51,409.5,690.97,630.24,441.63,547.29,417.3
50,567.84,324.52,522.12,331.01,565.88,607.79,612.7,755.15,496.52,492.28,409.32,690.82,630.13,441.66,547.11,417.18
51,568.26,324.48,522.14,330.72,565.99,607.79,614.77,755.18,496.51,492.05,408.98,690.78,631.12,441.45,547.3,417.21
52,568.63,324.45,521.92,330.67,566.01,607.63,616.82,754.97,496.53,491.96,408.7,690.77,632.01,440.15,547.85,417.15
53,568.79,324.45,521.6,330.59,566.1,607.19,617.5,754.24,497.06,492.0,408.64,690.77,631.97,438.28,547.96,416.86
54,569.09,324.51,521.33,330.59,566.13,606.87,618.06,753.58,497.09,492.02,408.43,690.87,632.01,436.98,548.32,416.77
55,569.86,324.74,520.68,330.73,566.13,606.75,618.97,753.36,496.98,492.04,408.15,691.19,632.25,436.33,548.75,416.79
56,570.66,325.26,519.38,330.86,566.08,606.57,619.58,753.21,496.45,492.04,407.86,691.59,632.06,434.41,548.84,416.81
57,571.43,325.56,518.83,330.85,566.07,606.36,620.71,753.27,495.78,492.04,407.44,692.47,632.0,431.92,548.85,416.52
58,572.13,326.35,518.12,330.64,566.03,606.26,620.48,753.29,495.38,492.06,407.15,692.83,629.67,429.39,548.57,416.08
59,572.13,326.69,517.91,330.54,565.97,606.26,620.48,753.26,495.22,492.16,406.94,693.42,629.2,428.93,548.15,415.8
60,571.93,326.88,517.97,330.51,565.45,606.55,621.85,753.49,495.21,492.32,406.9,693.8,628.95,428.56,547.88,415.69
61,571.74,327.22,518.0,330.43,565.43,606.99,621.8,753.56,495.23,492.84,406.86,694.29,628.42,427.59,547.5,415.6
62,571.7,328.03,517.73,330.13,565.4,607.16,621.87,753.6,495.0,492.94,406.62,694.98,628.04,426.8,546.71,415.15
63,571.57,328.85,516.72,330.14,565.37,607.67,622.65,754.15,494.52,493.16,405.99,696.02,628.15,425.82,546.47,414.81
64,571.14,329.19,516.25,330.17,565.34,608.22,623.18,754.42,494.44,493.76,405.42,696.89,628.46,425.23,546.01,414.82
65,570.56,329.53,515.38,330.26,565.1,609.02,623.54,754.54,494.39,494.41,404.45,698.01,627.98,424.07,545.07,414.83
66,569.6,329.75,514.32,330.39,564.33,609.76,623.51,754.87,493.99,495.11,403.53,700.33,626.59,423.01,543.23,414.94
67,567.37,329.9,514.04,330.42,564.01,610.27,623.5,755.07,493.99,496.26,402.14,701.9,622.2,421.54,540.89,414.97
68,563.68,329.9,514.1,330.47,563.93,610.54,623.73,755.08,494.31,498.06,401.04,703.01,618.34,420.33,538.36,415.01
69,561.57,330.11,513.68,330.5,562.63,610.86,624.03,755.21,494.18,499.0,399.5,704.6,616.02,419.08,535.93,415.02
70,560.07,330.54,512.78,330.49,562.25,611.12,624.15,756.04,493.66,499.52,397.73,705.95,615.74,418.08,534.97,415.0
71,559.82,331.26,509.9,330.5,560.97,611.28,624.43,756.76,490.91,499.39,395.29,707.14,615.08,416.78,533.56,415.01
72,558.91,331.56,508.27,330.47,559.41,611.66,624.15,757.64,489.16,499.54,394.47,707.84,613.65,415.32,531.77,414.97
73,557.62,332.22,506.08,330.53,557.72,612.14,623.81,758.16,486.95,499.68,392.79,708.71,612.09,414.43,529.19,414.85
74,555.18,332.34,504.72,330.72,556.47,612.45,623.61,758.21,486.5,499.97,392.19,709.54,609.96,414.14,526.76,414.85
75,553.74,332.72,502.18,331.09,554.93,613.27,623.6,758.26,485.16,500.01,390.61,710.26,607.87,413.47,524.24,414.88
76,552.23,333.17,499.72,331.46,553.9,613.94,624.17,759.13,484.32,500.68,389.06,711.87,604.9,413.33,520.66,415.11
77,550.64,333.85,495.97,331.98,553.25,614.39,624.97,759.58,481.18,500.71,387.43,713.33,603.77,413.22,518.34,415.83
78,549.25,334.25,493.56,332.34,552.03,614.58,625.36,760.75,479.13,500.87,385.26,714.54,602.14,413.02,515.67,416.17
79,547.74,335.11,491.37,332.56,551.5,614.61,625.85,761.89,476.47,500.95,382.06,715.97,599.2,412.94,512.0,416.39
80,546.39,336.04,489.89,332.71,550.68,614.67,626.01,762.23,473.72,501.16,378.87,717.65,597.05,413.04,509.45,417.02
81,544.67,336.61,487.73,333.01,550.06,615.32,626.49,762.52,471.91,501.55,375.46,719.45,593.52,413.12,506.17,417.94
82,541.25,336.83,486.98,333.35,549.9,615.56,627.39,762.92,472.63,503.18,373.14,721.48,592.12,413.16,503.59,419.2
83,538.26,337.36,486.27,333.78,549.58,615.76,627.84,763.0,473.08,504.64,371.73,723.24,589.3,413.53,500.38,420.33
84,536.23,337.99,484.64,334.17,549.4,615.76,628.22,763.0,472.71,506.08,370.62,724.99,584.39,413.74,494.77,420.83
85,532.75,338.47,483.36,334.62,549.27,615.76,628.93,763.02,472.82,507.42,369.33,726.81,581.86,414.14,492.13,420.97
86,531.34,338.84,480.03,335.04,549.33,615.42,629.85,763.25,470.98,508.65,367.73,728.06,579.18,414.4,489.59,421.31
87,528.81,339.12,478.29,335.58,549.4,615.38,630.46,763.0,469.88,510.24,367.46,729.97,576.5,415.07,486.7,422.03
88,525.88,339.41,476.76,336.22,549.42,615.16,630.64,762.99,469.04,511.81,366.29,731.27,574.36,415.57,483.86,422.39
89,524.22,339.64,475.13,336.81,549.44,615.19,630.59,762.9,468.77,512.82,365.64,731.7,572.31,415.86,481.48,422.73
90,523.7,340.15,473.66,337.32,549.34,615.2,630.55,762.52,468.01,514.17,365.09,732.59,568.97,417.02,478.58,423.19
91,521.97,340.55,472.88,337.42,549.36,615.2,630.6,762.41,466.63,514.29,363.8,733.77,567.08,417.52,475.6,423.17
92,521.8,340.69,471.32,337.84,549.34,615.21,630.72,762.4,464.57,514.39,363.24,735.12,565.62,418.05,474.83,423.46
93,521.0,341.06,470.23,338.14,549.23,615.2,631.19,762.66,462.7,514.52,363.14,736.03,562.53,418.48,472.45,423.74
94,519.25,341.38,470.15,338.94,549.22,615.35,631.48,762.75,462.35,515.08,363.11,736.98,558.58,419.95,470.15,424.31
95,515.46,341.82,470.23,339.82,549.14,615.59,631.83,763.62,462.7,516.27,362.99,737.05,554.65,421.21,466.09,424.73
96,513.72,342.29,469.2,340.76,548.91,615.95,632.17,763.71,462.22,516.89,362.99,737.29,552.96,422.45,463.9,425.87
97,512.39,343.29,467.95,341.72,548.61,616.36,632.79,763.67,461.79,517.68,363.02,737.71,552.19,424.35,461.34,427.33
98,511.58,343.77,466.43,342.55,548.16,617.12,633.51,763.67,460.3,518.58,362.9,738.53,549.77,426.59,458.91,429.23
99,510.82,343.95,465.09,343.46,547.4,617.64,634.48,763.78,458.56,518.91,362.98,739.08,547.8,427.8,457.13,431.16
100,510.66,344.67,463.45,344.95,545.72,618.17,634.52,763.82,457.41,519.71,363.04,739.3,544.32,429.09,454.64,432.67
101,509.42,345.38,461.44,346.41,544.11,618.8,634.62,764.25,456.48,520.61,363.09,739.7,541.18,430.73,452.42,433.96
102,507.23,345.87,460.64,346.71,542.57,619.25,634.69,764.5,455.71,520.81,363.12,740.18,537.57,432.14,448.72,434.33
103,505.41,346.03,460.58,346.89,541.53,619.73,634.81,764.55,454.5,520.74,363.15,740.55,534.38,434.56,445.96,434.45
104,504.54,346.42,460.2,346.76,540.09,620.11,634.86,764.59,454.64,520.84,363.17,740.95,531.99,436.9,443.95,434.53
105,502.85,346.47,459.62,346.74,538.43,620.49,635.11,765.0,454.04,520.76,363.17,741.39,528.5,438.46,441.28,434.31
106,503.26,346.56,458.82,346.43,537.23,620.98,635.8,766.25,453.19,520.74,363.23,741.5,526.42,440.11,438.96,434.29
107,502.51,346.7,457.57,345.67,535.57,621.62,635.84,767.1,452.29,520.6,363.29,741.57,524.61,441.04,437.15,434.18
108,501.03,346.68,457.27,344.9,534.54,622.53,635.85,767.73,452.06,520.57,363.3,741.69,521.25,442.77,434.4,434.14
109,499.83,346.67,456.46,344.79,533.44,623.26,635.86,767.92,451.0,520.25,363.31,741.78,518.41,443.73,432.11,434.06
110,497.54,346.56,456.22,344.61,532.29,623.68,635.97,767.88,450.97,520.13,363.33,742.04,516.65,445.2,430.19,434.01
111,495.95,346.52,455.97,344.4,531.02,624.31,635.94,768.09,450.84,519.95,363.31,742.31,515.35,446.1,428.42,433.91
112,495.01,346.1,455.47,343.69,530.04,624.98,635.93,768.12,450.62,519.81,363.3,742.59,514.46,447.14,426.52,433.06
113,493.44,345.25,455.0,342.9,528.49,625.14,635.84,768.12,450.62,519.77,363.32,742.69,513.22,448.03,424.24,432.3
114,493.28,344.84,454.18,342.61,527.22,625.36,635.86,767.87,450.63,519.74,363.35,742.81,511.71,448.12,423.56,431.47
115,492.75,344.77,453.38,342.5,526.19,625.92,635.64,767.58,450.62,519.72,363.35,743.02,511.11,448.32,423.14,430.85
116,492.88,344.74,453.2,342.07,525.41,626.65,635.78,767.45,450.66,519.69,363.35,743.37,510.77,447.95,423.24,429.84
117,493.08,344.31,452.95,341.59,524.46,627.43,634.86,767.23,450.64,519.67,363.34,743.5,509.9,447.92,422.64,429.53
118,493.27,343.92,452.8,341.15,523.27,627.86,633.17,766.55,450.74,519.55,363.31,743.55,509.34,447.56,422.72,428.88
119,493.43,343.24,452.61,340.73,522.49,628.15,631.88,765.25,450.75,519.21,363.18,743.57,509.59,446.42,422.74,428.44
120,493.39,342.94,452.5,340.22,521.8,628.14,630.7,764.59,450.76,518.81,363.18,743.58,509.6,445.61,422.72,428.12
121,493.48,342.83,452.27,339.92,521.45,628.1,630.06,763.97,450.55,518.28,363.18,743.66,509.92,444.84,422.8,428.0
122,493.56,342.68,452.27,339.61,520.97,628.05,629.64,763.55,450.24,517.69,363.42,743.69,510.09,444.11,422.89,427.9
123,493.33,342.56,452.14,339.57,520.47,627.94,629.15,762.59,449.92,517.49,363.9,743.7,510.52,443.16,423.03,427.91
124,493.37,342.52,451.97,339.42,519.99,627.79,628.37,761.73,449.79,517.2,364.01,743.7,511.16,441.44,423.06,427.77
125,494.02,342.52,451.98,339.11,519.81,627.62,628.33,761.06,449.65,516.85,364.34,743.67,511.8,440.58,423.24,427.74
126,494.45,342.51,452.13,338.62,519.61,627.52,628.23,760.26,449.53,516.51,364.56,743.64,512.74,440.36,423.28,427.68
127,495.34,342.43,452.45,338.27,519.68,627.27,628.27,759.8,449.43,516.1,364.91,743.61,513.9,440.06,423.34,427.62
128,495.92,342.42,452.7,337.91,519.74,626.78,628.52,759.73,449.41,515.72,365.22,743.61,514.64,439.7,423.61,427.58
129,496.65,342.42,453.04,337.78,519.77,626.4,628.82,759.56,449.25,515.44,365.37,743.71,515.29,439.64,424.01,427.59
130,498.24,342.43,453.41,337.71,519.88,626.08,629.07,759.49,449.01,515.23,365.51,743.85,515.7,439.58,424.28,427.6
131,500.25,342.63,453.88,337.71,520.37,625.79,629.2,759.5,448.52,515.2,365.84,743.86,516.37,439.38,424.88,427.91
132,502.26,342.78,454.23,337.73,520.81,625.6,629.36,759.37,447.85,515.2,366.1,743.85,517.3,439.27,425.61,428.19
133,503.24,343.12,455.0,337.75,521.48,625.15,629.36,759.0,447.79,515.21,366.6,743.85,518.46,439.28,426.71,428.23
134,504.1,343.81,456.69,337.76,523.22,624.5,629.4,758.75,447.58,515.23,366.83,743.76,519.68,439.33,428.26,428.2
135,505.14,344.06,458.37,337.99,524.73,624.45,629.4,758.43,447.81,515.64,366.83,743.87,520.82,439.42,429.76,428.19
136,505.51,344.32,459.77,338.21,525.83,624.22,629.48,758.32,448.21,516.26,366.84,743.98,521.8,439.5,431.02,428.16
137,506.46,344.58,460.91,338.32,526.54,624.16,629.61,757.82,448.57,516.68,366.84,743.98,522.75,440.17,432.35,428.27
138,506.98,344.99,462.61,338.33,527.59,623.94,629.63,757.16,449.29,516.95,366.87,743.89,523.19,440.41,433.3,428.21
139,507.21,345.43,464.32,338.33,529.04,623.5,629.64,756.45,449.57,517.36,366.88,743.88,523.82,440.71,434.58,428.11
140,507.34,345.57,465.81,338.34,530.2,623.12,629.9,756.32,450.2,517.98,366.9,743.88,524.83,441.14,436.56,427.81
141,508.0,345.89,466.52,338.71,531.35,623.03,630.2,756.27,451.15,518.68,367.02,743.88,525.8,441.37,437.41,427.74
142,510.67,346.34,467.44,339.11,532.64,622.95,630.18,756.19,451.42,518.9,367.14,743.88,526.46,441.64,438.71,427.66
143,512.96,346.66,469.0,339.57,534.14,622.45,630.06,756.0,451.65,518.9,367.16,744.17,527.28,442.26,439.88,427.63
144,514.66,347.34,470.68,340.04,535.54,622.35,629.98,755.96,452.69,519.01,367.22,744.16,528.09,442.6,441.28,427.46
145,516.1,348.06,472.69,340.04,536.81,622.28,629.61,755.93,454.61,519.27,367.25,744.12,529.31,443.03,442.72,427.01
146,517.29,348.37,474.87,340.04,538.92,622.21,629.8,755.82,456.36,519.27,367.26,744.17,530.03,443.2,444.12,426.42
147,519.6,348.95,476.76,340.02,540.4,622.17,630.25,755.81,457.4,519.22,367.26,744.17,530.7,443.65,445.23,426.04
148,523.29,349.37,478.01,340.02,542.08,622.15,630.44,755.76,458.23,519.14,367.37,744.29,532.04,444.59,446.91,426.03
149,525.49,349.44,480.05,339.98,543.86,622.14,630.87,756.06,459.26,519.05,367.58,744.29,533.24,445.56,448.21,425.9
150,526.64,349.37,481.92,339.97,545.26,622.14,630.86,756.06,460.61,519.01,367.71,744.32,534.81,445.81,449.75,425.65
151,528.31,349.33,484.03,339.98,546.52,622.14,630.65,755.81,461.83,518.83,367.87,744.32,536.62,446.41,451.56,425.33
152,529.32,348.99,486.51,339.95,548.31,621.95,630.4,755.32,463.7,518.72,367.98,744.32,538.26,447.51,453.18,425.26
153,531.13,348.77,488.96,339.92,549.98,621.55,630.41,754.55,465.28,517.87,368.11,744.29,540.24,447.86,455.09,425.18
154,533.45,348.49,491.39,339.83,551.6,621.26,630.42,754.33,466.93,516.98,368.4,744.26,542.0,448.67,456.87,425.18
155,536.21,348.33,493.63,339.58,553.08,621.19,630.66,754.27,468.51,516.28,368.86,744.15,543.11,449.12,458.24,424.71
156,539.84,348.34,495.02,339.59,554.8,621.15,630.75,754.24,470.12,515.74,369.63,743.86,544.22,449.63,459.87,424.39
157,541.98,348.34,497.02,339.58,556.25,621.06,630.79,754.19,471.98,515.19,370.2,743.62,545.6,449.6,461.08,424.0
158,544.44,348.46,499.04,339.59,558.31,621.04,630.8,754.15,475.52,515.21,370.71,743.14,547.16,450.22,462.68,423.96
159,547.19,348.91,502.07,339.97,561.04,620.89,631.13,754.2,476.58,515.22,370.99,742.66,549.06,450.53,464.83,423.95
160,549.86,349.43,504.77,340.75,562.59,620.64,631.49,753.87,476.66,515.24,371.49,742.47,551.24,451.37,467.03,423.99
161,553.28,350.32,507.43,341.19,563.83,620.44,631.38,753.83,476.65,515.07,372.04,742.19,552.92,452.15,469.12,423.99
162,555.82,351.24,510.54,341.99,565.29,620.24,631.23,753.83,478.18,515.08,372.81,741.84,554.39,453.23,470.51,424.26
163,558.41,352.19,514.3,342.82,567.11,619.98,630.88,754.16,480.14,515.08,373.01,741.51,556.77,453.93,472.53,424.32
164,561.08,352.7,516.9,344.41,568.97,620.12,630.2,755.12,482.72,515.68,373.13,741.08,558.63,454.72,475.48,424.81
165,563.49,353.09,519.33,345.99,571.05,620.12,630.17,755.8,484.21,516.92,373.23,740.71,560.89,455.55,477.31,425.66
166,567.35,353.69,522.01,347.17,573.72,620.13,630.18,756.54,486.01,518.22,373.27,740.07,563.06,456.59,480.11,426.91
167,570.27,355.11,525.67,347.74,576.19,620.13,630.46,757.6,488.27,519.52,373.3,739.44,565.43,457.13,483.12,427.4
168,573.5,356.83,527.57,348.27,579.11,620.2,631.4,759.12,489.8,521.02,373.33,739.15,567.96,458.01,485.82,428.08
169,576.94,358.18,529.85,348.66,582.54,620.57,632.19,759.57,492.74,522.22,373.43,738.84,570.96,458.61,488.92,428.39
170,579.66,360.39,531.78,349.6,585.36,620.58,633.12,759.48,495.63,523.09,373.96,738.51,574.37,459.25,492.18,429.77
