Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
1,505.75,392.1,516.3,454.45,511.48,738.12,608.88,902.57,431.14,607.79,374.75,860.81,460.93,653.83,449.34,574.08
2,518.44,396.5,511.67,452.55,511.53,737.55,609.06,900.22,432.25,609.8,374.8,861.01,457.98,653.3,441.19,563.76
3,508.79,396.76,508.76,450.1,511.52,738.28,611.75,899.05,436.85,611.08,375.01,861.08,454.02,653.08,438.9,559.04
4,500.45,398.5,506.28,451.86,511.12,737.31,614.63,898.03,436.78,613.24,375.03,861.33,454.09,653.35,439.21,560.78
5,511.14,400.15,497.61,450.32,509.85,737.64,614.36,894.48,437.14,613.06,375.02,861.74,450.72,650.92,438.68,538.15
6,502.85,399.91,499.72,446.37,508.91,737.74,614.71,891.87,437.6,612.82,374.94,862.0,449.67,650.34,439.19,541.09
7,497.11,399.83,498.06,445.75,509.02,739.21,617.0,892.18,437.31,613.07,374.95,862.65,448.93,649.96,435.91,545.41
8,504.98,401.28,491.24,443.5,508.56,739.2,616.8,888.02,437.06,612.97,374.21,864.02,442.83,649.66,434.46,533.96
9,494.75,401.23,492.42,440.16,508.22,738.07,615.69,887.28,436.49,610.96,373.35,864.52,438.94,649.71,432.5,530.46
10,486.4,401.01,490.22,438.92,507.84,738.07,615.55,887.89,432.16,609.37,372.66,864.61,439.02,649.19,430.35,532.42
11,485.77,401.62,488.11,438.62,507.15,738.07,609.53,888.62,431.25,609.36,372.41,864.94,433.82,646.07,418.22,537.81
12,487.79,402.85,483.78,436.94,505.9,737.73,610.16,888.97,430.74,608.82,371.61,865.09,431.79,645.94,413.1,540.22
13,485.72,405.42,480.33,434.58,505.86,737.73,611.61,888.9,429.88,608.87,371.64,865.97,430.77,644.06,412.76,528.11
14,481.46,399.73,480.53,434.69,505.89,736.98,612.31,889.1,430.33,608.57,371.77,865.46,427.93,640.94,414.37,526.44
15,476.34,399.44,479.66,431.59,505.88,736.64,613.09,890.09,428.44,608.58,371.78,865.7,426.27,641.53,412.28,527.31
16,475.89,398.02,472.61,427.98,505.91,736.34,615.4,890.68,426.85,608.57,371.79,865.96,423.07,640.96,408.29,525.41
17,469.43,395.83,472.3,429.26,505.46,736.51,615.03,892.43,426.38,608.66,371.55,867.0,419.94,641.26,408.25,526.62
18,463.94,395.52,468.72,430.06,504.01,736.46,613.41,893.1,424.85,608.48,370.67,867.9,416.76,641.53,404.18,528.02
19,463.78,395.73,465.96,430.14,503.12,736.45,612.3,893.11,420.1,607.98,369.42,870.3,412.43,641.72,402.89,528.41
20,453.29,397.85,467.09,430.62,502.52,736.49,611.54,892.84,419.59,609.55,369.1,871.32,409.99,641.87,403.17,528.16
21,453.46,397.7,462.23,430.75,501.51,736.23,607.19,889.5,419.06,609.36,368.69,871.69,407.27,641.96,397.98,528.23
22,452.7,396.94,456.46,426.66,500.15,736.26,609.08,889.67,413.75,608.88,368.64,871.59,403.57,642.3,393.27,536.02
23,452.16,397.04,454.6,425.08,499.67,736.25,606.85,889.5,410.84,609.3,368.65,871.63,401.55,642.32,392.01,528.14
24,436.95,396.29,456.35,424.43,499.34,736.79,606.51,889.55,412.41,610.32,368.67,871.86,402.88,642.06,393.62,535.88
25,440.94,395.71,450.85,420.0,498.21,736.85,606.74,887.7,411.29,610.44,368.26,873.02,401.04,641.73,390.58,526.71
26,442.44,395.56,449.74,418.51,497.35,736.86,606.91,886.16,409.81,611.51,368.27,873.09,399.09,641.25,384.91,521.54
27,444.58,396.49,447.2,418.68,496.56,736.49,603.58,885.49,408.27,611.59,368.45,872.84,395.49,639.76,382.2,520.65
28,442.75,396.92,444.67,414.79,496.56,736.49,603.96,885.69,408.57,610.75,368.88,873.12,394.75,639.73,383.73,520.16
29,443.23,397.92,441.31,412.37,496.63,736.91,600.2,885.11,409.15,610.8,368.89,873.38,393.13,639.26,381.4,519.25
30,444.15,400.52,436.43,411.0,496.47,737.06,600.75,885.33,405.42,612.25,368.92,873.94,391.7,639.86,377.05,518.0
31,444.71,400.42,433.12,409.11,496.08,736.9,602.1,884.43,404.86,611.82,368.93,873.96,391.0,640.25,374.66,517.97
32,443.33,398.98,432.25,406.9,495.36,736.64,602.13,884.52,405.31,611.31,368.93,873.93,389.57,640.35,376.38,517.47
33,447.07,395.46,430.96,406.33,494.6,736.64,602.36,884.58,405.66,610.17,368.94,873.73,387.12,640.61,374.83,517.14
34,445.97,395.55,428.71,404.41,494.16,736.65,602.11,883.3,405.15,610.28,368.81,874.08,386.86,640.54,372.51,516.21
35,444.25,396.1,423.99,404.3,493.27,737.06,602.24,881.73,404.29,610.46,368.78,873.98,384.65,640.46,367.97,515.67
36,443.49,396.69,419.0,403.58,492.81,737.06,601.94,878.7,397.87,609.46,368.45,874.12,383.36,640.47,363.69,515.86
37,443.33,396.7,414.69,402.13,492.58,737.05,603.93,880.31,397.26,608.88,368.84,873.8,381.64,640.48,363.33,516.03
38,442.2,396.69,413.81,399.31,492.44,737.05,604.3,880.62,398.04,609.04,368.72,873.77,381.53,639.05,363.36,515.82
39,441.24,396.8,414.21,398.84,491.71,737.06,604.1,880.69,398.58,609.51,367.86,873.7,380.48,637.9,362.04,515.29
40,439.67,397.42,413.77,399.58,490.84,737.06,603.96,880.7,398.63,610.14,366.52,873.98,379.4,635.58,360.32,514.99
41,439.73,401.16,413.49,399.86,490.14,736.83,603.92,881.53,398.91,610.7,366.55,873.91,376.86,634.81,358.42,514.66
42,439.84,404.11,410.63,398.54,489.79,736.83,602.37,880.26,399.12,612.68,366.54,873.87,376.33,634.45,355.92,514.32
43,437.99,403.77,410.8,397.4,489.76,736.73,602.5,880.53,399.24,612.64,366.31,873.9,376.05,633.7,354.93,513.52
44,437.23,403.63,409.81,397.2,489.8,737.0,602.51,880.51,399.9,614.4,366.31,874.14,375.9,633.61,353.66,513.07
45,434.72,403.36,406.57,396.28,489.83,737.06,603.12,880.24,400.53,614.74,366.12,874.2,375.89,633.72,353.28,513.19
46,428.99,403.18,407.47,396.28,489.84,736.35,603.1,881.52,401.79,614.97,366.02,874.32,376.09,633.76,353.98,513.24
47,431.3,403.53,404.07,395.68,490.32,736.19,604.32,880.67,402.01,615.5,365.81,874.22,375.34,633.76,352.54,512.95
48,431.96,401.33,402.18,394.97,490.69,735.51,606.82,879.46,402.47,615.46,365.74,874.4,375.07,633.8,351.85,512.98
49,432.36,401.32,400.46,393.39,491.02,735.46,607.13,879.47,401.59,615.11,365.54,874.37,374.74,633.67,351.76,512.44
50,433.21,401.8,399.46,393.53,491.03,735.58,607.07,881.38,401.64,615.1,365.59,874.36,374.23,633.48,351.84,512.47
51,433.33,401.79,399.21,393.57,491.19,735.44,607.04,881.08,402.8,615.08,365.47,874.35,374.12,633.58,352.0,512.55
52,429.07,400.69,399.3,393.69,491.86,736.15,606.31,880.07,405.48,615.25,365.14,874.36,374.2,633.77,352.03,512.96
53,428.49,400.74,398.7,392.95,492.7,736.2,606.36,880.15,405.86,614.9,364.83,874.43,374.22,633.43,352.12,512.86
54,429.35,400.75,396.72,392.94,493.9,736.18,606.33,880.26,407.6,614.89,364.84,874.4,373.52,633.22,352.04,512.87
55,429.68,401.06,397.01,392.99,494.8,736.11,607.03,880.38,409.08,614.83,364.9,874.43,373.57,633.05,351.94,512.65
56,429.92,401.04,396.18,393.0,495.69,735.63,604.13,880.17,409.64,614.82,364.88,874.43,373.61,632.86,351.97,512.32
57,431.59,401.45,396.19,392.78,496.49,735.63,600.55,880.26,410.66,614.81,364.91,874.56,373.72,632.48,351.98,511.08
58,432.06,401.51,394.84,391.39,496.91,734.92,602.46,880.28,410.52,614.45,365.19,874.59,374.05,632.29,352.02,510.77
59,431.94,401.5,394.99,390.75,498.8,734.95,606.19,880.62,411.05,614.39,365.48,874.74,374.54,632.0,351.95,510.36
60,431.97,401.49,395.05,391.01,499.56,733.96,606.18,878.54,411.45,614.39,365.87,874.69,375.15,632.01,351.49,510.65
61,431.74,401.15,395.14,390.92,500.13,733.82,606.0,877.77,411.68,613.93,365.9,874.74,375.31,631.98,351.5,510.53
62,432.18,401.37,395.18,390.13,502.08,732.08,606.76,877.45,411.99,613.69,365.9,874.81,375.21,631.93,351.88,510.29
63,430.71,400.96,395.2,390.17,502.57,731.08,606.74,877.63,412.8,613.5,365.89,874.82,375.64,632.29,351.89,510.78
64,429.99,400.8,395.27,390.5,503.48,730.92,606.55,877.51,413.07,613.46,365.87,874.81,375.98,632.72,351.89,511.96
65,428.59,400.83,395.4,390.93,503.85,730.26,600.15,877.53,414.55,613.47,365.87,874.73,376.55,633.25,351.9,513.05
66,428.31,400.85,395.44,391.33,505.64,730.19,603.91,877.68,415.13,613.37,365.85,874.75,376.75,633.59,351.62,513.71
67,429.88,400.93,395.31,391.9,507.1,729.49,604.2,877.12,415.57,613.35,365.83,874.92,376.76,633.86,351.48,514.08
68,430.22,401.49,395.55,392.36,508.64,729.21,604.08,877.0,415.67,613.77,365.82,874.91,377.27,634.73,351.27,514.3
69,431.92,402.12,395.42,392.69,510.75,730.99,608.29,893.23,416.1,614.23,365.39,875.3,377.28,634.94,350.68,514.03
70,434.75,403.41,395.43,392.86,512.86,731.2,608.21,888.29,416.83,614.67,365.58,875.28,377.31,634.96,350.67,514.01
71,438.71,405.3,395.78,394.16,512.85,731.25,612.99,896.63,418.21,615.62,366.03,875.28,377.29,634.88,350.65,514.05
72,440.09,405.64,396.58,395.01,514.22,731.3,609.61,889.18,418.38,615.86,365.75,876.09,377.31,634.8,350.17,513.62
73,439.86,405.59,398.39,395.5,514.8,731.29,609.48,884.84,419.01,615.84,365.84,876.35,377.49,634.78,350.41,513.56
74,443.13,405.84,398.4,396.01,515.69,731.32,613.75,897.73,419.73,616.56,365.87,876.9,377.88,634.9,350.88,513.79
75,446.95,406.84,400.55,396.22,517.7,731.67,617.0,899.75,420.73,617.77,365.87,877.1,378.13,634.92,350.87,513.14
76,447.9,406.92,401.31,397.37,518.38,732.32,617.75,904.84,421.93,618.67,365.95,877.84,378.4,635.23,351.28,513.76
77,447.29,406.86,402.85,397.41,519.49,733.73,617.69,900.14,424.36,618.83,366.28,877.79,378.48,635.57,351.88,513.79
78,447.05,406.91,404.55,397.6,519.71,733.68,618.15,893.42,426.65,618.78,366.35,877.78,378.53,635.52,353.55,513.74
79,452.51,408.34,405.26,399.17,520.62,733.73,622.28,903.34,426.34,618.88,366.39,877.69,378.68,635.49,354.4,513.74
80,454.17,409.3,406.28,399.4,522.97,733.78,621.45,894.75,426.24,620.31,366.68,877.68,378.95,635.49,354.72,513.81
81,456.17,411.55,407.55,399.42,524.12,735.84,621.6,892.96,427.27,621.89,366.9,877.53,379.26,635.5,355.56,514.98
82,455.84,411.95,409.76,401.24,525.12,735.77,622.45,893.01,427.05,623.71,366.91,877.79,379.69,635.97,355.77,515.52
83,455.35,411.2,410.22,401.29,526.3,735.87,622.04,890.24,427.22,623.49,366.61,878.6,379.82,636.32,356.18,515.83
84,455.53,411.18,412.74,401.46,527.73,735.83,622.12,890.08,427.37,623.32,366.63,878.85,379.89,636.41,357.28,515.8
85,457.2,411.64,412.97,401.73,530.51,735.83,623.52,890.21,428.35,623.93,366.59,878.92,380.17,636.72,358.36,516.18
86,457.51,411.56,414.86,402.05,531.43,735.8,623.42,890.14,431.12,624.5,366.55,879.46,380.66,637.19,359.67,516.55
87,458.6,411.48,415.6,402.89,532.13,735.72,624.2,896.17,433.05,625.43,366.58,879.53,381.24,638.11,361.72,518.04
88,460.43,411.42,418.71,403.33,533.1,735.81,624.73,898.56,434.66,625.35,367.1,878.71,381.75,638.0,363.16,517.06
89,460.74,411.54,422.9,404.42,534.1,735.79,626.2,897.58,437.25,625.45,367.14,878.45,382.87,638.01,364.55,517.05
