Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
1,667.54,371.05,637.35,366.7,676.01,710.85,712.66,885.25,629.82,574.26,610.62,812.84,719.62,559.38,631.5,490.2
2,667.71,371.13,635.8,366.13,675.13,711.55,713.88,886.85,627.08,573.92,612.14,800.19,719.11,559.08,631.5,490.22
3,667.5,371.11,635.3,365.88,674.51,711.67,714.66,888.64,625.29,572.46,612.35,793.64,718.79,559.02,631.37,490.22
4,668.12,371.06,633.31,365.3,672.09,712.86,714.84,888.91,623.69,571.75,613.19,791.92,718.43,558.87,631.33,490.14
5,668.84,370.32,632.55,364.34,672.05,711.72,714.88,888.88,623.3,569.67,613.84,790.48,718.12,558.55,631.14,490.11
6,667.73,369.17,632.66,364.08,672.19,711.39,715.29,888.88,623.29,568.89,613.85,789.05,718.22,558.53,631.16,490.11
7,667.85,369.6,632.26,363.92,672.32,711.94,715.19,888.84,623.42,568.88,614.16,789.62,718.22,558.08,631.34,490.1
8,668.92,370.25,631.56,363.41,672.33,711.35,713.97,888.82,623.03,568.39,614.27,788.65,717.9,557.29,631.39,490.09
9,670.13,370.38,630.85,363.45,672.37,712.52,713.78,888.76,623.02,568.44,614.34,789.41,717.86,557.2,631.26,490.11
10,670.11,370.36,630.89,362.72,672.41,712.86,713.38,888.92,623.14,568.51,614.65,790.16,717.88,557.19,631.25,490.06
11,670.79,370.76,629.48,362.85,671.83,713.54,713.28,888.86,622.42,568.68,615.71,790.66,717.62,557.03,630.97,490.17
12,671.3,372.44,628.65,363.56,672.37,713.23,713.2,888.85,622.36,569.14,614.98,790.98,717.31,556.98,630.31,490.19
13,672.39,372.59,628.71,363.56,672.41,710.93,712.8,888.86,622.27,568.88,615.31,791.23,717.3,556.97,630.31,490.2
14,671.61,372.6,629.14,363.57,672.43,710.87,712.77,888.85,622.57,568.9,615.32,791.26,717.21,556.92,630.4,490.2
15,670.15,372.16,629.46,363.75,672.56,711.65,712.8,888.84,622.93,568.95,614.11,791.37,717.26,556.98,630.42,490.37
16,666.44,371.0,629.61,363.65,672.26,712.15,713.18,888.82,623.14,568.96,615.17,792.6,717.27,556.92,630.52,490.39
17,666.55,370.73,629.66,363.66,672.26,712.46,713.48,888.76,623.04,569.18,614.78,792.68,717.29,556.87,630.52,490.42
18,665.97,370.6,630.53,363.52,674.15,711.73,713.67,888.23,623.16,569.19,614.79,792.04,717.24,556.81,630.59,490.13
19,665.96,370.59,631.12,363.61,674.15,711.1,713.66,888.17,623.44,569.21,614.79,791.64,717.47,556.89,631.43,490.18
20,666.03,369.58,631.19,363.69,673.91,711.28,713.89,888.12,623.5,569.14,614.85,791.97,717.95,557.31,632.0,490.39
21,666.09,369.59,631.2,366.46,673.98,713.72,713.89,888.11,623.51,570.67,614.82,791.77,717.95,557.48,632.08,491.45
22,664.69,369.49,631.79,366.51,673.99,713.13,714.14,888.1,623.42,570.67,615.04,792.13,717.94,557.48,632.0,491.53
23,665.6,369.88,631.78,366.84,674.1,712.81,714.35,888.21,623.37,570.71,614.7,791.37,717.83,557.42,632.06,491.62
24,665.31,369.95,632.73,366.72,674.11,712.68,714.19,888.23,623.47,570.57,615.13,791.15,718.09,557.63,632.04,491.62
25,666.12,369.94,632.68,366.69,674.0,713.51,714.13,887.86,623.47,570.6,615.41,792.46,717.99,557.42,631.65,491.69
26,665.39,369.87,632.9,366.67,674.96,713.27,713.88,887.91,623.55,570.62,615.41,792.42,718.13,557.42,631.66,491.7
27,666.68,370.01,632.33,367.77,675.44,713.27,714.03,887.67,623.52,571.48,615.29,794.58,718.24,557.54,631.72,491.8
28,667.39,370.24,632.07,367.72,675.43,713.46,714.07,887.67,623.59,571.53,615.18,794.59,718.11,557.58,631.8,491.98
29,667.53,369.99,632.07,367.62,675.34,713.45,713.98,887.76,623.36,571.53,615.9,794.61,717.66,557.39,631.83,491.99
30,671.79,369.97,631.19,367.59,675.36,713.3,713.69,887.78,622.16,571.32,615.91,792.96,717.29,557.29,631.69,491.96
31,673.49,370.15,630.83,367.75,675.36,713.4,713.68,887.77,621.87,571.32,615.76,792.36,717.2,557.3,631.51,492.11
32,677.27,371.84,630.29,367.8,674.79,713.54,713.63,887.77,621.23,571.06,615.43,792.52,716.75,557.13,631.39,492.26
33,678.34,372.04,630.3,367.93,674.68,713.44,713.56,887.78,621.28,570.66,615.03,792.02,716.72,557.13,631.4,492.34
34,678.64,372.09,630.66,367.95,674.42,713.12,713.7,887.77,621.14,570.7,614.92,792.03,716.98,557.39,631.4,492.42
35,678.31,366.72,631.68,367.67,674.89,713.18,713.36,887.74,620.98,570.72,614.89,791.85,717.07,557.48,631.49,492.42
36,678.19,368.6,632.01,367.56,674.86,713.18,713.18,887.51,620.98,570.54,613.83,791.94,716.59,557.45,631.28,492.4
37,676.52,369.1,633.5,367.99,674.89,714.18,712.66,887.39,621.15,570.8,613.84,791.99,716.39,557.47,631.22,492.47
38,676.2,369.67,633.65,367.63,676.67,712.73,712.62,887.02,620.56,569.69,613.9,792.4,715.85,557.53,631.16,492.33
39,676.05,370.85,633.82,367.45,676.63,712.78,712.62,887.02,620.57,569.69,613.78,791.31,715.86,558.59,631.1,492.38
40,677.58,371.92,633.35,365.7,676.41,712.68,712.77,887.07,620.04,569.52,613.78,791.05,715.54,558.65,631.09,492.11
41,679.97,373.52,633.25,365.11,676.35,712.57,713.11,887.2,620.05,569.02,613.37,791.27,715.52,558.66,630.93,492.06
42,680.48,374.14,633.25,365.19,675.79,712.79,713.79,887.2,620.12,569.09,612.88,793.16,715.28,558.71,630.81,492.08
43,680.29,374.99,633.24,364.51,675.51,713.99,714.75,887.15,620.13,569.13,611.98,793.62,714.63,558.56,630.51,491.95
44,680.57,374.96,633.24,363.72,674.84,713.98,714.82,887.15,620.16,568.48,611.11,794.12,713.38,558.44,630.43,491.55
45,681.02,375.14,633.15,362.3,675.08,713.97,714.93,887.54,620.15,567.69,609.44,793.31,712.45,558.12,630.34,491.18
46,681.05,375.11,633.33,362.35,675.06,713.95,714.97,887.54,620.29,568.05,609.27,792.91,711.73,558.09,630.24,491.02
47,680.06,375.1,633.64,362.43,674.4,715.27,714.95,887.45,621.49,568.17,609.1,794.08,711.82,558.17,630.23,491.02
48,678.47,373.57,633.78,363.09,674.4,715.07,714.98,887.29,621.46,567.94,608.96,794.28,712.07,558.51,630.51,491.04
49,677.99,373.69,633.63,364.83,673.83,715.03,714.68,887.29,620.77,567.93,608.81,794.9,712.11,558.52,630.41,491.04
50,677.23,373.6,632.84,364.91,673.37,714.21,714.32,887.29,620.38,567.99,609.53,795.57,712.15,558.66,630.2,491.05
51,676.52,373.61,632.75,365.73,672.9,713.93,714.28,887.44,619.09,568.27,609.56,796.05,712.32,558.79,630.31,491.18
52,677.71,373.57,633.27,365.46,672.87,710.49,712.7,887.49,618.57,567.48,609.87,799.9,712.03,558.74,629.88,491.08
53,678.2,373.56,634.79,365.45,672.62,710.49,712.11,887.54,618.1,567.25,609.78,800.12,711.37,558.73,629.56,490.92
54,680.56,375.73,634.71,365.46,669.42,710.56,711.34,887.51,617.94,568.16,608.41,799.96,711.38,558.72,629.48,490.99
55,683.76,375.71,634.59,365.55,669.51,706.93,710.64,887.48,616.9,567.2,608.42,800.2,711.34,558.78,629.49,490.99
56,683.67,376.25,634.44,365.64,669.63,707.17,711.01,887.48,615.64,567.21,608.01,799.01,710.74,559.25,629.41,491.01
57,684.66,376.29,634.3,365.62,669.36,707.23,711.04,887.57,613.94,566.59,606.37,799.22,710.04,559.41,629.39,490.83
58,684.5,376.31,634.45,365.83,668.05,707.28,710.68,887.49,613.69,566.61,606.21,799.63,710.05,560.6,629.32,491.03
59,684.45,375.86,635.16,365.73,668.12,707.43,709.53,887.22,613.64,566.42,603.79,798.42,709.39,561.07,629.17,491.08
60,687.72,376.21,635.17,365.61,668.09,707.57,709.09,887.09,613.18,565.87,601.33,798.58,709.1,561.52,629.15,491.04
61,687.62,376.36,635.57,365.76,668.18,707.41,708.66,886.95,613.22,565.8,601.2,799.53,708.98,562.83,629.39,491.03
62,681.0,376.16,636.62,365.37,668.32,707.49,707.78,886.88,616.03,566.01,599.87,798.69,708.27,563.07,629.5,490.67
63,682.6,377.3,636.55,366.42,667.57,706.6,707.78,886.88,613.08,566.02,599.73,798.79,707.8,563.05,628.96,490.99
64,683.48,379.47,636.52,367.63,667.76,705.82,707.67,886.14,612.45,566.43,599.85,798.79,707.01,563.4,628.51,491.61
65,685.82,379.59,636.32,367.87,665.3,705.44,707.37,886.13,611.44,566.27,599.27,801.95,706.88,563.89,628.51,492.0
66,686.62,380.53,635.83,369.25,664.76,707.17,707.38,885.74,609.99,566.97,596.18,802.55,706.84,564.36,629.09,492.89
67,684.89,380.42,637.32,369.8,662.28,707.55,707.32,885.72,610.13,568.59,595.64,806.94,706.81,564.92,629.09,493.39
68,683.69,380.39,639.09,371.05,662.51,707.57,706.54,885.78,610.23,568.67,593.38,806.36,706.54,565.93,629.01,493.72
69,684.1,380.38,638.98,372.39,662.72,706.46,706.41,885.88,610.25,568.39,591.82,806.53,706.39,565.96,629.03,493.71
70,685.08,381.81,639.23,373.86,661.9,706.49,706.31,885.11,609.95,568.38,588.98,803.48,706.34,566.59,629.12,493.98
71,685.33,382.1,639.53,374.09,662.01,706.13,706.12,884.12,609.07,568.49,587.71,801.27,705.41,566.55,628.74,494.28
72,686.97,382.16,639.71,374.4,661.97,706.04,706.13,883.45,606.47,567.8,584.33,798.65,704.03,566.52,628.77,494.79
73,686.91,381.67,641.11,374.77,661.13,705.91,706.72,883.72,606.66,567.63,580.72,798.69,704.04,566.84,629.35,495.26
74,686.86,379.76,642.26,374.76,660.5,705.92,706.78,884.08,607.47,567.34,578.41,800.62,704.36,568.78,629.78,495.9
75,686.09,377.96,643.77,374.68,660.47,705.56,705.39,883.72,607.5,566.75,575.58,799.82,703.96,568.74,629.78,496.02
76,686.55,379.58,643.69,375.1,658.84,705.1,704.6,884.12,607.33,566.13,571.86,800.07,703.99,568.69,629.76,496.63
77,686.64,379.68,644.58,375.66,658.22,703.65,704.22,884.48,607.14,565.97,569.42,800.08,703.96,568.85,629.82,496.71
78,687.12,382.2,644.53,375.68,657.31,701.71,703.95,884.49,606.2,566.01,567.74,800.16,703.88,569.11,629.81,496.94
79,687.32,384.02,644.53,375.64,654.94,700.63,702.49,884.5,605.9,566.17,566.61,799.66,703.85,569.29,629.74,496.88
80,686.93,383.86,645.85,375.86,652.54,699.92,700.64,883.0,605.18,566.16,563.85,798.11,703.89,570.09,629.78,496.95
81,689.7,385.39,645.72,376.5,650.84,700.94,698.22,883.42,602.66,566.21,561.05,795.32,703.85,571.01,629.92,497.12
82,691.9,387.68,645.55,377.99,648.74,701.54,698.33,883.52,598.75,566.47,560.95,789.3,703.61,571.78,629.45,497.52
83,692.04,386.99,645.95,379.46,647.46,701.6,698.39,883.2,598.92,565.96,556.62,790.06,703.49,572.59,629.5,498.29
84,691.9,386.73,647.15,379.49,646.15,702.99,700.71,882.8,602.03,566.84,553.22,790.45,703.5,573.26,629.66,498.93
85,691.7,387.24,648.18,381.17,643.94,705.54,700.53,882.81,602.52,567.19,551.31,789.09,703.5,574.56,629.84,499.71
86,691.66,386.42,648.43,382.25,642.41,705.45,700.68,882.5,601.92,565.77,549.89,788.67,703.78,574.66,630.69,500.07
87,691.52,386.28,652.4,382.27,641.08,708.76,700.71,881.41,605.66,566.47,546.19,788.66,702.8,574.83,630.66,500.06
88,692.04,388.14,652.03,383.04,640.42,708.54,700.61,880.61,605.61,566.35,541.93,788.81,701.89,575.37,630.77,500.3
