Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
0,888.91,320.84,918.55,314.92,900.64,379.0,856.33,359.41,908.46,412.08,841.1,372.34,938.67,261.01,928.93,292.67
2,311.73,233.06,268.75,214.86,332.44,445.93,392.88,573.38,258.03,360.24,242.31,533.55,282.56,328.85,218.64,282.62
3,311.79,232.75,268.76,213.59,331.76,446.16,392.91,576.03,258.03,359.32,242.23,533.54,282.74,331.29,219.86,282.6
4,312.28,232.65,268.94,213.06,331.71,446.13,392.9,576.18,258.29,358.65,242.23,533.15,283.23,332.5,220.8,282.58
5,312.85,232.55,269.04,212.61,331.59,446.06,392.76,577.05,258.14,358.45,242.2,533.14,283.39,332.83,221.42,282.58
6,313.68,232.67,269.11,212.53,331.53,446.05,392.82,577.12,257.93,358.35,242.2,533.15,284.01,333.19,221.79,282.87
7,314.2,232.52,269.11,212.47,331.45,445.96,392.93,578.4,257.67,358.11,242.1,533.24,284.69,333.95,222.2,283.06
8,315.35,232.47,269.21,212.48,331.42,445.72,393.09,579.62,257.48,358.04,242.13,533.21,285.06,334.2,222.47,283.22
9,315.53,232.3,269.56,212.51,331.42,445.7,393.23,580.05,257.29,357.79,242.1,533.43,286.24,335.36,223.16,283.71
10,315.47,232.28,269.97,212.49,331.39,445.7,393.42,580.23,257.31,357.41,242.03,533.57,286.99,335.98,223.65,284.0
11,316.92,232.26,270.04,212.5,331.38,445.72,393.42,580.35,257.27,356.9,242.38,533.24,287.66,336.34,224.07,284.37
12,316.94,233.18,270.68,212.48,331.78,446.3,393.3,580.56,257.54,357.22,242.4,533.27,288.56,336.59,225.26,284.61
13,317.99,233.21,270.92,212.49,331.81,446.56,393.28,581.08,256.81,357.01,242.46,533.27,289.4,336.8,225.89,285.32
