Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
1,370.24,347.27,290.33,332.31,431.27,668.77,551.23,826.78,345.06,546.06,298.16,776.26,384.16,505.76,275.86,447.06
2,371.01,347.45,290.84,331.82,431.82,669.22,559.62,829.63,345.53,545.91,296.01,775.75,385.19,508.43,278.58,446.98
3,371.62,347.44,291.04,331.82,432.25,669.22,562.12,831.32,345.53,545.75,294.92,775.77,386.59,510.33,280.76,446.99
4,372.59,347.44,291.06,331.83,432.24,669.35,562.37,832.39,345.61,545.66,294.85,775.77,387.44,511.91,282.58,446.99
5,373.35,347.61,290.96,331.82,432.4,669.26,564.1,832.64,345.6,545.51,295.06,775.49,387.85,511.85,283.17,446.92
6,374.13,347.68,291.43,331.81,432.4,669.13,565.28,832.93,345.57,544.91,295.24,775.02,388.32,511.69,283.76,446.86
7,375.18,347.68,292.13,331.69,432.48,669.13,564.8,832.81,345.34,544.04,295.33,774.95,389.5,511.58,284.23,446.65
8,375.16,347.85,293.29,331.64,432.81,669.01,564.81,833.14,346.17,543.91,295.71,774.94,390.22,511.52,284.22,446.31
9,375.15,347.94,294.75,331.32,433.94,669.02,564.89,833.06,346.47,543.84,296.46,774.57,390.83,510.96,284.14,445.87
10,375.09,347.95,294.84,331.17,434.94,668.97,565.55,833.32,346.63,543.76,297.23,773.97,390.83,510.33,284.08,445.86
11,375.02,347.51,294.81,331.23,435.75,669.01,565.93,833.29,347.03,543.96,297.27,773.91,390.86,510.19,283.57,445.87
12,373.92,347.06,294.83,331.18,435.94,668.98,566.27,833.2,347.85,544.22,297.32,773.9,390.02,510.1,282.66,445.88
13,373.93,347.28,294.38,331.36,435.92,668.98,566.29,833.17,347.53,544.28,296.64,773.97,389.26,509.87,281.2,445.87
14,373.7,347.47,293.93,331.58,435.84,668.99,566.21,833.13,346.8,544.23,295.74,774.0,388.03,509.84,280.1,445.9
15,373.59,347.47,293.73,331.55,435.57,668.94,566.13,833.19,346.58,544.42,295.17,774.19,387.74,509.81,279.62,445.9
16,373.15,347.43,293.72,331.5,435.66,668.93,566.08,833.31,346.53,544.8,295.08,774.44,387.43,510.02,279.3,445.9
17,372.72,347.54,293.71,331.53,435.66,669.03,566.01,833.38,346.22,545.07,295.1,774.45,386.58,510.13,279.04,445.96
18,372.68,347.68,293.76,331.5,435.67,668.95,565.96,833.64,346.36,545.11,295.08,774.59,384.95,510.11,278.68,445.89
19,372.46,347.72,293.84,331.65,435.66,668.88,565.93,833.84,346.17,545.24,295.22,774.68,384.33,510.08,278.18,445.9
20,372.39,347.66,293.98,331.66,435.65,668.79,565.93,833.87,346.06,545.41,295.22,775.08,384.04,510.14,277.77,445.91
21,372.22,347.77,294.08,331.66,435.65,668.78,566.66,833.97,346.04,545.45,295.23,775.23,384.08,510.22,277.69,445.94
22,372.22,347.89,294.22,331.71,435.63,669.09,567.21,834.02,346.08,545.52,296.53,775.24,384.09,510.28,277.72,445.94
23,372.43,348.38,294.36,331.8,435.38,669.38,567.51,834.23,345.25,545.44,297.33,775.18,384.04,510.3,277.9,445.92
24,373.41,348.97,294.48,331.88,435.38,669.44,567.67,834.34,344.29,545.47,299.65,774.48,384.18,510.4,278.39,445.91
25,374.83,350.47,294.64,332.14,435.28,669.45,567.79,834.24,343.54,545.58,301.89,772.92,384.18,510.43,278.79,445.9
26,375.19,350.85,295.04,332.26,435.54,669.45,568.1,833.72,343.69,545.82,303.61,772.31,384.49,510.49,279.63,445.98
27,376.32,350.97,295.62,332.36,435.89,669.45,568.37,833.2,343.63,545.85,305.09,771.39,385.84,510.79,281.48,446.1
28,376.54,350.95,296.48,332.54,437.98,669.42,568.47,832.65,343.96,546.02,305.62,771.22,386.25,511.87,283.62,446.15
29,378.1,350.99,297.07,332.73,437.93,669.42,568.53,832.23,343.97,546.03,305.81,771.26,388.01,513.0,284.74,446.16
30,378.7,351.17,297.56,332.88,438.06,669.38,568.95,832.06,344.07,546.03,305.62,771.3,388.1,512.97,284.94,446.11
31,379.01,351.83,298.56,332.95,438.03,669.16,569.12,831.99,343.66,546.01,305.47,771.32,388.08,512.97,285.65,445.64
32,379.0,352.05,299.69,332.87,437.59,668.94,569.24,831.32,343.43,546.02,305.4,771.36,388.01,512.95,286.43,444.89
33,379.22,352.38,299.7,332.9,437.35,668.66,569.52,831.23,342.42,546.14,305.54,771.39,387.99,512.94,286.68,444.72
34,379.17,353.11,300.04,333.16,436.43,668.51,569.52,831.24,341.24,546.24,305.5,771.85,387.94,513.05,287.38,444.68
35,379.14,353.5,300.47,333.07,436.42,668.56,570.39,831.79,340.51,546.27,305.44,772.03,388.15,513.16,288.5,444.49
36,379.37,353.87,301.03,332.91,436.51,668.62,570.32,831.9,340.44,546.27,305.4,772.08,387.94,513.4,289.26,443.91
37,379.53,354.08,301.63,332.47,436.51,668.61,570.26,831.98,339.59,546.06,305.45,772.09,387.77,513.41,289.37,443.47
38,380.31,354.74,302.83,332.43,435.85,668.43,570.04,832.39,339.35,546.01,305.42,772.09,387.76,513.63,290.3,442.89
39,380.86,354.87,303.8,331.99,435.75,668.25,569.79,832.67,339.34,545.9,305.31,772.65,387.61,513.63,290.71,442.3
40,381.03,354.87,306.12,331.66,435.58,668.15,569.51,832.92,339.36,545.62,305.29,772.85,386.94,514.27,291.64,441.83
41,381.12,354.81,308.41,331.12,434.81,668.1,568.84,833.11,339.77,545.42,305.28,773.3,386.72,515.32,291.81,441.23
42,381.19,354.79,310.09,330.7,434.69,668.06,568.88,833.29,340.21,545.36,305.39,773.66,386.61,516.72,292.09,440.69
43,381.4,354.79,310.6,330.47,434.68,668.13,568.88,833.63,340.25,545.09,305.38,773.81,386.51,517.0,293.04,440.05
44,381.67,354.78,311.54,330.25,434.92,668.12,568.87,833.78,340.46,544.59,305.47,773.94,386.0,517.47,293.8,439.94
45,382.71,354.94,311.69,330.04,434.89,668.11,568.84,834.17,340.53,543.86,305.64,774.15,384.53,517.43,294.11,439.6
46,382.74,354.89,312.11,330.0,434.27,668.11,568.74,834.19,340.54,543.56,305.79,774.53,384.31,517.5,294.61,439.38
47,382.91,354.92,313.16,329.94,434.15,668.45,569.12,834.42,340.69,543.33,306.51,774.89,384.31,517.55,295.16,438.98
48,382.9,354.91,314.27,329.81,434.09,669.11,569.08,834.58,340.88,543.16,306.85,775.03,384.37,517.55,295.44,438.79
