Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
1,534.05,384.55,499.09,418.66,529.2,689.8,558.48,886.87,430.23,569.08,299.07,795.23,517.82,614.55,453.4,531.9
2,534.4,388.55,498.97,417.6,531.66,689.06,576.86,863.4,430.42,569.08,298.06,796.44,518.1,613.53,457.91,533.79
3,533.76,390.43,499.12,416.95,533.65,687.78,581.22,858.43,430.94,570.27,297.62,796.8,518.6,613.3,459.32,535.42
4,534.33,392.62,498.96,416.97,534.35,686.97,582.9,858.33,430.98,570.71,297.42,797.1,519.12,613.15,459.81,537.11
5,535.01,394.22,498.78,416.98,534.75,685.14,582.36,858.96,430.89,570.74,296.58,797.45,519.39,613.08,459.86,537.94
6,535.43,394.33,498.58,416.91,534.68,684.94,581.5,860.13,430.9,570.28,296.09,797.66,519.61,612.82,460.1,538.01
7,535.28,394.39,498.58,416.55,534.74,685.03,581.18,860.54,430.9,570.48,295.93,797.76,519.61,612.39,460.14,537.87
8,534.3,394.38,498.63,416.5,535.02,685.11,580.45,860.63,431.67,572.16,295.53,797.89,519.61,612.41,460.24,537.96
9,532.96,394.33,498.62,416.54,535.14,685.15,579.81,861.54,432.12,572.51,295.3,798.26,519.69,612.4,460.66,538.1
10,531.95,394.21,498.62,416.92,535.3,685.19,579.53,862.12,432.62,572.81,295.23,798.6,519.79,612.89,461.59,538.66
11,531.79,394.37,498.39,417.69,535.26,685.19,579.35,862.26,432.61,572.95,294.98,798.83,519.89,613.26,462.3,539.11
12,531.73,394.75,498.12,417.86,534.6,685.21,579.47,863.74,431.17,572.73,294.73,798.87,520.11,614.14,462.24,539.83
13,531.65,395.58,497.44,418.34,533.97,685.44,579.27,864.94,430.36,572.91,294.49,799.14,520.21,614.89,462.32,541.4
14,531.3,397.18,497.11,418.94,533.94,686.25,579.15,864.99,430.36,573.19,293.87,799.2,520.26,615.19,462.36,542.05
15,530.9,397.99,496.13,420.08,534.28,686.26,579.02,864.69,430.17,574.64,293.3,799.46,520.26,615.42,462.39,543.36
16,530.38,399.52,495.39,420.55,534.14,687.56,578.78,865.48,429.76,576.35,293.09,799.85,520.26,615.6,462.37,543.43
17,529.63,399.61,495.28,420.53,534.08,687.61,578.72,865.23,429.52,576.87,292.75,800.05,520.21,615.86,462.36,543.65
18,529.19,399.48,494.93,420.64,533.73,687.76,578.7,865.25,429.34,576.77,292.08,800.11,519.9,615.91,462.33,543.67
19,528.36,399.32,494.6,420.74,533.65,687.73,578.67,865.25,429.02,576.72,291.68,800.15,519.68,616.1,462.29,543.64
20,528.31,399.19,494.53,420.97,533.56,687.73,578.54,865.24,428.53,576.67,291.13,800.18,519.68,616.56,462.24,543.92
21,528.25,399.1,494.52,421.54,533.55,687.51,578.47,865.28,428.47,576.68,290.74,800.18,519.61,617.01,462.2,545.1
