Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
1,603.73,361.1,583.56,371.76,623.74,600.82,646.97,735.38,568.73,527.32,446.35,685.67,575.1,532.25,554.92,450.4
2,601.69,361.95,585.3,371.46,624.94,608.5,647.1,735.91,569.78,525.23,446.63,685.26,576.18,531.86,557.55,450.4
3,600.08,362.03,586.34,370.5,625.98,609.98,647.84,735.91,570.79,523.82,447.22,685.04,577.36,530.83,559.04,449.87
4,599.99,362.04,586.84,370.0,626.23,610.39,648.87,735.67,570.9,522.35,447.9,684.23,578.14,527.59,560.29,448.85
5,599.6,361.84,587.15,368.91,626.24,609.82,648.84,735.61,570.56,520.54,448.39,683.11,578.66,526.13,560.84,447.87
6,599.68,361.15,587.51,367.81,626.17,609.5,648.82,735.39,569.11,518.17,448.61,681.95,579.56,524.56,561.23,447.19
7,599.72,360.08,587.72,367.28,625.38,609.32,648.82,734.58,569.11,517.34,449.16,680.94,580.15,524.02,561.63,446.55
8,599.98,359.47,587.79,366.7,623.62,609.1,648.67,734.02,568.66,516.38,449.32,680.72,580.98,523.73,561.92,446.04
9,600.36,359.17,587.97,365.83,621.97,608.95,648.69,733.61,568.62,516.17,449.3,680.45,581.57,522.84,561.83,445.63
10,600.39,358.97,588.25,365.44,621.49,608.83,647.63,732.73,568.76,516.17,449.29,680.28,582.75,522.3,561.83,445.27
11,600.25,358.58,588.45,365.4,620.74,608.77,645.52,732.74,568.79,516.2,449.42,679.92,583.63,521.68,561.83,444.97
12,600.31,358.51,588.44,365.38,619.13,608.76,643.62,732.77,568.78,516.09,449.84,679.56,585.07,521.94,561.86,444.92
13,600.47,358.47,588.43,365.33,617.67,608.82,641.85,733.18,568.31,515.53,450.06,679.42,586.05,521.83,561.87,444.89
14,601.01,358.46,588.42,365.19,616.79,608.92,641.28,733.25,568.13,514.93,450.73,678.99,586.87,521.54,561.85,444.78
15,602.33,358.48,588.41,364.75,615.41,609.2,640.51,733.29,567.9,514.55,451.27,678.81,588.09,521.31,562.09,444.65
16,604.29,358.53,588.35,364.75,612.66,609.4,639.98,733.3,566.47,513.43,452.38,678.82,589.74,521.1,562.43,444.66
17,605.11,358.54,588.4,364.82,612.85,609.64,639.95,733.35,566.49,513.49,453.31,678.78,591.99,521.0,562.98,444.66
18,606.19,358.49,588.52,364.95,612.89,609.98,639.98,733.34,566.56,513.44,455.13,678.57,593.84,521.01,564.2,444.62
19,609.36,358.47,588.64,364.95,610.94,610.11,640.79,733.56,566.6,513.3,457.66,678.16,595.56,520.81,565.13,444.38
20,611.47,358.42,589.3,364.88,611.37,610.15,641.53,733.73,567.32,513.22,460.09,677.7,597.97,520.65,567.26,444.19
21,613.27,358.51,590.98,364.89,611.74,610.16,642.71,733.58,568.4,512.85,463.06,677.31,600.36,519.27,569.33,443.6
22,614.08,358.5,592.68,364.93,611.81,609.94,643.31,733.58,569.87,512.24,465.63,676.89,603.84,518.32,571.65,443.18
23,615.92,358.3,593.79,364.78,611.91,609.78,644.12,733.4,571.85,511.67,468.32,676.06,608.81,515.88,573.69,442.64
24,616.61,357.99,596.55,364.39,612.57,609.39,646.92,733.34,575.46,511.09,471.86,675.13,613.29,514.59,575.66,442.14
25,619.42,357.72,598.3,363.85,614.69,608.93,649.29,733.09,577.09,510.79,474.66,674.28,617.23,512.82,577.69,441.58
26,620.99,356.65,601.17,362.93,616.97,607.85,651.4,732.4,578.07,510.13,477.21,673.37,620.07,510.06,579.44,440.19
27,622.35,355.87,603.03,362.39,619.53,606.82,651.68,731.69,579.77,509.67,479.66,673.01,622.6,508.76,582.05,439.32
28,625.53,355.57,603.8,361.54,622.31,605.79,653.73,731.0,580.55,509.01,482.87,671.42,624.76,506.31,583.49,437.7
29,630.59,355.4,603.53,360.01,624.6,604.34,654.54,730.78,580.55,507.0,485.37,670.53,626.78,504.36,584.61,436.31
