Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
1,609.03,385.5,605.96,402.94,658.33,688.67,716.29,844.25,572.75,583.17,508.75,810.01,576.38,607.84,569.12,496.9
2,609.39,380.34,596.76,397.78,657.39,687.97,716.54,841.11,570.13,576.47,508.43,809.11,574.5,607.61,557.99,496.12
3,608.2,380.19,595.97,391.76,657.27,687.76,711.98,840.88,568.96,575.76,507.97,808.83,572.68,606.86,556.16,494.29
4,608.13,381.13,592.86,390.46,656.84,687.71,711.49,840.73,567.54,575.75,507.64,808.81,570.75,605.9,553.21,493.24
5,603.56,381.92,592.31,390.81,656.41,687.93,711.66,840.04,567.0,576.11,507.2,808.79,569.51,604.86,551.83,492.57
6,603.27,381.65,590.17,391.01,655.89,688.02,711.74,838.28,566.69,576.36,506.68,808.8,567.39,604.25,549.7,492.65
7,600.63,381.88,589.58,390.65,655.69,687.78,711.52,838.33,564.96,576.41,505.47,809.52,565.02,604.05,547.74,492.71
8,599.38,381.68,587.47,387.29,654.3,687.55,711.11,837.39,562.8,575.62,504.81,809.49,560.23,603.16,545.98,491.89
9,598.18,381.06,586.58,386.66,652.61,687.5,711.89,836.78,563.09,575.76,504.49,809.45,558.01,602.02,546.4,491.64
10,596.23,379.61,584.69,386.56,650.58,687.6,710.5,836.9,562.11,575.72,503.56,809.7,555.49,601.54,544.42,491.46
11,596.02,379.13,582.59,385.94,649.76,687.6,709.14,837.0,560.25,575.72,502.7,810.12,552.19,601.23,543.14,490.89
12,596.88,376.6,579.4,383.88,648.06,687.48,709.24,836.93,558.07,574.15,502.18,810.34,549.76,600.98,541.26,489.74
13,596.36,374.46,578.32,384.42,646.71,687.47,708.8,837.0,558.52,574.17,502.06,810.48,548.83,600.45,539.48,489.65
14,594.87,375.41,577.3,384.13,646.49,687.3,708.91,836.49,558.82,574.2,501.68,810.77,547.3,599.84,536.17,488.6
15,590.48,375.57,576.12,384.44,645.52,686.85,703.6,836.57,558.81,574.26,501.6,810.58,546.19,598.26,534.4,488.24
16,588.28,374.7,574.62,383.33,644.86,686.84,701.69,840.11,558.84,573.96,501.21,810.56,546.37,598.03,534.27,487.85
17,583.07,374.97,574.48,382.12,643.94,686.61,701.21,841.41,558.96,573.74,500.88,810.56,545.16,598.0,532.05,487.01
18,582.29,374.78,572.42,380.62,642.73,685.65,701.46,841.32,558.35,573.28,500.72,810.01,543.21,597.62,530.25,485.36
19,583.8,377.01,566.51,379.59,640.77,685.19,701.88,841.22,556.8,572.94,499.86,810.04,540.56,597.57,525.16,485.12
20,584.14,375.88,565.74,377.14,640.04,685.2,704.13,841.15,556.02,571.25,499.28,810.0,539.63,597.53,524.19,484.98
21,580.84,375.23,564.82,376.67,639.16,685.32,704.19,840.01,555.81,570.56,498.68,809.24,538.45,596.91,524.67,484.5
22,579.84,376.74,562.56,377.07,637.94,685.0,705.52,838.15,553.3,570.66,497.57,808.06,535.93,596.23,520.58,484.54
23,577.5,376.13,561.88,376.54,637.08,685.03,706.48,838.03,552.7,570.69,496.85,807.64,534.32,595.78,520.16,484.51
24,578.54,378.48,558.91,375.6,636.06,684.52,706.36,837.22,550.41,570.72,495.79,806.96,532.83,594.58,517.83,483.35
25,576.25,377.5,557.57,375.68,635.41,683.95,706.0,836.59,549.89,570.36,495.89,805.29,531.69,594.06,515.77,482.05
26,575.54,376.04,556.11,374.29,634.13,682.61,706.01,836.53,546.57,569.07,495.29,805.15,530.28,593.13,511.6,480.41
27,570.81,370.76,554.35,368.61,633.25,680.93,705.01,836.11,545.31,565.53,494.77,804.97,529.18,592.26,511.0,477.07
28,567.87,369.9,552.16,366.62,632.59,680.5,706.57,835.17,544.7,565.48,494.77,804.57,528.29,591.71,509.63,476.16
29,568.25,370.23,550.5,367.27,632.6,679.42,706.93,833.03,544.82,565.65,494.63,804.52,527.11,591.07,507.89,476.21
30,568.71,368.55,547.36,366.94,632.37,678.9,707.06,832.98,543.65,565.37,493.87,804.57,525.83,590.51,507.06,476.24
31,567.96,368.39,546.9,366.91,632.14,678.26,707.43,831.31,544.06,565.2,493.84,804.07,524.71,589.57,506.1,475.68
32,566.44,365.83,544.49,366.45,631.89,677.63,711.45,834.37,544.29,564.93,493.35,803.73,524.47,589.13,507.09,475.72
33,563.74,364.76,542.74,365.97,631.75,677.22,711.83,834.31,544.46,564.62,492.97,803.72,523.51,588.25,505.47,475.62
34,564.66,363.48,539.8,363.86,631.8,677.01,713.77,829.66,544.23,564.59,492.47,803.44,523.01,587.09,504.73,474.6
35,565.21,363.42,539.34,359.5,631.85,676.33,713.4,831.39,544.18,564.18,492.17,803.34,522.4,586.49,504.3,472.79
36,566.82,363.55,537.85,359.85,631.89,675.06,712.82,831.32,543.61,564.18,492.19,802.14,521.52,585.95,501.32,472.16
37,566.88,361.44,536.66,359.5,631.91,674.2,711.17,831.11,543.6,563.93,492.22,801.07,520.92,585.18,498.86,471.52
38,563.96,360.93,536.12,359.17,631.95,673.76,711.1,831.25,544.11,563.93,492.24,800.63,519.81,584.42,497.72,470.86
39,564.23,361.09,534.69,359.57,632.04,673.56,706.42,828.37,544.12,563.83,492.35,798.24,518.21,584.24,497.1,471.0
40,564.51,362.0,533.26,359.8,632.08,673.61,706.71,829.7,544.15,563.84,492.54,797.19,516.77,583.46,494.92,470.75
41,562.3,360.97,534.05,358.95,632.15,673.12,705.16,829.43,545.57,563.11,492.73,797.01,515.45,580.93,495.11,467.21
42,562.48,361.18,533.85,359.11,632.25,673.09,705.33,830.6,545.41,563.13,492.73,797.12,514.2,579.92,493.69,466.59
43,562.72,360.62,534.26,358.03,632.71,672.57,704.9,830.65,545.51,562.78,492.8,796.96,512.78,579.36,491.89,466.03
44,562.93,360.73,532.78,357.99,633.24,672.46,704.87,830.95,545.27,562.91,492.99,796.77,511.77,579.1,492.05,465.96
45,563.16,360.77,533.11,358.0,633.79,672.3,707.44,831.64,545.83,563.38,493.23,796.85,510.91,578.24,490.95,465.07
46,563.36,360.52,533.24,356.77,634.34,672.05,707.21,832.27,545.75,563.25,493.43,796.42,510.19,578.16,490.09,464.32
47,563.4,360.27,533.18,356.82,634.94,671.6,707.68,832.28,544.87,563.22,493.72,796.04,509.83,578.31,489.51,464.41
48,564.12,360.31,532.38,356.91,635.17,671.15,708.59,832.26,543.01,563.19,494.15,796.08,509.42,578.41,488.63,464.61
49,564.05,359.78,532.06,357.09,635.62,670.99,708.58,832.28,542.84,563.08,494.46,796.14,509.09,578.63,488.29,466.44
50,564.12,359.82,532.16,356.83,636.83,671.0,708.42,832.05,542.9,563.38,494.54,796.16,508.34,578.71,487.48,465.56
51,564.71,359.91,532.27,356.64,637.33,670.95,709.19,832.2,543.09,563.26,494.99,796.08,508.08,578.45,486.99,464.21
52,564.92,360.08,532.35,356.69,637.77,670.96,709.18,832.15,543.47,563.21,495.33,795.97,507.11,578.06,486.52,463.73
