Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
1,730.68,551.11,706.09,553.74,610.11,765.52,536.22,894.68,559.16,645.41,634.95,890.34,780.41,722.51,711.7,654.49
2,726.72,551.08,706.23,549.61,652.94,750.58,583.02,905.44,562.09,645.79,563.84,889.75,780.3,722.94,712.23,654.54
3,726.11,551.05,706.23,545.87,621.79,759.44,531.2,896.19,562.07,646.18,588.94,889.97,779.1,721.66,712.21,653.38
4,725.16,550.63,706.24,546.09,637.78,747.08,596.31,910.51,563.04,646.69,487.4,866.1,778.65,721.72,712.45,654.31
5,725.25,550.03,704.53,547.8,677.19,746.98,699.64,920.88,562.43,648.98,476.69,858.36,778.63,725.3,712.45,657.86
6,725.37,549.66,704.56,548.76,686.23,745.26,715.75,923.81,562.87,651.74,474.48,857.15,778.07,725.2,711.49,657.71
7,726.27,550.39,704.34,548.86,686.73,744.53,720.04,926.76,563.26,651.5,474.66,857.32,778.04,725.12,710.65,657.64
8,727.58,553.01,699.71,548.97,680.05,742.33,708.68,928.78,558.57,651.9,476.79,857.02,777.17,725.68,708.47,658.41
9,727.58,553.68,699.73,547.46,670.8,739.97,705.78,928.15,558.22,651.83,478.04,856.73,777.18,725.63,708.56,658.2
10,726.51,558.15,699.91,545.16,683.96,740.7,719.06,930.07,555.5,651.73,477.06,855.99,776.69,725.6,708.39,658.13
11,724.58,556.67,702.43,545.62,688.31,741.05,721.94,928.47,557.61,651.64,474.88,856.65,776.95,725.91,710.34,658.06
12,724.64,554.56,703.51,547.22,689.57,741.57,720.52,928.68,560.28,651.65,473.9,856.53,776.88,726.43,710.32,658.44
13,724.46,552.0,704.02,547.42,690.9,742.29,721.63,927.94,561.79,651.55,474.96,856.55,775.95,727.01,709.77,658.41
14,724.29,551.53,703.55,546.68,690.55,742.92,724.08,927.89,558.41,650.85,474.8,856.43,775.97,727.0,709.76,658.22
15,723.17,551.52,705.01,545.4,690.79,743.25,725.69,927.58,558.87,649.47,473.02,856.6,775.7,726.75,708.69,656.61
16,720.17,550.84,706.53,546.1,689.88,743.46,726.47,927.22,559.85,649.52,473.77,856.11,776.05,726.71,709.88,656.78
17,717.82,550.16,706.79,546.23,691.26,743.68,726.1,926.74,564.18,649.53,473.66,856.18,776.05,726.91,709.88,656.79
18,716.79,550.2,707.31,542.7,690.07,743.75,727.57,926.37,564.27,649.49,473.74,856.01,778.19,727.05,709.92,655.93
19,716.78,550.12,708.75,543.09,689.29,744.0,725.66,926.29,564.44,649.42,474.0,856.03,778.54,727.96,710.75,656.09
20,715.39,545.53,710.3,543.96,689.72,744.1,728.54,925.89,566.09,649.67,475.19,856.07,779.6,729.94,712.24,656.91
21,715.76,545.87,710.96,544.07,689.41,744.17,726.24,925.81,566.29,648.53,475.7,855.74,779.57,729.88,712.88,656.83
22,718.81,544.2,710.27,544.11,690.08,744.43,725.38,925.39,566.31,649.06,475.61,855.68,777.4,728.87,712.38,656.83
23,718.83,544.54,709.43,544.47,692.06,744.48,726.8,925.31,566.22,648.99,475.05,855.72,777.52,728.97,712.51,657.31
24,720.1,544.78,709.31,543.79,665.36,744.6,607.72,909.52,566.39,648.63,560.37,881.65,777.31,729.08,712.06,656.72
25,721.3,543.91,707.42,543.86,670.34,744.73,632.98,911.83,565.43,649.41,518.34,865.37,776.54,729.01,710.99,657.14
26,722.79,543.3,704.88,543.94,673.17,744.84,704.58,920.08,559.91,649.75,492.24,860.0,774.89,728.98,709.08,657.19
