Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
1,668.94,319.62,652.23,329.19,730.62,656.41,764.31,819.31,641.6,538.35,554.87,772.8,725.18,534.58,646.67,456.26
2,668.68,319.36,650.73,327.86,728.77,656.41,769.02,822.26,641.83,537.19,554.67,772.22,723.49,533.44,646.54,455.15
3,668.53,318.7,648.18,326.99,728.47,656.39,771.63,822.88,643.04,536.79,554.27,772.0,721.68,532.87,645.64,454.26
4,666.76,318.39,646.67,327.03,726.93,656.35,772.57,821.86,643.6,536.85,553.97,772.01,721.0,532.54,644.9,454.02
5,666.7,318.25,643.08,325.79,725.17,656.25,772.74,821.86,643.63,536.86,553.46,772.03,717.71,531.25,640.3,452.72
6,666.72,318.17,641.45,325.79,723.65,656.39,774.59,821.83,643.46,536.88,553.11,772.15,716.06,529.82,638.41,451.4
7,662.98,316.94,639.39,325.54,722.37,656.54,775.12,821.53,643.51,537.22,552.91,772.35,715.29,529.33,635.8,451.38
8,656.05,316.06,638.4,325.25,721.0,656.89,774.78,821.18,643.29,537.25,552.56,772.54,713.99,527.84,634.31,451.05
9,657.07,315.75,633.22,324.79,720.28,656.93,774.5,820.7,639.57,535.91,551.94,773.08,712.81,527.31,631.88,450.77
10,649.58,315.09,634.05,323.91,719.0,656.89,771.83,820.05,638.58,535.48,551.13,773.46,710.88,527.43,631.82,450.28
11,651.68,314.64,630.24,323.94,718.04,656.79,769.95,820.08,634.65,534.3,551.13,773.31,709.15,527.38,629.12,450.32
12,651.71,314.59,626.42,323.53,715.67,656.82,770.75,821.64,630.31,533.59,550.8,773.37,707.55,527.42,627.19,450.07
13,649.3,313.97,625.68,322.65,713.49,656.76,770.62,821.38,628.19,530.82,550.39,773.41,706.79,527.82,626.67,449.68
14,647.24,311.6,624.66,322.59,712.78,656.6,770.05,821.26,627.06,529.73,549.15,773.94,705.31,527.83,626.4,449.61
15,646.28,311.72,623.77,322.72,712.2,656.46,768.26,819.21,626.97,529.53,549.01,773.91,705.13,528.23,625.11,449.63
16,644.14,311.85,620.9,324.46,710.41,657.25,768.31,818.17,627.55,529.72,548.75,773.77,704.33,528.72,624.57,449.85
17,644.78,311.94,618.62,324.27,709.77,657.98,768.46,818.65,626.41,529.4,548.24,774.66,701.88,528.74,621.84,449.6
18,643.85,312.01,617.86,324.09,707.88,658.0,768.45,819.23,626.26,529.54,547.32,775.55,699.36,528.75,619.98,449.29
19,641.8,311.85,615.0,323.11,706.49,657.96,768.56,819.24,625.32,528.75,546.92,776.11,699.29,528.55,619.36,448.82
20,640.54,311.49,610.34,322.35,705.13,658.39,769.07,818.63,625.63,528.88,546.53,776.26,699.49,528.54,617.98,448.73
21,637.3,311.37,608.17,321.38,704.5,657.7,769.08,818.52,624.1,528.86,546.34,776.39,698.06,528.51,615.55,448.54
22,634.68,311.13,607.28,320.44,704.03,657.43,769.08,818.54,621.89,528.74,546.19,776.6,697.6,528.54,614.3,448.51
23,632.59,310.92,605.83,319.41,703.2,655.65,769.09,818.02,617.61,527.56,545.8,776.59,695.74,528.6,612.42,448.34
24,630.63,310.94,604.37,318.93,702.08,655.63,768.93,817.97,617.47,527.63,545.69,777.35,694.87,528.16,611.15,447.74
25,629.63,310.48,603.02,318.8,701.19,655.43,768.97,817.8,616.32,527.54,545.59,777.65,694.08,527.93,609.52,447.74
26,628.6,310.59,600.8,319.11,699.27,655.33,768.79,817.5,613.66,527.37,545.46,777.76,693.03,527.83,609.04,447.95
