Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
1,702.69,415.44,700.79,417.66,663.08,721.7,726.38,892.7,606.27,588.98,522.3,806.15,717.0,590.56,641.75,517.44
2,704.88,418.66,697.42,420.02,664.57,722.06,726.84,892.82,608.02,591.51,517.1,806.04,716.99,590.96,636.24,521.18
3,706.93,420.74,696.57,421.35,667.24,722.75,731.53,894.05,609.53,592.51,513.8,806.01,716.59,591.21,634.74,524.45
4,709.25,425.02,695.62,423.11,669.61,723.38,731.72,895.8,609.62,593.91,511.8,805.52,715.53,591.34,632.43,525.72
5,710.39,426.9,695.54,423.2,669.72,722.6,731.5,896.32,609.95,593.84,508.32,805.15,715.35,594.46,632.13,527.73
6,710.04,427.03,695.66,427.05,669.65,722.6,731.23,896.38,608.83,594.98,504.53,805.08,715.3,595.05,631.78,530.24
7,710.21,428.58,696.24,428.26,672.16,722.61,729.93,896.88,608.7,596.98,503.21,804.81,715.16,596.44,632.11,533.24
8,715.83,428.84,695.71,433.11,673.24,722.03,727.88,897.99,604.8,597.36,499.96,804.72,714.94,597.6,631.52,538.13
9,715.53,431.99,696.28,432.52,673.89,722.14,729.48,897.92,602.12,597.18,498.85,804.24,714.65,599.4,631.6,537.87
10,716.12,433.18,695.97,432.1,674.51,722.88,729.25,897.79,599.04,597.11,496.26,804.57,713.91,600.96,631.77,538.27
11,715.8,432.71,696.05,433.01,675.31,722.42,729.31,897.65,598.18,597.07,494.38,804.43,713.92,601.56,631.91,538.91
12,716.58,436.33,696.07,436.27,676.24,723.45,730.43,897.51,598.73,600.71,493.28,804.4,713.43,601.71,631.96,539.88
13,717.28,435.62,695.34,436.55,678.84,723.44,730.39,896.21,596.91,600.6,490.27,804.42,713.09,602.71,635.18,541.71
14,719.98,437.38,694.7,443.27,678.44,723.37,730.3,896.01,594.99,600.78,489.02,804.26,713.14,604.45,635.7,546.18
15,723.79,439.99,693.55,445.08,678.16,722.97,729.63,895.53,591.87,600.93,487.87,804.26,712.08,608.38,635.97,548.87
16,722.98,440.66,693.61,446.91,679.43,725.27,729.34,895.79,591.85,603.89,486.12,807.09,712.02,610.51,636.14,551.31
17,723.76,441.94,692.54,449.98,680.51,727.65,729.33,896.42,592.03,603.6,485.98,809.13,714.57,612.47,636.74,554.51
18,723.36,442.93,692.6,451.42,680.66,728.16,730.16,897.72,592.08,603.37,484.98,810.24,714.79,617.09,636.97,555.96
19,721.1,443.74,693.09,456.75,682.28,728.01,727.78,897.6,593.3,608.23,485.15,813.23,714.77,617.41,636.97,558.33
20,721.07,446.37,693.72,455.86,683.98,728.05,727.02,897.77,593.49,608.34,482.45,815.22,714.53,618.61,637.79,561.03
21,721.81,451.27,694.19,460.37,684.08,727.95,726.78,898.23,593.68,607.78,481.33,818.24,714.98,620.88,638.77,565.6
22,722.4,453.7,692.57,463.95,683.9,728.33,726.8,898.35,592.86,610.46,479.79,819.56,717.22,623.09,639.28,567.67
23,722.27,455.02,692.64,466.6,683.91,728.94,727.35,898.17,590.32,610.9,478.01,821.13,719.69,627.14,641.04,572.4
24,721.83,454.55,693.99,469.96,683.78,728.9,727.36,898.33,590.66,610.95,476.9,822.48,720.45,631.05,643.63,575.92
25,721.97,459.4,694.01,473.09,683.67,728.15,726.97,898.57,587.93,611.44,476.27,822.56,721.53,632.14,644.42,577.38
26,721.93,463.11,694.48,472.32,684.87,727.22,727.46,899.13,587.39,611.2,475.54,823.99,723.56,634.42,646.16,579.51
27,721.76,465.57,695.24,473.95,686.32,726.59,727.35,899.93,586.38,612.9,471.74,824.96,724.51,637.78,647.99,580.75
28,721.75,469.18,693.97,478.82,686.8,726.2,727.36,899.38,585.32,615.12,471.59,824.71,725.65,641.71,650.3,586.83
29,721.84,473.72,693.41,479.63,689.53,726.95,727.28,899.72,584.32,615.15,468.45,826.54,727.46,644.57,651.79,590.08
30,721.73,476.09,693.98,480.39,690.9,726.42,729.44,900.16,582.71,616.07,468.75,827.38,728.16,647.11,653.21,593.17
31,719.75,478.71,693.98,485.43,693.28,727.03,729.71,901.14,583.1,618.84,467.23,827.85,728.61,649.0,654.19,597.33
32,720.29,478.6,693.86,484.62,694.0,727.03,730.27,901.38,582.01,618.33,464.61,829.94,728.31,650.1,654.82,597.06
33,720.15,483.74,694.75,490.17,694.78,727.02,729.94,899.76,582.13,621.11,463.27,830.96,728.78,653.19,655.73,601.31
34,719.12,485.53,694.49,494.67,694.31,727.9,729.1,899.65,576.36,620.49,463.16,830.94,731.14,658.63,657.79,606.16
35,718.17,488.17,694.22,496.59,693.41,727.89,729.01,899.66,573.92,620.23,463.18,830.89,731.62,660.13,659.65,606.77
36,717.62,489.8,694.57,498.44,694.46,727.46,727.98,898.41,573.4,621.4,460.46,832.47,731.4,663.56,661.86,606.27
37,717.61,491.06,694.55,501.95,695.23,727.28,727.59,898.58,571.3,622.3,457.91,834.35,731.51,668.1,661.39,610.52
38,717.68,494.27,694.75,501.51,697.18,726.5,726.87,900.67,569.86,622.61,457.74,835.16,732.78,668.74,662.47,610.94
39,717.46,497.63,695.07,504.9,697.45,727.31,726.73,900.65,570.88,623.87,457.48,835.64,732.68,672.7,662.09,616.4
40,717.01,500.36,695.48,503.82,697.77,726.08,724.75,899.92,570.38,624.41,456.77,836.75,733.68,672.34,663.6,616.15
