Frame,Shoulder_X,Shoulder_Y,Elbow_X,Elbow_Y,Wrist_X,Wrist_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Elbow_Angle,Trunk_Lean_Angle,Stride_Length,Wrist_Hip_Distance,Mid_Sternum_X,Knee_X,Foot_X,Sternum_to_Knee_Dist,Toe_to_Knee_Dist
1,572.1003341674805,460.3060448169708,560.3633308410645,560.441780090332,583.1629371643066,630.3024673461914,659.879264831543,494.4795227050781,619.562931060791,623.395049571991,155.24,85.84,135.07,155.99,342.34808349609375,381.53672790527344,381.53672790527344,-39.18864440917969,0.0
2,572.0643997192383,476.1180853843689,560.6625366210938,561.1210441589355,583.8090133666992,632.4345016479492,630.9062004089355,510.4064691066742,625.2455520629883,590.5574727058411,154.38,95.94,80.35,130.8,455.6677780151367,503.94788360595703,503.94788360595703,-48.28010559082031,0.0
3,567.57568359375,475.9293115139008,557.8919219970703,558.710789680481,581.5261459350586,610.952582359314,616.8981742858887,508.5163486003876,571.1254692077637,680.7765126228333,148.99,108.99,178.24,108.37,569.5032119750977,625.6219482421875,625.6219482421875,-56.118736267089844,0.0
4,566.5984725952148,468.0850088596344,556.5203475952148,557.3581838607788,582.6079559326172,612.8087139129639,612.055778503418,507.4287664890289,555.4375648498535,692.2863435745239,148.36,117.97,193.33,109.42,569.966423034668,616.6582489013672,616.6582489013672,-46.69182586669922,0.0
5,569.1771697998047,466.67195677757263,558.8312530517578,552.1384334564209,582.6200294494629,616.0828542709351,608.3703231811523,506.3205850124359,554.8604965209961,697.7165293693542,152.69,159.91,198.74,112.74,569.9131050109863,614.5409088134766,614.5409088134766,-44.627803802490234,0.0
6,574.416389465332,466.3771605491638,560.3950309753418,550.7453370094299,581.1873435974121,611.5439128875732,615.0607681274414,508.1561815738678,543.9749336242676,703.0322599411011,151.68,83.98,207.44,108.8,570.4902420043945,615.5729598999023,615.5729598999023,-45.08271789550781,0.0
7,571.7978096008301,466.0642111301422,536.2381553649902,547.0542526245117,566.3389778137207,601.1992979049683,620.3194999694824,509.23542737960815,542.7484130859375,691.1592364311218,127.22,157.39,197.77,106.64,571.001838684082,617.2363815307617,617.2363815307617,-46.23454284667969,0.0
8,570.461368560791,462.4984610080719,527.1506881713867,539.26518201828,558.52294921875,595.9076428413391,622.0584297180176,509.9570167064667,482.1778106689453,703.9625144004822,121.59,163.02,239.18,106.88,571.1417999267578,618.7741355895996,618.7741355895996,-47.6323356628418,0.0
9,569.1564559936523,453.3967924118042,525.6386375427246,539.2144882678986,557.878589630127,592.6631784439087,620.3728866577148,509.8566913604736,581.6756057739258,678.1556296348572,122.01,89.36,172.69,103.74,569.3194770812988,618.3139343261719,618.3139343261719,-48.99445724487305,0.0
10,569.8769760131836,450.2724802494049,521.2679672241211,535.2316975593567,551.7031288146973,593.6453819274902,616.0590934753418,505.96859335899353,562.7548599243164,675.3615188598633,122.7,106.06,177.58,108.76,567.897834777832,616.6844215393066,616.6844215393066,-48.78658676147461,0.0
11,565.3047752380371,451.1655592918396,522.799129486084,535.5808568000793,556.9571113586426,597.290825843811,612.7597618103027,515.0992941856384,567.923412322998,643.4893441200256,124.31,94.52,135.99,99.34,566.6221046447754,613.8232498168945,613.8232498168945,-47.20114517211914,0.0
12,564.6895980834961,451.659300327301,524.1498756408691,532.3334312438965,555.6929397583008,596.1837387084961,612.1719360351562,525.109555721283,586.9048690795898,631.0375428199768,127.03,100.05,108.9,90.78,565.6764221191406,610.0393867492676,610.0393867492676,-44.36296463012695,0.0
13,564.0827178955078,453.53355288505554,522.5143432617188,534.7387611865997,554.0167808532715,597.9860544204712,607.752571105957,533.6344742774963,635.5886077880859,571.9669318199158,126.42,110.36,47.37,83.84,564.6285781860352,607.739616394043,607.739616394043,-43.11103820800781,0.0
14,564.4280433654785,457.1098601818085,525.3689575195312,535.2353024482727,567.0829582214355,601.8028593063354,601.4535713195801,549.5031309127808,715.8848190307617,465.33241868019104,121.36,135.89,142.05,62.58,563.9397010803223,603.1320190429688,603.1320190429688,-39.192317962646484,0.0
15,564.6377563476562,458.24214935302734,528.1491851806641,534.6921229362488,568.0090141296387,601.5275359153748,604.5602416992188,551.14013671875,651.0982131958008,551.6510653495789,123.67,128.46,46.54,62.25,563.4240188598633,598.5103797912598,598.5103797912598,-35.086360931396484,0.0
16,561.8603897094727,459.2025625705719,528.7778663635254,532.2194266319275,567.927131652832,597.3736095428467,589.7217750549316,559.029757976532,801.2567710876465,435.4398429393768,124.63,120.4,244.99,44.11,562.0497779846191,591.5579223632812,591.5579223632812,-29.50814437866211,0.0
17,562.1111869812012,457.012335062027,528.2201385498047,530.8262979984283,566.8682670593262,594.8978877067566,589.0637397766113,569.484965801239,544.8970985412598,643.8607120513916,124.24,114.03,86.5,33.74,560.7489395141602,585.0742721557617,585.0742721557617,-24.325332641601562,0.0
