Frame,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Knee_X,Right_Knee_Y,Right_Foot_Index_X,Right_Foot_Index_Y,Hip_X,Hip_Y,Ankle_X,Ankle_Y,Wrist_X,Wrist_Y,Elbow_X,Elbow_Y
1,519.56,397.67,495.34,403.51,569.49,623.02,591.94,733.43,502.27,546.48,396.03,706.17,540.65,500.93,474.87,471.66
2,519.6,398.45,495.33,401.93,569.71,622.99,593.77,736.12,502.36,545.43,396.04,706.0,539.64,500.61,473.53,468.6
3,519.84,399.19,495.24,401.68,569.76,622.99,595.11,738.17,502.81,545.11,396.1,705.89,539.65,500.99,473.55,468.33
4,518.01,399.54,495.71,401.7,569.76,622.95,594.99,738.19,503.28,544.95,396.12,705.82,539.67,502.38,473.54,468.17
5,516.82,399.87,495.72,401.72,569.73,622.97,594.9,738.54,503.39,544.74,396.07,705.83,539.69,504.18,473.88,468.27
6,515.97,399.86,495.67,401.36,569.4,622.94,594.51,738.38,503.22,544.09,395.67,705.84,538.71,504.53,473.8,468.29
7,515.03,399.85,495.52,401.13,568.77,622.77,594.36,738.3,502.88,543.61,395.24,705.82,537.38,504.41,473.16,467.98
8,514.83,399.76,495.41,401.12,568.35,622.69,593.74,738.21,502.73,543.58,394.87,705.79,536.16,504.55,473.0,467.78
9,514.92,399.69,495.08,401.14,567.97,622.65,593.38,738.14,502.23,543.45,394.46,705.58,536.2,506.59,473.01,467.82
10,514.7,399.69,494.63,401.19,567.53,622.63,593.19,738.1,501.6,543.22,394.22,705.38,535.29,506.47,472.71,467.85
11,514.78,399.75,493.76,401.34,567.2,622.55,592.9,738.08,500.22,543.2,393.81,705.38,533.72,506.49,472.29,467.87
12,515.08,399.82,493.01,401.48,566.9,622.41,592.08,738.14,498.27,543.16,393.55,705.33,533.02,507.22,472.18,467.99
13,514.67,399.88,492.69,401.82,566.83,622.3,591.58,738.17,498.13,543.3,393.4,705.28,532.61,507.86,472.12,468.31
14,514.59,399.91,492.04,402.0,566.63,622.3,591.24,738.52,497.1,543.31,393.04,705.28,532.18,509.33,471.91,468.66
15,514.58,399.99,491.58,402.3,566.57,622.29,590.82,738.85,496.58,543.45,392.1,705.56,531.66,510.73,471.9,469.41
16,514.47,400.14,490.91,402.59,566.47,622.25,590.59,739.14,494.96,543.45,391.26,705.93,530.62,511.51,471.85,470.17
17,514.48,400.62,489.8,403.04,566.07,622.16,590.21,739.58,493.69,543.46,390.54,706.14,529.59,512.54,471.56,471.33
18,514.5,400.83,488.78,403.65,565.66,622.13,590.02,739.82,492.69,543.46,389.85,706.37,528.71,513.18,471.4,472.17
19,514.31,400.82,487.97,403.73,565.1,622.12,589.81,739.94,492.05,543.4,389.35,706.42,527.38,513.4,470.81,472.3
20,513.49,400.84,487.72,403.73,564.59,622.07,589.72,739.96,491.48,543.4,388.93,706.49,526.51,513.63,470.28,472.39
21,512.82,401.03,487.11,403.82,564.23,622.09,588.82,739.95,491.43,543.46,388.24,706.72,525.39,514.26,469.67,472.59
22,512.4,401.27,486.35,403.9,563.9,622.09,587.43,739.95,491.13,543.57,387.78,706.91,524.52,514.97,469.1,472.88
23,512.44,401.49,485.46,404.05,563.42,622.07,586.78,740.0,489.88,543.56,386.87,707.37,523.75,515.59,468.59,473.61
24,512.47,401.75,484.98,404.18,562.78,622.07,586.26,740.14,488.93,543.52,385.71,707.8,522.88,516.14,467.86,474.06
25,512.24,402.04,484.67,404.37,562.25,622.15,585.86,740.32,488.56,543.62,384.86,708.33,522.44,516.7,467.38,474.54
